t,x_real,y_real,psi_real,u_real,v_real,r_real,vx,vy,wz,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,tau_u_applied,tau_r_applied,cmd_left,cmd_right,u_left,u_right,err_x,err_y,err_pos,err_psi,err_u,err_v,err_r,solve_ms
0.0102393,0.000213877,1.25362e-18,9.56564e-19,-1.78263e-05,-3.05937e-19,-4.38146e-18,-1.78263e-05,3.05937e-19,4.38146e-18,0.000215,0,-0,0.1,0,-0.002019,3.67676,-0.017998,6.69057,-0.102597,0.113994,0.128957,0.113994,0.128957,-1.12299e-06,1.25362e-18,1.12299e-06,9.56564e-19,-0.100018,-3.05937e-19,0.002019,10.1637
0.0344603,0.000213305,1.22327e-18,9.31388e-19,-1.6165e-05,-7.45995e-19,-4.65068e-18,-1.6165e-05,7.45995e-19,4.65068e-18,0.003549,-0,-0.000107,0.100021,9e-06,-0.00374,3.70455,-0.360011,7.04738,-0.443291,0.0949396,0.157692,0.0949396,0.157692,-0.0033357,1.22327e-18,0.0033357,0.000107,-0.100037,-9e-06,0.00374,6.24628
0.0669637,0.000302555,2.27659e-07,-5.84842e-06,0.00223002,5.69935e-06,-0.000136715,0.00223002,-5.69935e-06,0.000136715,0.006884,-0,-0.000264,0.100085,2e-05,-0.005381,3.73369,-0.360356,7.32673,-0.4904,0.0977958,0.165236,0.0977958,0.165236,-0.00658145,2.27659e-07,0.00658145,0.000258152,-0.097855,-1.43006e-05,0.00524429,5.45769
0.0997598,0.000726652,2.55864e-06,-7.21212e-05,0.0112358,6.02235e-05,-0.00169636,0.0112358,-6.02235e-05,0.00169636,0.010221,-1e-06,-0.000469,0.100191,3.2e-05,-0.006943,3.76414,-0.360085,7.36087,-0.497877,0.0979981,0.166237,0.0979981,0.166237,-0.00949435,3.55864e-06,0.00949435,0.000396879,-0.0889552,2.82235e-05,0.00524664,4.92109
0.13287,0.00150668,6.94068e-06,-0.000232504,0.0211145,0.000122473,-0.00430351,0.0211145,-0.000122473,0.00430351,0.013563,-1e-06,-0.00072,0.100339,4.5e-05,-0.008427,3.79591,-0.359219,7.33507,-0.47309,0.0994362,0.164374,0.0994362,0.164374,-0.0120563,7.94068e-06,0.0120563,0.000487496,-0.0792245,7.7473e-05,0.00412349,4.66316
0.167532,0.00263986,1.15724e-05,-0.000489756,0.0309355,0.000140306,-0.00699304,0.0309355,-0.000140306,0.00699304,0.016911,-2e-06,-0.001016,0.100528,6e-05,-0.009835,3.82899,-0.35778,7.27934,-0.440614,0.100781,0.161532,0.100781,0.161532,-0.0142711,1.35724e-05,0.0142711,0.000526244,-0.0695925,8.03059e-05,0.00284196,6.013
0.199368,0.00411698,1.48198e-05,-0.000838318,0.0405047,0.000119901,-0.00954269,0.0405047,-0.000119901,0.00954269,0.020266,-4e-06,-0.001356,0.100758,7.7e-05,-0.011168,3.86335,-0.355792,7.20087,-0.406468,0.101713,0.158153,0.101713,0.158153,-0.016149,1.88198e-05,0.016149,0.000517682,-0.0602533,4.2901e-05,0.00162531,4.45698
0.232567,0.00592771,1.59074e-05,-0.00126894,0.0497879,8.63071e-05,-0.0118427,0.0497879,-8.63071e-05,0.0118427,0.023629,-6e-06,-0.001738,0.101028,9.4e-05,-0.012427,3.89899,-0.353275,7.10188,-0.374052,0.102016,0.154457,0.102016,0.154457,-0.0177013,2.19074e-05,0.0177013,0.000469061,-0.0512401,-7.69287e-06,0.000584259,4.39415
0.266139,0.00806119,1.50118e-05,-0.00177053,0.0587699,6.74324e-05,-0.0138347,0.0587699,-6.74324e-05,0.0138347,0.027001,-9e-06,-0.00216,0.101339,0.000113,-0.013615,3.9359,-0.350253,6.98403,-0.345544,0.101553,0.150592,0.101553,0.150592,-0.0189398,2.40118e-05,0.0189398,0.000389466,-0.0425691,-4.55676e-05,-0.000219658,4.64622
0.300316,0.010506,1.29428e-05,-0.00233199,0.0674349,8.24056e-05,-0.015513,0.0674349,-8.24056e-05,0.015513,0.030385,-1.3e-05,-0.00262,0.10169,0.000133,-0.014731,3.97406,-0.346747,6.84907,-0.321741,0.100295,0.14663,0.100295,0.14663,-0.019879,2.59428e-05,0.0198791,0.00028801,-0.0342551,-5.05944e-05,-0.000781982,5.50024
0.333234,0.01325,1.06208e-05,-0.00294379,0.0757674,0.000135557,-0.016922,0.0757674,-0.000135557,0.016922,0.033781,-1.8e-05,-0.003117,0.102081,0.000155,-0.015779,4.01346,-0.34278,6.69876,-0.301993,0.0983211,0.142558,0.0983211,0.142558,-0.020531,2.86208e-05,0.020531,0.000173209,-0.0263136,-1.94429e-05,-0.00114299,5.07934
0.365843,0.0162795,8.57197e-06,-0.00359797,0.0837187,0.000216597,-0.018109,0.0837187,-0.000216597,0.018109,0.037191,-2.4e-05,-0.003649,0.102511,0.000177,-0.016758,4.05409,-0.338374,6.53614,-0.285448,0.095752,0.138371,0.095752,0.138371,-0.0209115,3.2572e-05,0.0209115,5.10317e-05,-0.0187923,3.95971e-05,-0.00135104,4.35936
0.399673,0.0162795,8.57197e-06,-0.00359797,0.0837187,0.000216597,-0.018109,0.0837187,-0.000216597,0.018109,0.040616,-3.2e-05,-0.004214,0.10298,0.0002,-0.017671,4.09595,-0.33355,6.92965,-0.340198,0.100699,0.149272,0.100699,0.149272,-0.0243365,4.0572e-05,0.0243365,0.000616032,-0.0192613,1.65971e-05,-0.000438035,4.77393
0.4333,0.0195787,6.7122e-06,-0.00428841,0.0912357,0.000308222,-0.0191245,0.0912357,-0.000308222,0.0191245,0.044057,-4e-05,-0.004809,0.103488,0.000225,-0.018519,4.139,-0.328331,6.76208,-0.325649,0.0978795,0.145269,0.0978795,0.145269,-0.0244783,4.67122e-05,0.0244783,0.000520595,-0.0122523,8.32217e-05,-0.000605508,5.07524
0.466508,0.0231452,4.54432e-06,-0.00501698,0.0986465,0.000399651,-0.0201724,0.0986465,-0.000399651,0.0201724,0.047515,-5e-05,-0.005434,0.104033,0.00025,-0.019303,4.18326,-0.322739,6.57556,-0.307621,0.0948413,0.140591,0.0948413,0.140591,-0.0243698,5.45443e-05,0.0243699,0.000417025,-0.00538651,0.000149651,-0.000869397,5.01203
0.499806,0.0269768,1.20588e-06,-0.00578784,0.106031,0.000482688,-0.0213488,0.106031,-0.000482688,0.0213488,0.050993,-6.1e-05,-0.006087,0.104617,0.000276,-0.020025,4.22869,-0.316796,6.36788,-0.283271,0.0917633,0.134951,0.0917633,0.134951,-0.0240162,6.22059e-05,0.0240163,0.00029916,0.00141435,0.000206688,-0.00132375,4.989
0.533287,0.0310561,-4.48253e-06,-0.00659667,0.11294,0.000545741,-0.0224112,0.11294,-0.000545741,0.0224112,0.05449,-7.4e-05,-0.006764,0.105239,0.000303,-0.020686,4.2753,-0.310525,6.15518,-0.259041,0.0884887,0.129039,0.0884887,0.129039,-0.0234339,6.95175e-05,0.023434,0.00016733,0.00770093,0.000242741,-0.00172515,5.05698
0.565672,0.0353663,-1.34037e-05,-0.00743789,0.119379,0.000595532,-0.0233224,0.119379,-0.000595532,0.0233224,0.058009,-8.8e-05,-0.007465,0.105898,0.000331,-0.021287,4.32307,-0.303946,5.93901,-0.236169,0.0849356,0.122954,0.0849356,0.122954,-0.0226427,7.45963e-05,0.0226428,2.71143e-05,0.0134806,0.000264532,-0.00203538,4.16468
0.599427,0.0398917,-2.59362e-05,-0.00830539,0.125379,0.000644801,-0.0240637,0.125379,-0.000644801,0.0240637,0.06155,-0.000105,-0.008187,0.106593,0.00036,-0.02183,4.37198,-0.297082,5.72002,-0.215478,0.0810278,0.116758,0.0810278,0.116758,-0.0216583,7.90638e-05,0.0216584,-0.000118388,0.0187859,0.000284801,-0.00223372,4.60539
0.633233,0.044616,-4.19973e-05,-0.00919264,0.130929,0.000704988,-0.0246208,0.130929,-0.000704988,0.0246208,0.065116,-0.000123,-0.008928,0.107326,0.000389,-0.022317,4.42204,-0.289955,5.50031,-0.197677,0.0767312,0.110545,0.0767312,0.110545,-0.0205,8.10027e-05,0.0205002,-0.000264637,0.0236026,0.000315988,-0.00230383,5.05899
0.667306,0.0495229,-6.12395e-05,-0.0100935,0.136026,0.000782195,-0.0250056,0.136026,-0.000782195,0.0250056,0.068706,-0.000142,-0.009687,0.108094,0.000419,-0.022747,4.47321,-0.282588,5.28165,-0.182765,0.0720661,0.104359,0.0720661,0.104359,-0.0191831,8.07605e-05,0.0191833,-0.000406485,0.0279316,0.000363195,-0.00225864,5.80623
0.700997,0.0545964,-8.3311e-05,-0.0110029,0.140679,0.000875317,-0.0252495,0.140679,-0.000875317,0.0252495,0.072322,-0.000164,-0.010461,0.108899,0.00045,-0.023124,4.5255,-0.275001,5.06545,-0.170163,0.0671011,0.0981957,0.0671011,0.0981957,-0.0177256,8.0689e-05,0.0177258,-0.000541913,0.0317795,0.000425317,-0.00212553,6.14418
0.733792,0.0598199,-0.000108062,-0.0119169,0.144872,0.000977108,-0.0253827,0.144872,-0.000977108,0.0253827,0.075966,-0.000188,-0.011248,0.109739,0.000481,-0.023448,4.5789,-0.267217,4.85394,-0.159256,0.0619423,0.0920646,0.0619423,0.0920646,-0.0161461,7.99379e-05,0.0161463,-0.00066893,0.0351327,0.000496108,-0.00193466,5.58928
0.766623,0.0651764,-0.000135618,-0.0128325,0.14859,0.00107808,-0.0254312,0.14859,-0.00107808,0.0254312,0.079638,-0.000215,-0.012047,0.110615,0.000513,-0.023721,4.63338,-0.259257,4.64939,-0.149528,0.0566998,0.0859882,0.0566998,0.0859882,-0.0144616,7.93825e-05,0.0144619,-0.000785531,0.0379748,0.000565082,-0.00171016,5.14905
0.799323,0.0651764,-0.000135618,-0.0128325,0.14859,0.00107808,-0.0254312,0.14859,-0.00107808,0.0254312,0.083341,-0.000243,-0.012856,0.111525,0.000545,-0.023944,4.68894,-0.251145,5.09746,-0.196971,0.0653275,0.101178,0.0653275,0.101178,-0.0181646,0.000107382,0.018165,2.3469e-05,0.0370648,0.000533082,-0.00148716,4.45263
0.833185,0.0706505,-0.000166328,-0.0137477,0.151881,0.00117083,-0.0254235,0.151881,-0.00117083,0.0254235,0.087074,-0.000274,-0.013673,0.11247,0.000577,-0.024118,4.74557,-0.2429,4.90515,-0.186502,0.0606482,0.0956642,0.0606482,0.0956642,-0.0164235,0.000107672,0.0164239,-7.47423e-05,0.0394111,0.000593829,-0.00130549,4.80303
0.866174,0.0762423,-0.000200638,-0.0146663,0.155135,0.001257,-0.0255043,0.155135,-0.001257,0.0255043,0.090839,-0.000307,-0.014494,0.11345,0.00061,-0.024267,4.80325,-0.234674,4.70761,-0.172508,0.0560432,0.0895235,0.0560432,0.0895235,-0.0145967,0.000106362,0.014597,-0.000172275,0.0416851,0.000646998,-0.00123732,4.6681
0.899593,0.081956,-0.000239085,-0.0155921,0.158532,0.00133742,-0.0257089,0.158532,-0.00133742,0.0257089,0.094637,-0.000343,-0.015317,0.114463,0.000643,-0.024343,4.86197,-0.22636,4.49889,-0.153583,0.0514861,0.0824013,0.0514861,0.0824013,-0.012681,0.000103915,0.0126814,-0.00027509,0.0440686,0.00069442,-0.00136592,4.72755
0.933524,0.0877785,-0.000282135,-0.0165226,0.161571,0.00140618,-0.0258424,0.161571,-0.00140618,0.0258424,0.09847,-0.000381,-0.016139,0.11551,0.000675,-0.024371,4.92173,-0.217958,4.29623,-0.134948,0.0469588,0.0751534,0.0469588,0.0751534,-0.0106915,9.8865e-05,0.010692,-0.000383556,0.0460613,0.000731177,-0.00147137,5.35623
0.967328,0.0936973,-0.000330037,-0.0174541,0.164268,0.00146789,-0.0258774,0.164268,-0.00146789,0.0258774,0.102338,-0.000422,-0.01696,0.116591,0.000707,-0.02435,4.98251,-0.209497,4.10071,-0.116912,0.0424677,0.0678342,0.0424677,0.0678342,-0.00864073,9.19634e-05,0.00864122,-0.000494084,0.0476772,0.000760887,-0.0015274,5.83299
1.00068,0.099699,-0.00038276,-0.0183823,0.166591,0.00152812,-0.0257895,0.166591,-0.00152812,0.0257895,0.106243,-0.000466,-0.017777,0.117704,0.000739,-0.024285,5.0443,-0.201004,3.9141,-0.102187,0.0377519,0.060783,0.0377519,0.060783,-0.00654403,8.32398e-05,0.00654456,-0.000605251,0.0488869,0.000789115,-0.00150453,5.83073
1.0346,0.105771,-0.000440057,-0.0193029,0.168554,0.00159161,-0.0255858,0.168554,-0.00159161,0.0255858,0.110185,-0.000513,-0.018589,0.118851,0.00077,-0.024177,5.10709,-0.192509,3.73816,-0.0885771,0.0331322,0.0538628,0.0331322,0.0538628,-0.00441437,7.2943e-05,0.00441497,-0.000713911,0.0497029,0.000821608,-0.00140884,6.3268
1.06663,0.1119,-0.000501587,-0.0202126,0.170172,0.00165974,-0.0252871,0.170172,-0.00165974,0.0252871,0.114166,-0.000562,-0.019395,0.120029,0.000801,-0.024028,5.17087,-0.18404,3.57311,-0.0773971,0.02846,0.0472608,0.02846,0.0472608,-0.00226619,6.04126e-05,0.002267,-0.000817627,0.0501426,0.000858741,-0.00125906,5.11848
1.10265,0.118074,-0.000567072,-0.0211084,0.171443,0.00172947,-0.024904,0.171443,-0.00172947,0.024904,0.118187,-0.000614,-0.020194,0.12124,0.000832,-0.023841,5.23562,-0.175625,3.42049,-0.0680541,0.0238717,0.0410112,0.0238717,0.0410112,-0.000112912,4.69281e-05,0.000122276,-0.000914379,0.0502035,0.000897473,-0.00106303,7.80809
1.13397,0.124283,-0.000636379,-0.0219881,0.17242,0.00179645,-0.0244627,0.17242,-0.00179645,0.0244627,0.122248,-0.00067,-0.020984,0.122482,0.000862,-0.023619,5.30133,-0.16729,3.27981,-0.060017,0.0194331,0.035085,0.0194331,0.035085,0.00203496,3.36214e-05,0.00203524,-0.00100413,0.0499379,0.000934452,-0.000843723,5.7363
1.1677,0.130517,-0.000709534,-0.0228505,0.173143,0.00185606,-0.0239819,0.173143,-0.00185606,0.0239819,0.126352,-0.000728,-0.021765,0.123756,0.000891,-0.023363,5.368,-0.159063,3.15069,-0.0529786,0.0151888,0.0294754,0.0151888,0.0294754,0.00416533,1.84661e-05,0.00416537,-0.00108549,0.049387,0.000965064,-0.000618907,6.21843
1.2001,0.130517,-0.000709534,-0.0228505,0.173143,0.00185606,-0.0239819,0.173143,-0.00185606,0.0239819,0.130498,-0.00079,-0.022536,0.125061,0.00092,-0.023077,5.43561,-0.150968,3.66679,-0.085798,0.0308686,0.0512716,0.0308686,0.0512716,1.93309e-05,8.04661e-05,8.27556e-05,-0.000314493,0.048082,0.000936064,-0.000904907,5.22452
1.23363,0.136769,-0.000786666,-0.0236945,0.173646,0.00190525,-0.0234732,0.173646,-0.00190525,0.0234732,0.134689,-0.000855,-0.023296,0.126397,0.000948,-0.022763,5.50416,-0.143031,3.55532,-0.0782496,0.0276802,0.0467681,0.0276802,0.0467681,0.00208035,6.83341e-05,0.00208147,-0.00039848,0.0472487,0.000957251,-0.000710229,5.45766
1.26715,0.143047,-0.000868099,-0.0245231,0.174325,0.00194804,-0.023038,0.174325,-0.00194804,0.023038,0.138924,-0.000923,-0.024045,0.127763,0.000975,-0.022424,5.57362,-0.135275,3.44202,-0.0686961,0.0246174,0.0418284,0.0246174,0.0418284,0.00412285,5.49008e-05,0.00412321,-0.000478131,0.0465618,0.000973044,-0.000614016,5.6112
1.30022,0.149361,-0.000954259,-0.0253397,0.175344,0.00198601,-0.022702,0.175344,-0.00198601,0.022702,0.143206,-0.000995,-0.024781,0.129159,0.001002,-0.022063,5.64399,-0.12772,3.32069,-0.0561684,0.0215777,0.0360728,0.0215777,0.0360728,0.00615492,4.07409e-05,0.00615505,-0.000558698,0.0461846,0.000984014,-0.000639046,5.39053
1.33486,0.155705,-0.00104533,-0.0261431,0.176189,0.00201372,-0.0223368,0.176189,-0.00201372,0.0223368,0.147534,-0.00107,-0.025504,0.130586,0.001027,-0.021681,5.71526,-0.120388,3.20831,-0.0443706,0.0187311,0.0305127,0.0187311,0.0305127,0.00817099,2.46745e-05,0.00817103,-0.000639063,0.045603,0.000986717,-0.000655814,6.70899
1.36759,0.162071,-0.00114133,-0.0269313,0.176818,0.00203342,-0.0219195,0.176818,-0.00203342,0.0219195,0.151911,-0.001148,-0.026214,0.132042,0.001053,-0.021281,5.78742,-0.113297,3.10719,-0.033701,0.0161293,0.0253192,0.0161293,0.0253192,0.0101603,6.66955e-06,0.0101603,-0.000717323,0.0447765,0.000980416,-0.000638515,6.09459
1.40129,0.168452,-0.00124214,-0.0277025,0.177243,0.00204926,-0.0214469,0.177243,-0.00204926,0.0214469,0.156336,-0.00123,-0.02691,0.133527,0.001077,-0.020866,5.86046,-0.106464,3.01777,-0.0245547,0.0137476,0.0206085,0.0137476,0.0206085,0.0121163,-1.21351e-05,0.0121163,-0.000792451,0.0437155,0.000972263,-0.000580938,6.40012
1.4351,0.174841,-0.00134747,-0.0284543,0.177469,0.00206426,-0.0209162,0.177469,-0.00206426,0.0209162,0.160812,-0.001316,-0.027593,0.135041,0.0011,-0.020439,5.93436,-0.099904,2.94044,-0.0174209,0.0115433,0.0165179,0.0115433,0.0165179,0.0140291,-3.14734e-05,0.0140291,-0.000861342,0.0424283,0.000964256,-0.000477156,6.82628
1.46756,0.181232,-0.00145705,-0.0291853,0.177537,0.00207974,-0.0203367,0.177537,-0.00207974,0.0203367,0.165338,-0.001405,-0.028261,0.136583,0.001123,-0.020001,6.00912,-0.09363,1.45776,-0.422752,0.00957925,0.0130169,0.00957925,0.0130169,0.015894,-5.20463e-05,0.0158941,-0.000924278,0.0409544,0.000956738,-0.000335691,6.05908
1.50113,0.187607,-0.00156827,-0.0299093,0.177151,0.00214402,-0.020105,0.177151,-0.00214402,0.020105,0.169916,-0.001499,-0.028914,0.138154,0.001145,-0.019555,6.08472,-0.087653,0,0,0.00994215,0.00903449,0.00994215,0.00903449,0.0176914,-6.92705e-05,0.0176916,-0.000995335,0.0389966,0.000999016,-0.000549962,6.28458
1.53405,0.193899,-0.00167555,-0.0306652,0.174935,0.00231481,-0.0209622,0.174935,-0.00231481,0.0209622,0.174547,-0.001595,-0.029553,0.139753,0.001165,-0.019103,6.16115,-0.081981,1.51538,0.439459,0.0177436,0.00347445,0.0177436,0.00347445,0.0193522,-8.05531e-05,0.0193524,-0.00111225,0.035182,0.00114981,-0.00185924,5.78644
1.56726,0.200071,-0.00179086,-0.0313833,0.171622,0.00214077,-0.0200401,0.171622,-0.00214077,0.0200401,0.179231,-0.001696,-0.030176,0.14138,0.001185,-0.018648,6.2384,-0.076623,1.55486,0.45091,0.0208964,0.00741557,0.0208964,0.00741557,0.02084,-9.48572e-05,0.0208402,-0.00120726,0.0302418,0.000955774,-0.00139211,5.76023
1.60132,0.206176,-0.00192093,-0.0320031,0.169698,0.00178676,-0.0173755,0.169698,-0.00178676,0.0173755,0.183971,-0.001801,-0.030785,0.143034,0.001204,-0.01819,6.31647,-0.071582,3.00046,-0.00480622,0.0158397,0.0171888,0.0158397,0.0171888,0.0222046,-0.000119931,0.0222049,-0.00121806,0.026664,0.000582761,0.000814499,6.51511
1.63324,0.206176,-0.00192093,-0.0320031,0.169698,0.00178676,-0.0173755,0.169698,-0.00178676,0.0173755,0.188765,-0.001909,-0.031379,0.144715,0.001223,-0.017732,6.39534,-0.066862,3.60319,-0.0267332,0.0359524,0.0423928,0.0359524,0.0423928,0.0174106,-1.19308e-05,0.0174106,-0.000624064,0.024983,0.000563761,0.000356499,5.06893
1.66652,0.212245,-0.0020553,-0.0325453,0.16864,0.00170989,-0.0151519,0.16864,-0.00170989,0.0151519,0.193616,-0.002022,-0.031958,0.146422,0.00124,-0.017276,6.475,-0.062461,3.64737,-0.0701908,0.032133,0.0488891,0.032133,0.0488891,0.0186287,-3.32955e-05,0.0186287,-0.000587323,0.0222184,0.000469886,0.00212409,5.01012
1.70155,0.218342,-0.00218439,-0.0330585,0.169336,0.00196125,-0.0143094,0.169336,-0.00196125,0.0143094,0.198525,-0.002139,-0.032522,0.148157,0.001256,-0.016823,6.55544,-0.058443,3.63999,-0.0803361,0.0305742,0.0497915,0.0305742,0.0497915,0.0198172,-4.53877e-05,0.0198172,-0.000536521,0.0211791,0.000705254,0.00251358,6.6843
1.73373,0.224481,-0.00230938,-0.0335521,0.170485,0.00220169,-0.0137449,0.170485,-0.00220169,0.0137449,0.203491,-0.00226,-0.033071,0.149917,0.001272,-0.016373,6.63665,-0.05472,3.62145,-0.0838202,0.0294396,0.0495786,0.0294396,0.0495786,0.0209902,-4.93813e-05,0.0209903,-0.000481129,0.0205683,0.000929686,0.0026281,5.54199
1.76811,0.23066,-0.0024347,-0.0340376,0.17159,0.00232141,-0.0134972,0.17159,-0.00232141,0.0134972,0.208517,-0.002384,-0.033605,0.151704,0.001287,-0.015925,6.71862,-0.051189,3.60774,-0.07908,0.0295378,0.0485946,0.0295378,0.0485946,0.0221429,-5.06971e-05,0.022143,-0.000432612,0.0198865,0.00103441,0.0024278,6.661
1.80177,0.236876,-0.0025659,-0.0345237,0.172629,0.00228508,-0.0134985,0.172629,-0.00228508,0.0134985,0.213602,-0.002514,-0.034125,0.153515,0.001301,-0.015481,6.80134,-0.047888,3.59999,-0.0667458,0.0308279,0.0469343,0.0308279,0.0469343,0.0232738,-5.18977e-05,0.0232738,-0.000398695,0.0191145,0.000984075,0.00198246,6.91835
1.83595,0.243127,-0.00270715,-0.0350152,0.173631,0.00213036,-0.0136481,0.173631,-0.00213036,0.0136481,0.218748,-0.002647,-0.03463,0.155353,0.001313,-0.015042,6.88479,-0.044802,3.59735,-0.0498404,0.032869,0.0448975,0.032869,0.0448975,0.0243793,-6.01466e-05,0.0243794,-0.000385173,0.0182779,0.000817362,0.00139387,7.79193
1.86795,0.249414,-0.00285989,-0.0355117,0.174624,0.00193259,-0.0137952,0.174624,-0.00193259,0.0137952,0.223956,-0.002785,-0.035121,0.157215,0.001326,-0.014608,6.96898,-0.041918,3.59909,-0.0316372,0.035201,0.0428305,0.035201,0.0428305,0.0254583,-7.48902e-05,0.0254584,-0.000390735,0.0174092,0.000606593,0.000812833,6.34406
1.9018,0.255737,-0.00302286,-0.0360085,0.175623,0.00176775,-0.0138056,0.175623,-0.00176775,0.0138056,0.229226,-0.002927,-0.035597,0.159101,0.001337,-0.014179,7.05388,-0.039218,3.60469,-0.0167578,0.0372281,0.0412635,0.0372281,0.0412635,0.026511,-9.58617e-05,0.0265111,-0.000411467,0.0165216,0.000430747,0.000373357,6.9492
1.93473,0.262095,-0.00319308,-0.0364976,0.176618,0.00168412,-0.0136025,0.176618,-0.00168412,0.0136025,0.23456,-0.003073,-0.03606,0.161013,0.001347,-0.013756,7.13949,-0.036689,3.6146,-0.00705451,0.038755,0.0404498,0.038755,0.0404498,0.0275352,-0.000120077,0.0275355,-0.000437609,0.0156054,0.000337125,0.000153528,6.53773
1.96858,0.268488,-0.0033673,-0.0369719,0.177593,0.00168921,-0.0131995,0.177593,-0.00168921,0.0131995,0.239957,-0.003224,-0.036509,0.162948,0.001357,-0.013339,7.22579,-0.034317,3.62939,-0.00336583,0.0397159,0.0405217,0.0397159,0.0405217,0.0285314,-0.000143297,0.0285318,-0.000462856,0.0146452,0.000332206,0.000139481,7.07179
2.00103,0.274915,-0.0035433,-0.0374269,0.178531,0.0017544,-0.0126741,0.178531,-0.0017544,0.0126741,0.245419,-0.003379,-0.036944,0.164907,0.001365,-0.012929,7.31279,-0.032086,3.64994,-0.00311534,0.0404595,0.0412019,0.0404595,0.0412019,0.0294963,-0.000164303,0.0294967,-0.000482902,0.0136237,0.000389403,0.000254864,6.1798
2.03519,0.274915,-0.0035433,-0.0374269,0.178531,0.0017544,-0.0126741,0.178531,-0.0017544,0.0126741,0.250947,-0.003539,-0.037365,0.166889,0.001373,-0.012526,7.40046,-0.029985,4.34336,-0.0174439,0.0612904,0.0648917,0.0612904,0.0648917,0.0239683,-4.30276e-06,0.0239683,-6.1902e-05,0.0116417,0.000381403,-0.000148136,6.94481
2.06698,0.281375,-0.00372054,-0.037862,0.179432,0.00183362,-0.0121209,0.179432,-0.00183362,0.0121209,0.256541,-0.003703,-0.037774,0.168895,0.00138,-0.01213,7.48879,-0.027999,4.37768,-0.0181786,0.06225,0.0659787,0.06225,0.0659787,0.0248335,-1.75366e-05,0.0248335,-8.80415e-05,0.0105367,0.000453623,9.05149e-06,5.4711
2.10162,0.287881,-0.0039005,-0.0382805,0.180696,0.00188598,-0.0116481,0.180696,-0.00188598,0.0116481,0.262202,-0.003872,-0.03817,0.170923,0.001387,-0.011741,7.57779,-0.026117,4.40374,-0.0176856,0.0630831,0.0666932,0.0630831,0.0666932,0.0256787,-2.84988e-05,0.0256787,-0.000110523,0.00977329,0.00049898,9.29378e-05,6.77022
2.13481,0.294453,-0.0040857,-0.0386869,0.182512,0.00188816,-0.0113037,0.182512,-0.00188816,0.0113037,0.267931,-0.004046,-0.038553,0.172975,0.001392,-0.01136,7.66742,-0.024328,4.4139,-0.0136402,0.0638033,0.0665822,0.0638033,0.0665822,0.0265216,-3.97002e-05,0.0265216,-0.000133855,0.00953677,0.000496156,5.62814e-05,6.63665
2.1681,0.30109,-0.00427798,-0.0390838,0.184347,0.00183863,-0.0110412,0.184347,-0.00183863,0.0110412,0.273729,-0.004224,-0.038923,0.175048,0.001397,-0.010986,7.7577,-0.022621,4.42495,-0.00795646,0.0647143,0.0663319,0.0647143,0.0663319,0.0273613,-5.39831e-05,0.0273613,-0.000160827,0.00929866,0.000441633,-5.51823e-05,6.60312
2.20108,0.307794,-0.00447844,-0.0394727,0.186188,0.00175756,-0.0108153,0.186188,-0.00175756,0.0108153,0.279596,-0.004407,-0.039282,0.177143,0.001401,-0.01062,7.8486,-0.020988,4.43747,-0.000764604,0.0658163,0.0659714,0.0658163,0.0659714,0.028198,-7.1436e-05,0.0281981,-0.000190663,0.00904548,0.000356556,-0.000195295,6.23573
2.23543,0.314564,-0.00468711,-0.0398527,0.188024,0.00167297,-0.0105728,0.188024,-0.00167297,0.0105728,0.285534,-0.004595,-0.039628,0.179261,0.001404,-0.010261,7.94012,-0.01942,4.45183,0.00547329,0.0668683,0.065761,0.0668683,0.065761,0.0290296,-9.21118e-05,0.0290298,-0.000224741,0.0087628,0.000268969,-0.00031178,7.25409
2.26795,0.321398,-0.0049032,-0.040222,0.189837,0.0016085,-0.0102747,0.189837,-0.0016085,0.0102747,0.291542,-0.004787,-0.039963,0.181399,0.001407,-0.00991,8.03224,-0.017911,4.46875,0.0105388,0.0678703,0.0657449,0.0678703,0.0657449,0.0298562,-0.0001162,0.0298564,-0.000259002,0.0084385,0.0002015,-0.000364653,6.3993
2.30152,0.328296,-0.00512548,-0.0405779,0.191613,0.00157498,-0.00990606,0.191613,-0.00157498,0.00990606,0.297621,-0.004984,-0.040286,0.183559,0.001408,-0.009566,8.12496,-0.016454,4.48886,0.0129409,0.068693,0.0660926,0.068693,0.0660926,0.0306754,-0.000141484,0.0306758,-0.000291852,0.00805382,0.000166984,-0.000340065,6.65295
2.33449,0.335257,-0.00535287,-0.0409183,0.193339,0.00156894,-0.00948156,0.193339,-0.00156894,0.00948156,0.303773,-0.005186,-0.040598,0.18574,0.00141,-0.009229,8.21827,-0.015044,4.5128,0.013775,0.0694662,0.0667103,0.0694662,0.0667103,0.0314836,-0.000166866,0.031484,-0.000320288,0.00759921,0.000158938,-0.000252557,6.25533
2.36807,0.342277,-0.00558473,-0.0412426,0.195019,0.00157689,-0.00903501,0.195019,-0.00157689,0.00903501,0.309998,-0.005393,-0.040899,0.187941,0.00141,-0.0089,8.31215,-0.013678,4.54063,0.0130491,0.0701929,0.0675952,0.0701929,0.0675952,0.032279,-0.000191734,0.0322796,-0.000343628,0.00707819,0.000166894,-0.000135013,6.56824
