t,x,y,z,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,roll_unwrapped,pitch_unwrapped,yaw_unwrapped,x_dot_world,y_dot_world,vx_odom_raw,vy_odom_raw,vz_odom_raw,wx_odom_raw,wy_odom_raw,wz_odom_raw,u_left,u_right
0.0,0.0010891397678826,8.90128623350824e-18,-0.0494557840722677,-2.8677724981847648e-15,-0.0006542183028614471,3.1504571626855436e-17,-6.504162158454165e-06,1.9206328919041432e-18,1.909161178724613e-05,1.1070321454450475e-16,0.0004732309534681535,6.9136872669993086e-18,-2.8677724981847648e-15,-0.0006542183028614471,3.1504571626855436e-17,-6.504162158454165e-06,1.9204279810615493e-18,-6.504162158454165e-06,1.9206328919041432e-18,1.909161178724613e-05,1.1070321454450475e-16,0.0004732309534681535,6.9136872669993086e-18,0.0,0.0
0.031999999999996476,0.0010889263455009569,8.892468062037735e-18,-0.049455298079398025,-2.868273774736115e-15,-0.0006384267173691715,3.153864697448366e-17,-6.0293097756101555e-06,-1.1780289423941834e-19,1.3948140726171502e-05,-4.724971562798231e-18,0.0004463324354745333,2.594733058986777e-18,-2.868273774736115e-15,-0.0006384267173691715,3.153864697448366e-17,-6.0293097756101555e-06,-1.179930505119311e-19,-6.0293097756101555e-06,-1.1780289423941834e-19,1.3948140726171502e-05,-4.724971562798231e-18,0.0004463324354745333,2.594733058986777e-18,0.0,0.0
0.06799999999999784,0.0010887810146810878,8.832310513611058e-18,-0.049455080625351054,-2.8713015813123696e-15,-0.0006274213486825098,3.143065292214633e-17,-3.6298321437576055e-06,-1.5194325755196802e-18,5.438644703839051e-06,-7.569971495984568e-17,0.00027514417576526037,-1.9103797606151836e-18,-2.8713015813123696e-15,-0.0006274213486825098,3.143065292214633e-17,-3.6298321437576055e-06,-1.5195466635139563e-18,-3.6298321437576055e-06,-1.5194325755196802e-18,5.438644703839051e-06,-7.569971495984568e-17,0.00027514417576526037,-1.9103797606151836e-18,0.0,0.0
0.09999999999999432,0.001088817701265545,8.812445835400105e-18,-0.04945536748668678,-2.8722835248083064e-15,-0.0006296922692575156,3.136109374907446e-17,9.126485707578067e-07,-4.760453865961611e-19,-7.172109502803649e-06,-2.455104146160285e-17,-5.677616182870667e-05,-1.902124749704405e-18,-2.8722835248083064e-15,-0.0006296922692575156,3.136109374907446e-17,9.126485707578067e-07,-4.760167649387737e-19,9.126485707578067e-07,-4.760453865961611e-19,-7.172109502803649e-06,-2.455104146160285e-17,-5.677616182870667e-05,-1.902124749704405e-18,0.0,0.0
0.1319999999999908,0.0010889878954650836,8.831714609030944e-18,-0.049455903441678835,-2.871406685588338e-15,-0.0006419397003557143,3.1358746155698e-17,5.158966854377127e-06,4.402712906990708e-20,-2.0573693462413043e-05,-2.631109282221835e-18,-0.0003629487596156294,-2.8401105098931977e-18,-2.871406685588338e-15,-0.0006419397003557143,3.1358746155698e-17,5.158966854377127e-06,4.418890780191915e-20,5.158966854377127e-06,4.402712906990708e-20,-2.0573693462413043e-05,-2.631109282221835e-18,-0.0003629487596156294,-2.8401105098931977e-18,0.0,0.0
0.16799999999999216,0.0010892616198200124,8.870703283308155e-18,-0.04945657699380454,-2.8693933921004807e-15,-0.0006620405214723899,3.1386122180866295e-17,6.832112743956889e-06,1.0228490178586602e-18,-1.684327045307375e-05,5.0328788546432797e-17,-0.0005024824954618131,-7.580286745497947e-19,-2.8693933921004807e-15,-0.0006620405214723899,3.1386122180866295e-17,6.832112743956889e-06,1.0230634513839955e-18,6.832112743956889e-06,1.0228490178586602e-18,-1.684327045307375e-05,5.0328788546432797e-17,-0.0005024824954618131,-7.580286745497947e-19,0.0,0.0
0.19999999999998863,0.0010894206589258657,8.89861287944142e-18,-0.0494568651546125,-2.867843157084639e-15,-0.0006739506997210582,3.1414109763804397e-17,5.2758797374481705e-06,9.348502148837522e-19,-1.009637151121976e-05,5.026900765342175e-17,-0.00039450291168283233,-2.4594336591530437e-19,-2.867843157084639e-15,-0.0006739506997210582,3.1414109763804397e-17,5.2758797374481705e-06,9.35015951948925e-19,5.2758797374481705e-06,9.348502148837522e-19,-1.009637151121976e-05,5.026900765342175e-17,-0.00039450291168283233,-2.4594336591530437e-19,0.0,0.0
0.23199999999999932,0.0010894505360774796,8.895589781181207e-18,-0.04945688621071041,-2.8681083008128934e-15,-0.0006762574099190734,3.1404320333705094e-17,7.465726360230232e-07,-7.408968568365331e-20,-5.269074435689735e-07,-6.627754627646206e-18,-5.765902225359357e-05,-4.10063312472106e-19,-2.8681083008128934e-15,-0.0006762574099190734,3.1404320333705094e-17,7.465726360230232e-07,-7.406624007743927e-20,7.465726360230232e-07,-7.408968568365331e-20,-5.269074435689735e-07,-6.627754627646206e-18,-5.765902225359357e-05,-4.10063312472106e-19,0.0,0.0
0.2680000000000007,0.001089284702494129,8.699843226935117e-18,-0.04945619286838501,-2.880554500688578e-15,-0.00066463949030675,3.104059020824991e-17,-4.1342218670300535e-06,-4.943415442709238e-18,1.7336328248003805e-05,-3.111856263224415e-16,0.0002904703415465294,-8.258423429637112e-18,-2.880554500688578e-15,-0.00066463949030675,3.104059020824991e-17,-4.1342218670300535e-06,-4.943543771396043e-18,-4.1342218670300535e-06,-4.943415442709238e-18,1.7336328248003805e-05,-3.111856263224415e-16,0.0002904703415465294,-8.258423429637112e-18,0.0,0.0
0.29999999999999716,0.001089284702494129,8.699843226935117e-18,-0.04945619286838501,-2.880554500688578e-15,-0.00066463949030675,3.104059020824991e-17,-4.1342218670300535e-06,-4.943415442709238e-18,1.7336328248003805e-05,-3.111856263224415e-16,0.0002904703415465294,-8.258423429637112e-18,-2.880554500688578e-15,-0.00066463949030675,3.104059020824991e-17,-4.1342218670300535e-06,-4.943543771396043e-18,-4.1342218670300535e-06,-4.943415442709238e-18,1.7336328248003805e-05,-3.111856263224415e-16,0.0002904703415465294,-8.258423429637112e-18,0.0,0.0
