t,x,y,z,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,roll_unwrapped,pitch_unwrapped,yaw_unwrapped,x_dot_world,y_dot_world,vx_odom_raw,vy_odom_raw,vz_odom_raw,wx_odom_raw,wy_odom_raw,wz_odom_raw,u_left,u_right
0.0,41.42802813205253,1.8884910711284697,-0.04945600112077929,4.7253427302733116e-07,-0.000652802437517156,1.8379662694430838,0.0407309575929604,-0.0016881327221887315,-2.8504163020600207e-05,3.4205727488222523e-06,-8.500812781579668e-05,0.007197819194964041,4.7253427302733116e-07,-0.000652802437517156,1.8379662694430838,-0.0091248477123507,0.039731572492838374,0.0407309575929604,-0.0016881327221887315,-2.8504163020600207e-05,3.4205727488222523e-06,-8.500812781579668e-05,0.007197819194964041,0.0,0.0
0.03200000000000358,41.427704638927004,1.8898901977974372,-0.04945597071552606,4.266875343980265e-07,-0.0006526210092383692,1.8382158888510682,0.039903494843548014,-0.0016034182165241093,-2.5361195944101595e-05,3.262930217445114e-06,-7.71194769588529e-08,0.006947598062868701,4.266875343980265e-07,-0.0006526210092383692,1.8382158888510682,-0.008997816874250431,0.03890885686066347,0.039903494843548014,-0.0016034182165241093,-2.5361195944101595e-05,3.262930217445114e-06,-7.71194769588529e-08,0.006947598062868701,0.0,0.0
0.06400000000000006,41.427385714109455,1.891260395868084,-0.04945586572526877,3.818226138955064e-07,-0.0006495438146569398,1.8384568306838023,0.03909359507211414,-0.0015228863317543083,-2.2637766247834545e-05,3.120028267300596e-06,8.147776647790817e-05,0.006706078444105107,3.818226138955064e-07,-0.0006495438146569398,1.8384568306838023,-0.008870656683778929,0.03810432794894039,0.03909359507211414,-0.0015228863317543083,-2.2637766247834545e-05,3.120028267300596e-06,8.147776647790817e-05,0.006706078444105107,0.0,0.0
0.10000000000000142,41.42707135277317,1.8926023209994174,-0.04945574482830731,3.401942536740225e-07,-0.0006452494085948099,1.8386893966394384,0.0383013459775271,-0.0014463340148217984,-2.143126397294842e-05,3.030367401704303e-06,0.00011840983284946945,0.006472954031215461,3.401942536740225e-07,-0.0006452494085948099,1.8386893966394384,-0.00874363143381429,0.03731801033177246,0.0383013459775271,-0.0014463340148217984,-2.143126397294842e-05,3.030367401704303e-06,0.00011840983284946945,0.006472954031215461,0.0,0.0
0.132000000000005,41.42676154388099,1.8939166193797985,-0.04945567205842424,3.0246867351681624e-07,-0.0006419943423252675,1.8389138779312326,0.03752655328474634,-0.001373568454399518,-2.202536580798029e-05,2.967801065075423e-06,9.303356249370205e-05,0.006247934606130377,3.0246867351681624e-07,-0.0006419943423252675,1.8389138779312326,-0.008616918614366104,0.036549659441986855,0.03752655328474634,-0.001373568454399518,-2.202536580798029e-05,2.967801065075423e-06,9.303356249370205e-05,0.006247934606130377,0.0,0.0
0.16400000000000148,41.426456274178946,1.8952039147278181,-0.049455684067476746,2.68457260890409e-07,-0.0006414559049516301,1.8391305556838387,0.03676864751979123,-0.0013044058359173174,-2.37815066795447e-05,2.9186485345787446e-06,1.9660983359274602e-05,0.00603074063472345,2.68457260890409e-07,-0.0006414559049516301,1.8391305556838387,-0.008490585211016765,0.03579867145291691,0.03676864751979123,-0.0013044058359173174,-2.37815066795447e-05,2.9186485345787446e-06,1.9660983359274602e-05,0.00603074063472345,0.0,0.0
0.20000000000000284,41.42615553109115,1.8964647992979047,-0.049455772645218846,2.3733677081174356e-07,-0.0006438946450546271,1.839339701291905,0.036026788341786256,-0.0012386710461906813,-2.550220080109596e-05,2.8704177075212955e-06,-6.338362184370674e-05,0.0058210997749831685,2.3733677081174356e-07,-0.0006438946450546271,1.839339701291905,-0.008364615416582047,0.03506418390776,0.036026788341786256,-0.0012386710461906813,-2.550220080109596e-05,2.8704177075212955e-06,-6.338362184370674e-05,0.0058210997749831685,0.0,0.0
0.23199999999999932,41.425859303205264,1.897699833577548,-0.04945589037299644,2.084980267392727e-07,-0.0006480543185498654,1.83954157675768,0.03530010880636646,-0.001176197161204248,-2.605313475901575e-05,2.823103233938639e-06,-0.00011373546485756914,0.005618751805565592,2.084980267392727e-07,-0.0006480543185498654,1.83954157675768,-0.008238975861408116,0.034345311153903824,0.03530010880636646,-0.001176197161204248,-2.605313475901575e-05,2.823103233938639e-06,-0.00011373546485756914,0.005618751805565592,0.0,0.0
0.2640000000000029,41.425859303205264,1.897699833577548,-0.04945589037299644,2.084980267392727e-07,-0.0006480543185498654,1.83954157675768,0.03530010880636646,-0.001176197161204248,-2.605313475901575e-05,2.823103233938639e-06,-0.00011373546485756914,0.005618751805565592,2.084980267392727e-07,-0.0006480543185498654,1.83954157675768,-0.008238975861408116,0.034345311153903824,0.03530010880636646,-0.001176197161204248,-2.605313475901575e-05,2.823103233938639e-06,-0.00011373546485756914,0.005618751805565592,0.0,0.0
0.30000000000000426,41.42556757830837,1.8989095548402624,-0.049455976757386354,1.8146763908277524e-07,-0.0006518328253686141,1.8397364349891017,0.03458797242492197,-0.0011168252628631016,-2.4957933054510765e-05,2.771366410244206e-06,-0.0001065592347130988,0.00542344383719382,1.8146763908277524e-07,-0.0006518328253686141,1.8397364349891017,-0.008113684220552912,0.03364139211602401,0.03458797242492197,-0.0011168252628631016,-2.4957933054510765e-05,2.771366410244206e-06,-0.0001065592347130988,0.00542344383719382,0.0,0.0
