t,x,y,z,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,roll_unwrapped,pitch_unwrapped,yaw_unwrapped,x_dot_world,y_dot_world,vx_odom_raw,vy_odom_raw,vz_odom_raw,wx_odom_raw,wy_odom_raw,wz_odom_raw,u_left,u_right
0.0,0.00020785541414638755,-3.593589974721616e-18,-0.049436589054855776,-1.3716302032492857e-15,-0.0004497645346335109,-5.387767589510229e-18,-3.752875467290001e-05,-9.51861864986799e-19,-5.293673678593871e-05,-5.807181519653932e-16,0.003415680494556436,6.850878383013069e-19,-1.3716302032492857e-15,-0.0004497645346335109,-5.387767589510229e-18,-3.752875467290001e-05,-9.516596687786978e-19,-3.752875467290001e-05,-9.51861864986799e-19,-5.293673678593871e-05,-5.807181519653932e-16,0.003415680494556436,6.850878383013069e-19,0.0,0.0
0.03200000000000003,0.00020783653986998875,-3.6342742326404146e-18,-0.04944642895125896,-1.3928513571983322e-15,-0.00043568495527418857,-5.468414342959361e-18,-2.8086261903669012e-06,-7.564450971456522e-19,-0.0002630747920103566,-4.1010189188631947e-16,0.0005625820884978107,-9.391327145147328e-19,-1.3928513571983322e-15,-0.00043568495527418857,-5.468414342959361e-18,-2.8086261903669012e-06,-7.564297384139088e-19,-2.8086261903669012e-06,-7.564450971456522e-19,-0.0002630747920103566,-4.1010189188631947e-16,0.0005625820884978107,-9.391327145147328e-19,0.0,0.0
0.0680000000000005,0.00020912698824294244,-3.679227973476322e-18,-0.049459671014833693,-1.414655675569622e-15,-0.0005314358149752917,-5.483330656726625e-18,3.3799379373796496e-05,-7.44651638359878e-19,-0.00036492342612101203,-6.058662251335887e-16,-0.0025013704326370427,-4.049647475694628e-18,-1.414655675569622e-15,-0.0005314358149752917,-5.483330656726625e-18,3.3799379373796496e-05,-7.4483697153297665e-19,3.3799379373796496e-05,-7.44651638359878e-19,-0.00036492342612101203,-6.058662251335887e-16,-0.0025013704326370427,-4.049647475694628e-18,0.0,0.0
0.09999999999999964,0.00021108819889448618,-3.717101636256596e-18,-0.04947097070385743,-1.436000788608931e-15,-0.0006860439065735626,-5.44782439075974e-18,5.365606634000174e-05,-6.069035066515748e-19,-0.0003193627552722048,-5.935242946693768e-16,-0.004236789410774763,-5.1050342176845634e-18,-1.436000788608931e-15,-0.0006860439065735626,-5.44782439075974e-18,5.365606634000174e-05,-6.07195815478494e-19,5.365606634000174e-05,-6.069035066515748e-19,-0.0003193627552722048,-5.935242946693768e-16,-0.004236789410774763,-5.1050342176845634e-18,0.0,0.0
0.13199999999999967,0.0002127546403016029,-3.753492100626863e-18,-0.049475877839599676,-1.4576410727842605e-15,-0.0008198280105076466,-5.4206962379483754e-18,4.7086829245787024e-05,-8.113690025260949e-19,-0.0001477861326003077,-6.016139034034735e-16,-0.0037859259973060354,-4.693987297863406e-18,-1.4576410727842605e-15,-0.0008198280105076466,-5.4206962379483754e-18,4.7086829245787024e-05,-8.116242459242444e-19,4.7086829245787024e-05,-8.113690025260949e-19,-0.0001477861326003077,-6.016139034034735e-16,-0.0037859259973060354,-4.693987297863406e-18,0.0,0.0
0.16800000000000015,0.00021333077195222758,-3.78929338235162e-18,-0.04947265127728228,-1.4797310772774993e-15,-0.0008654500226896841,-5.449958317349941e-18,1.801961085114023e-05,-1.1056665741019916e-18,7.699358164453088e-05,-4.884191676304644e-16,-0.0014129635393819958,-2.4584676403052388e-18,-1.4797310772774993e-15,-0.0008654500226896841,-5.449958317349941e-18,1.801961085114023e-05,-1.1057647802300252e-18,1.801961085114023e-05,-1.1056665741019916e-18,7.699358164453088e-05,-4.884191676304644e-16,-0.0014129635393819958,-2.4584676403052388e-18,0.0,0.0
0.20000000000000018,0.00021258919028576342,-3.81823810928219e-18,-0.049462880071566025,-1.501667944910516e-15,-0.0008016773020269222,-5.545516058409147e-18,-1.802365458598684e-05,-1.3347819871401416e-18,0.00027902020782463456,-5.484468740361156e-16,0.001594373452945387,-7.707431080835026e-21,-1.501667944910516e-15,-0.0008016773020269222,-5.545516058409147e-18,-1.802365458598684e-05,-1.3346820366742038e-18,-1.802365458598684e-05,-1.3347819871401416e-18,0.00027902020782463456,-5.484468740361156e-16,0.001594373452945387,-7.707431080835026e-21,0.0,0.0
0.2320000000000002,0.00021097793854550474,-3.841773402826459e-18,-0.04945090217498016,-1.5232866741048596e-15,-0.0006633869037532857,-5.688479968687309e-18,-4.3503546342118796e-05,-1.1616350929574018e-18,0.0003316638214972383,-6.00874082822137e-16,0.003753227694881213,1.7622238215320346e-18,-1.5232866741048596e-15,-0.0006633869037532857,-5.688479968687309e-18,-4.3503546342118796e-05,-1.1613876239054677e-18,-4.3503546342118796e-05,-1.1616350929574018e-18,0.0003316638214972383,-6.00874082822137e-16,0.003753227694881213,1.7622238215320346e-18,0.0,0.0
0.2679999999999998,0.00020937342529724694,-3.8685450985012104e-18,-0.04944170849147986,-1.5452745337379033e-15,-0.000522366706529228,-5.841636353697951e-18,-4.4864500789377255e-05,-1.138118636068659e-18,0.0002618570409470889,-6.102230191302595e-16,0.0039495668978370545,1.794615608032154e-18,-1.5452745337379033e-15,-0.000522366706529228,-5.841636353697951e-18,-4.4864500789377255e-05,-1.1378565539698574e-18,-4.4864500789377255e-05,-1.138118636068659e-18,0.0002618570409470889,-6.102230191302595e-16,0.0039495668978370545,1.794615608032154e-18,0.0,0.0
0.2999999999999998,0.00020862746389615846,-3.896755761339601e-18,-0.049438869277320795,-1.567309728904897e-15,-0.00045013090464835794,-5.950176540536679e-18,-2.2324907300939713e-05,-9.17331812403853e-19,8.97834614200325e-05,-6.117398151559843e-16,0.002140275759521429,2.2246947402789184e-19,-1.567309728904897e-15,-0.00045013090464835794,-5.950176540536679e-18,-2.2324907300939713e-05,-9.171989752641613e-19,-2.2324907300939713e-05,-9.17331812403853e-19,8.97834614200325e-05,-6.117398151559843e-16,0.002140275759521429,2.2246947402789184e-19,0.0,0.0
0.33199999999999985,0.00020913728889457645,-3.934247610151183e-18,-0.04944314203763534,-1.590164742472437e-15,-0.0004817069963145314,-5.995452736012571e-18,1.2128090551213095e-05,-8.464319555456507e-19,-0.00010804500499299423,-6.326463539998236e-16,-0.0007120517886927786,-2.4778223515496017e-18,-1.590164742472437e-15,-0.0004817069963145314,-5.995452736012571e-18,1.2128090551213095e-05,-8.465046689393286e-19,1.2128090551213095e-05,-8.464319555456507e-19,-0.00010804500499299423,-6.326463539998236e-16,-0.0007120517886927786,-2.4778223515496017e-18,0.0,0.0
0.3680000000000003,0.00021065391260873193,-3.9761720407768275e-18,-0.049452252875714205,-1.6135326927598341e-15,-0.0005987534696758218,-5.9798744783147485e-18,4.0691755307319924e-05,-7.577761090380821e-19,-0.0002472296211318492,-6.480361438569949e-16,-0.0031392212655217354,-4.669925158855647e-18,-1.6135326927598341e-15,-0.0005987534696758218,-5.9798744783147485e-18,4.0691755307319924e-05,-7.580194406271221e-19,4.0691755307319924e-05,-7.577761090380821e-19,-0.0002472296211318492,-6.480361438569949e-16,-0.0031392212655217354,-4.669925158855647e-18,0.0,0.0
0.40000000000000036,0.00021065391260873193,-3.9761720407768275e-18,-0.049452252875714205,-1.6135326927598341e-15,-0.0005987534696758218,-5.9798744783147485e-18,4.0691755307319924e-05,-7.577761090380821e-19,-0.0002472296211318492,-6.480361438569949e-16,-0.0031392212655217354,-4.669925158855647e-18,-1.6135326927598341e-15,-0.0005987534696758218,-5.9798744783147485e-18,4.0691755307319924e-05,-7.580194406271221e-19,4.0691755307319924e-05,-7.577761090380821e-19,-0.0002472296211318492,-6.480361438569949e-16,-0.0031392212655217354,-4.669925158855647e-18,0.0,0.0
0.4320000000000004,0.00021242284132148696,-4.018617327328307e-18,-0.04946208447741292,-1.63717884294057e-15,-0.0007399839854702663,-5.941569403386996e-18,4.8975971021837174e-05,-7.390137082600044e-19,-0.00027408014778949484,-6.570118297797698e-16,-0.003919591892536172,-5.321399616492788e-18,-1.63717884294057e-15,-0.0007399839854702663,-5.941569403386996e-18,4.8975971021837174e-05,-7.393047023909289e-19,4.8975971021837174e-05,-7.390137082600044e-19,-0.00027408014778949484,-6.570118297797698e-16,-0.003919591892536172,-5.321399616492788e-18,0.0,0.0
0.46799999999999997,0.00021357830459263667,-4.063782643354281e-18,-0.049468531259311874,-1.661504346995221e-15,-0.000833270670608394,-5.938791192592928e-18,3.325789407463169e-05,-9.451552058694314e-19,-0.00018595975291361082,-6.748264339822109e-16,-0.00269567046534823,-4.2815728229115194e-18,-1.661504346995221e-15,-0.000833270670608394,-5.938791192592928e-18,3.325789407463169e-05,-9.45352717557846e-19,3.325789407463169e-05,-9.451552058694314e-19,-0.00018595975291361082,-6.748264339822109e-16,-0.00269567046534823,-4.2815728229115194e-18,0.0,0.0
0.5,0.00021358342168278766,-4.103161479128407e-18,-0.04946923150929841,-1.685767047959058e-15,-0.0008324212636155962,-5.99887040658396e-18,2.0227909416378306e-06,-1.0572518498906706e-18,-2.8866296203367495e-05,-6.743398819743915e-16,-0.00013330164658648013,-1.781672638260244e-18,-1.685767047959058e-15,-0.0008324212636155962,-5.99887040658396e-18,2.0227909416378306e-06,-1.0572639843513891e-18,2.0227909416378306e-06,-1.0572518498906706e-18,-2.8866296203367495e-05,-6.743398819743915e-16,-0.00013330164658648013,-1.781672638260244e-18,0.0,0.0
0.532,0.00021249594666773307,-4.140216675832834e-18,-0.0494644535304283,-1.7102982835031034e-15,-0.000739992880715302,-6.129322170730344e-18,-2.8590708753964513e-05,-1.2518248894483553e-18,0.00012500866673218576,-6.813779164854083e-16,0.002438889920769332,6.095899200042887e-19,-1.7102982835031034e-15,-0.000739992880715302,-6.129322170730344e-18,-2.8590708753964513e-05,-1.2516496477833127e-18,-2.8590708753964513e-05,-1.2518248894483553e-18,0.00012500866673218576,-6.813779164854083e-16,0.002438889920769332,6.095899200042887e-19,0.0,0.0
0.5680000000000005,0.00021092748143678767,-4.175408400929783e-18,-0.049456765436080186,-1.734961135882227e-15,-0.0006049940253779879,-6.296553869065125e-18,-4.3051699757461534e-05,-1.337685212070552e-18,0.00021062294113172552,-6.844220099615717e-16,0.003714255786940241,1.7911000071577715e-18,-1.734961135882227e-15,-0.0006049940253779879,-6.296553869065125e-18,-4.3051699757461534e-05,-1.3374141347238744e-18,-4.3051699757461534e-05,-1.337685212070552e-18,0.00021062294113172552,-6.844220099615717e-16,0.003714255786940241,1.7911000071577715e-18,0.0,0.0
