t,x_real,y_real,psi_real,u_real,v_real,r_real,vx,vy,wz,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,tau_u_applied,tau_r_applied,cmd_left,cmd_right,u_left,u_right,err_x,err_y,err_pos,err_psi,err_u,err_v,err_r,solve_ms
0.000000,0.000215,0.000000,-0.000000,-0.000007,-0.000000,-0.000000,-0.000007,0.000000,0.000000,0.000215,0.000000,0.000000,0.100000,0.000000,0.000000,1.727386,-0.541677,2.582457,-0.647445,0.053128,0.143041,0.053128,0.143041,-0.000000,0.000000,0.000000,-0.000000,-0.100007,-0.000000,-0.000000,11.274525
0.032000,0.000293,0.000001,-0.000031,0.001961,0.000032,-0.000771,0.001961,-0.000032,0.000771,0.003549,-0.000000,-0.000094,0.100021,0.000008,-0.002811,1.745384,-0.529773,2.996943,-0.704343,0.056996,0.153359,0.056996,0.153359,-0.003256,0.000001,0.003256,0.000063,-0.098060,0.000024,0.002040,3.962194
0.068000,0.000667,0.000006,-0.000174,0.009901,0.000134,-0.003789,0.009901,-0.000134,0.003789,0.006884,-0.000000,-0.000272,0.100085,0.000020,-0.005355,1.781626,-0.493035,3.337524,-0.710414,0.063203,0.159189,0.063203,0.159189,-0.006217,0.000006,0.006217,0.000098,-0.090184,0.000114,0.001566,3.791749
0.100000,0.001355,0.000013,-0.000439,0.018620,0.000184,-0.007161,0.018620,-0.000184,0.007161,0.010221,-0.000001,-0.000527,0.100191,0.000038,-0.007654,1.818359,-0.459403,3.346842,-0.655144,0.067497,0.155942,0.067497,0.155942,-0.008866,0.000014,0.008866,0.000088,-0.081571,0.000146,0.000493,3.849844
0.132000,0.002355,0.000018,-0.000818,0.027300,0.000166,-0.010371,0.027300,-0.000166,0.010371,0.013563,-0.000001,-0.000852,0.100339,0.000059,-0.009729,1.855577,-0.428506,3.284011,-0.584163,0.071530,0.150527,0.071530,0.150527,-0.011208,0.000019,0.011208,0.000034,-0.073039,0.000107,-0.000642,3.909068
0.168000,0.003656,0.000020,-0.001297,0.035680,0.000106,-0.013149,0.035680,-0.000106,0.013149,0.016911,-0.000002,-0.001238,0.100528,0.000083,-0.011600,1.893277,-0.400023,3.185125,-0.511533,0.074965,0.144356,0.074965,0.144356,-0.013255,0.000022,0.013255,-0.000059,-0.064848,0.000023,-0.001549,3.682318
0.200000,0.005246,0.000019,-0.001857,0.043726,0.000049,-0.015432,0.043726,-0.000049,0.015432,0.020266,-0.000004,-0.001681,0.100757,0.000110,-0.013283,1.931453,-0.373677,3.061688,-0.445869,0.077408,0.138141,0.077408,0.138141,-0.015020,0.000023,0.015020,-0.000176,-0.057031,-0.000061,-0.002149,4.125648
0.232000,0.007113,0.000016,-0.002480,0.051441,0.000031,-0.017226,0.051441,-0.000031,0.017226,0.023629,-0.000006,-0.002174,0.101028,0.000138,-0.014792,1.970101,-0.349228,2.916775,-0.390194,0.078713,0.132131,0.078713,0.132131,-0.016516,0.000022,0.016516,-0.000306,-0.049587,-0.000107,-0.002434,4.146501
0.268000,0.009245,0.000013,-0.003150,0.058813,0.000066,-0.018559,0.058813,-0.000066,0.018559,0.027001,-0.000009,-0.002712,0.101339,0.000169,-0.016142,2.009217,-0.326472,2.752352,-0.345481,0.078855,0.126431,0.078855,0.126431,-0.017756,0.000022,0.017756,-0.000438,-0.042526,-0.000103,-0.002417,3.773281
0.300000,0.011629,0.000010,-0.003856,0.065846,0.000146,-0.019538,0.065846,-0.000146,0.019538,0.030385,-0.000013,-0.003290,0.101690,0.000202,-0.017345,2.048797,-0.305229,2.571415,-0.311949,0.077876,0.121119,0.077876,0.121119,-0.018756,0.000023,0.018756,-0.000566,-0.035844,-0.000056,-0.002193,4.078534
0.332000,0.014253,0.000008,-0.004586,0.072519,0.000250,-0.020265,0.072519,-0.000250,0.020265,0.033781,-0.000018,-0.003904,0.102081,0.000235,-0.018412,2.088835,-0.285348,2.376548,-0.287130,0.075998,0.116089,0.075998,0.116089,-0.019528,0.000026,0.019528,-0.000682,-0.029562,0.000015,-0.001853,3.801520
0.368000,0.017102,0.000006,-0.005337,0.078798,0.000350,-0.020823,0.078798,-0.000350,0.020823,0.040616,-0.000032,-0.005222,0.102980,0.000304,-0.020177,2.170272,-0.249168,1.961186,-0.252784,0.070606,0.106459,0.070606,0.106459,-0.023514,0.000038,0.023514,-0.000115,-0.024182,0.000046,-0.000646,3.658398
0.400000,0.020161,0.000004,-0.006104,0.084670,0.000427,-0.021276,0.084670,-0.000427,0.021276,0.040616,-0.000032,-0.005222,0.102980,0.000304,-0.020177,2.170272,-0.249168,1.961186,-0.252784,0.070606,0.106459,0.070606,0.106459,-0.020455,0.000036,0.020455,-0.000882,-0.018310,0.000123,-0.001099,3.658398
0.432000,0.020161,0.000004,-0.006104,0.084670,0.000427,-0.021276,0.084670,-0.000427,0.021276,0.044057,-0.000040,-0.005918,0.103487,0.000339,-0.020892,2.211662,-0.232660,1.748466,-0.238744,0.067558,0.101697,0.067558,0.101697,-0.023896,0.000044,0.023896,-0.000186,-0.018817,0.000088,-0.000384,3.950062
0.468000,0.023418,0.000000,-0.006885,0.090160,0.000477,-0.021663,0.090160,-0.000477,0.021663,0.050993,-0.000061,-0.007369,0.104617,0.000410,-0.022029,2.295767,-0.202398,2.088085,-0.270839,0.071705,0.109935,0.071705,0.109935,-0.027575,0.000061,0.027575,0.000484,-0.014457,0.000067,0.000366,3.727938
0.500000,0.026873,-0.000007,-0.007683,0.095661,0.000512,-0.022153,0.095661,-0.000512,0.022153,0.050993,-0.000061,-0.007369,0.104617,0.000410,-0.022029,2.295767,-0.202398,2.088085,-0.270839,0.071705,0.109935,0.071705,0.109935,-0.024120,0.000054,0.024120,-0.000314,-0.008956,0.000102,-0.000124,3.727938
0.532000,0.030526,-0.000017,-0.008502,0.101179,0.000543,-0.022706,0.101179,-0.000543,0.022706,0.054490,-0.000074,-0.008118,0.105238,0.000446,-0.022464,2.338475,-0.188514,1.864647,-0.251546,0.068846,0.104656,0.068846,0.104656,-0.023964,0.000057,0.023964,-0.000384,-0.004059,0.000097,-0.000242,3.944235
0.568000,0.034365,-0.000031,-0.009335,0.106354,0.000576,-0.023137,0.106354,-0.000576,0.023137,0.061550,-0.000105,-0.009649,0.106593,0.000516,-0.023099,2.425181,-0.162980,1.363590,-0.205039,0.062616,0.092374,0.062616,0.092374,-0.027185,0.000074,0.027185,0.000314,-0.000239,0.000060,-0.000038,4.104437
0.600000,0.038376,-0.000047,-0.010178,0.111152,0.000620,-0.023405,0.111152,-0.000620,0.023405,0.065116,-0.000123,-0.010426,0.107325,0.000550,-0.023310,2.469174,-0.151248,1.110663,-0.185872,0.059115,0.086360,0.059115,0.086360,-0.026740,0.000076,0.026740,0.000248,0.003827,0.000070,-0.000095,3.777964
0.632000,0.042546,-0.000067,-0.011025,0.115582,0.000679,-0.023515,0.115582,-0.000679,0.023515,0.065116,-0.000123,-0.010426,0.107325,0.000550,-0.023310,2.469174,-0.151248,1.110663,-0.185872,0.059115,0.086360,0.059115,0.086360,-0.022570,0.000056,0.022570,-0.000599,0.008257,0.000129,-0.000205,3.777964
0.668000,0.046861,-0.000090,-0.011871,0.119654,0.000751,-0.023497,0.119654,-0.000751,0.023497,0.072322,-0.000164,-0.011993,0.108898,0.000617,-0.023546,2.558421,-0.129684,0.609825,-0.158407,0.051304,0.074992,0.051304,0.074992,-0.025461,0.000074,0.025461,0.000122,0.010756,0.000134,0.000049,3.851876
0.700000,0.051309,-0.000115,-0.012712,0.123348,0.000829,-0.023378,0.123348,-0.000829,0.023378,0.075966,-0.000188,-0.012779,0.109738,0.000649,-0.023580,2.603669,-0.119797,0.367491,-0.148990,0.047179,0.069679,0.047179,0.069679,-0.024657,0.000073,0.024657,0.000067,0.013610,0.000180,0.000202,4.524737
0.732000,0.055876,-0.000142,-0.013547,0.126689,0.000905,-0.023193,0.126689,-0.000905,0.023193,0.075966,-0.000188,-0.012779,0.109738,0.000649,-0.023580,2.603669,-0.119797,0.367491,-0.148990,0.047179,0.069679,0.047179,0.069679,-0.020090,0.000046,0.020090,-0.000768,0.016951,0.000256,0.000387,4.524737
0.768000,0.060551,-0.000172,-0.014373,0.129697,0.000973,-0.022969,0.129697,-0.000973,0.022969,0.083341,-0.000243,-0.014347,0.111524,0.000711,-0.023503,2.695401,-0.101691,-0.092716,-0.133949,0.039024,0.059638,0.039024,0.059638,-0.022790,0.000071,0.022790,-0.000026,0.018173,0.000262,0.000534,3.889158
0.800000,0.065322,-0.000206,-0.015190,0.132390,0.001030,-0.022717,0.132390,-0.001030,0.022717,0.087074,-0.000274,-0.015127,0.112469,0.000741,-0.023399,2.741878,-0.093430,-0.308114,-0.127152,0.035139,0.054885,0.035139,0.054885,-0.021752,0.000068,0.021752,-0.000063,0.019921,0.000289,0.000682,3.742046
0.832000,0.070180,-0.000243,-0.015998,0.134807,0.001077,-0.022441,0.134807,-0.001077,0.022441,0.087074,-0.000274,-0.015127,0.112469,0.000741,-0.023399,2.741878,-0.093430,-0.308114,-0.127152,0.035139,0.054885,0.035139,0.054885,-0.016894,0.000031,0.016894,-0.000871,0.022338,0.000336,0.000958,3.742046
0.868000,0.075129,-0.000284,-0.016798,0.137326,0.001122,-0.022244,0.137326,-0.001122,0.022244,0.094637,-0.000343,-0.016672,0.114462,0.000798,-0.023081,2.836043,-0.078389,0.229324,-0.163789,0.043242,0.068118,0.043242,0.068118,-0.019508,0.000059,0.019508,-0.000126,0.022864,0.000324,0.000837,4.717686
0.900000,0.075129,-0.000284,-0.016798,0.137326,0.001122,-0.022244,0.137326,-0.001122,0.022244,0.098470,-0.000381,-0.017434,0.115509,0.000825,-0.022873,2.883726,-0.071573,0.029596,-0.153302,0.040002,0.063476,0.040002,0.063476,-0.023341,0.000097,0.023341,0.000636,0.021817,0.000297,0.000629,3.730447
0.932000,0.080178,-0.000329,-0.017595,0.140082,0.001169,-0.022148,0.140082,-0.001169,0.022148,0.102338,-0.000422,-0.018189,0.116590,0.000850,-0.022637,2.931805,-0.065200,-0.196689,-0.137917,0.036580,0.057898,0.036580,0.057898,-0.022160,0.000093,0.022161,0.000594,0.023492,0.000319,0.000489,3.839995
0.968000,0.085316,-0.000378,-0.018387,0.142591,0.001214,-0.022005,0.142591,-0.001214,0.022005,0.106243,-0.000466,-0.018935,0.117703,0.000875,-0.022375,2.980279,-0.059253,-0.416051,-0.123077,0.033234,0.052433,0.033234,0.052433,-0.020927,0.000088,0.020928,0.000548,0.024888,0.000339,0.000370,3.828665
1.000000,0.090534,-0.000431,-0.019171,0.144828,0.001256,-0.021796,0.144828,-0.001256,0.021796,0.110185,-0.000513,-0.019671,0.118850,0.000899,-0.022091,3.029145,-0.053713,-0.624555,-0.109804,0.029966,0.047246,0.029966,0.047246,-0.019651,0.000082,0.019651,0.000500,0.025978,0.000357,0.000295,3.736495
1.032000,0.095822,-0.000488,-0.019945,0.146798,0.001297,-0.021522,0.146798,-0.001297,0.021522,0.114166,-0.000562,-0.020397,0.120028,0.000922,-0.021787,3.078401,-0.048561,-0.820216,-0.098442,0.026790,0.042412,0.026790,0.042412,-0.018344,0.000074,0.018344,0.000452,0.026770,0.000375,0.000265,4.223496
1.068000,0.101171,-0.000548,-0.020708,0.148503,0.001338,-0.021189,0.148503,-0.001338,0.021189,0.118187,-0.000614,-0.021113,0.121239,0.000943,-0.021466,3.128044,-0.043780,-1.000586,-0.089141,0.023748,0.038004,0.023748,0.038004,-0.017016,0.000066,0.017016,0.000405,0.027264,0.000395,0.000277,3.727292
1.100000,0.106573,-0.000613,-0.021456,0.149973,0.001378,-0.020808,0.149973,-0.001378,0.020808,0.122248,-0.000670,-0.021817,0.122481,0.000964,-0.021130,3.178074,-0.039349,-1.165464,-0.081626,0.020871,0.034018,0.020871,0.034018,-0.015675,0.000057,0.015675,0.000361,0.027492,0.000414,0.000322,3.736651
1.132000,0.112020,-0.000681,-0.022189,0.151255,0.001416,-0.020397,0.151255,-0.001416,0.020397,0.126352,-0.000728,-0.022510,0.123755,0.000983,-0.020780,3.228487,-0.035250,-1.316210,-0.075436,0.018169,0.030399,0.018169,0.030399,-0.014332,0.000047,0.014332,0.000321,0.027500,0.000433,0.000383,3.756309
1.168000,0.117508,-0.000752,-0.022907,0.152379,0.001451,-0.019968,0.152379,-0.001451,0.019968,0.130498,-0.000790,-0.023191,0.125060,0.001001,-0.020420,3.279282,-0.031465,-1.453447,-0.070226,0.015660,0.027115,0.015660,0.027115,-0.012990,0.000038,0.012990,0.000284,0.027319,0.000450,0.000452,3.771964
1.200000,0.123031,-0.000828,-0.023609,0.153363,0.001481,-0.019526,0.153363,-0.001481,0.019526,0.134689,-0.000855,-0.023859,0.126396,0.001019,-0.020050,3.330457,-0.027976,-1.576938,-0.065768,0.013373,0.024159,0.013373,0.024159,-0.011658,0.000027,0.011658,0.000250,0.026967,0.000462,0.000524,4.116110
1.232000,0.128584,-0.000907,-0.024295,0.154232,0.001506,-0.019081,0.154232,-0.001506,0.019081,0.138924,-0.000923,-0.024515,0.127763,0.001035,-0.019673,3.382011,-0.024764,-1.687063,-0.061752,0.011327,0.021504,0.011327,0.021504,-0.010340,0.000016,0.010340,0.000220,0.026469,0.000471,0.000592,3.758766
1.268000,0.134165,-0.000989,-0.024965,0.154985,0.001526,-0.018635,0.154985,-0.001526,0.018635,0.143206,-0.000995,-0.025158,0.129159,0.001050,-0.019290,3.433941,-0.021811,-0.739227,-0.097800,0.028537,0.044003,0.028537,0.044003,-0.009041,0.000006,0.009041,0.000193,0.025826,0.000476,0.000655,4.037452
1.300000,0.139785,-0.001076,-0.025623,0.156032,0.001545,-0.018274,0.156032,-0.001545,0.018274,0.147534,-0.001070,-0.025788,0.130585,0.001064,-0.018902,3.486246,-0.019101,-0.815028,-0.093613,0.027288,0.042140,0.027288,0.042140,-0.007749,-0.000006,0.007749,0.000165,0.025447,0.000481,0.000628,3.762513
1.332000,0.139785,-0.001076,-0.025623,0.156032,0.001545,-0.018274,0.156032,-0.001545,0.018274,0.151911,-0.001148,-0.026405,0.132041,0.001078,-0.018511,3.538924,-0.016615,-0.908525,-0.085990,0.025942,0.039639,0.025942,0.039639,-0.012126,0.000072,0.012127,0.000782,0.023991,0.000467,0.000237,4.721105
1.368000,0.145452,-0.001167,-0.026270,0.157358,0.001564,-0.017985,0.157358,-0.001564,0.017985,0.156336,-0.001230,-0.027009,0.133527,0.001090,-0.018119,3.591973,-0.014338,-1.020624,-0.075321,0.024447,0.036502,0.024447,0.036502,-0.010884,0.000063,0.010885,0.000739,0.023831,0.000474,0.000134,6.111774
1.400000,0.151162,-0.001262,-0.026906,0.158562,0.001577,-0.017685,0.158562,-0.001577,0.017685,0.160812,-0.001316,-0.027600,0.135041,0.001101,-0.017725,3.645392,-0.012253,-1.120853,-0.064833,0.023183,0.033605,0.023183,0.033605,-0.009650,0.000054,0.009651,0.000694,0.023521,0.000476,0.000040,4.329540
1.432000,0.156910,-0.001362,-0.027530,0.159637,0.001586,-0.017359,0.159637,-0.001586,0.017359,0.165338,-0.001405,-0.028177,0.136583,0.001111,-0.017331,3.699180,-0.010347,-1.207461,-0.055330,0.022125,0.031052,0.022125,0.031052,-0.008428,0.000043,0.008428,0.000647,0.023054,0.000475,-0.000028,3.673559
1.468000,0.162693,-0.001466,-0.028141,0.160592,0.001591,-0.017001,0.160592,-0.001591,0.017001,0.169916,-0.001499,-0.028742,0.138154,0.001121,-0.016939,3.753335,-0.008603,-1.279867,-0.047341,0.021241,0.028904,0.021241,0.028904,-0.007223,0.000033,0.007224,0.000601,0.022438,0.000470,-0.000062,3.870760
1.500000,0.168506,-0.001574,-0.028739,0.161464,0.001596,-0.016616,0.161464,-0.001596,0.016616,0.174547,-0.001595,-0.029294,0.139753,0.001129,-0.016548,3.807856,-0.007010,-1.339981,-0.040803,0.020499,0.027121,0.020499,0.027121,-0.006041,0.000021,0.006041,0.000555,0.021711,0.000467,-0.000068,3.901064
1.532000,0.174349,-0.001686,-0.029321,0.162269,0.001601,-0.016206,0.162269,-0.001601,0.016206,0.179231,-0.001696,-0.029832,0.141380,0.001137,-0.016159,3.862740,-0.005553,-1.388124,-0.035797,0.019885,0.025707,0.019885,0.025707,-0.004882,0.000010,0.004882,0.000511,0.020889,0.000464,-0.000047,3.923515
1.568000,0.180218,-0.001802,-0.029888,0.163013,0.001607,-0.015780,0.163013,-0.001607,0.015780,0.183971,-0.001801,-0.030358,0.143034,0.001143,-0.015773,3.917988,-0.004221,-1.424138,-0.032011,0.019428,0.024643,0.019428,0.024643,-0.003753,-0.000001,0.003753,0.000470,0.019979,0.000464,-0.000007,4.211309
1.600000,0.186111,-0.001922,-0.030440,0.163701,0.001611,-0.015349,0.163701,-0.001611,0.015349,0.188765,-0.001909,-0.030871,0.144715,0.001149,-0.015391,3.973597,-0.003002,-1.447638,-0.029049,0.019170,0.023907,0.019170,0.023907,-0.002654,-0.000013,0.002654,0.000431,0.018986,0.000462,0.000042,3.868884
1.632000,0.192028,-0.002046,-0.030976,0.164332,0.001614,-0.014918,0.164332,-0.001614,0.014918,0.193616,-0.002022,-0.031371,0.146423,0.001154,-0.015013,4.029566,-0.001887,-1.458000,-0.026646,0.019147,0.023494,0.019147,0.023494,-0.001588,-0.000024,0.001589,0.000395,0.017909,0.000460,0.000095,3.732469
1.668000,0.197965,-0.002174,-0.031497,0.164913,0.001612,-0.014493,0.164913,-0.001612,0.014493,0.198525,-0.002139,-0.031859,0.148158,0.001158,-0.014639,4.085893,-0.000864,-0.393821,-0.053203,0.039217,0.047508,0.039217,0.047508,-0.000560,-0.000035,0.000562,0.000362,0.016755,0.000454,0.000146,3.907183
1.700000,0.203935,-0.002305,-0.032005,0.165804,0.001610,-0.014127,0.165804,-0.001610,0.014127,0.203491,-0.002260,-0.032335,0.149918,0.001162,-0.014269,4.142579,0.000074,-0.379311,-0.050337,0.039739,0.047578,0.039739,0.047578,0.000444,-0.000045,0.000446,0.000330,0.015886,0.000448,0.000142,3.931700
1.732000,0.209954,-0.002442,-0.032502,0.167166,0.001606,-0.013831,0.167166,-0.001606,0.013831,0.208517,-0.002384,-0.032799,0.151705,0.001164,-0.013905,4.199620,0.000937,-0.380142,-0.045712,0.040085,0.047204,0.040085,0.047204,0.001437,-0.000058,0.001438,0.000297,0.015461,0.000442,0.000074,4.229034
1.768000,0.216022,-0.002583,-0.032989,0.168510,0.001597,-0.013534,0.168510,-0.001597,0.013534,0.213602,-0.002514,-0.033250,0.153517,0.001166,-0.013546,4.257017,0.001732,-0.410155,-0.038417,0.040045,0.046035,0.040045,0.046035,0.002420,-0.000069,0.002421,0.000261,0.014993,0.000431,0.000012,3.896627
1.800000,0.216022,-0.002583,-0.032989,0.168510,0.001597,-0.013534,0.168510,-0.001597,0.013534,0.218748,-0.002647,-0.033690,0.155354,0.001167,-0.013192,4.314767,0.002465,-0.434716,-0.031274,0.040104,0.044986,0.040104,0.044986,-0.002726,0.000064,0.002727,0.000701,0.013156,0.000430,-0.000342,3.950248
1.832000,0.222136,-0.002730,-0.033464,0.169814,0.001584,-0.013224,0.169814,-0.001584,0.013224,0.223956,-0.002785,-0.034118,0.157216,0.001168,-0.012844,4.372870,0.003143,-0.451813,-0.024860,0.040259,0.044142,0.040259,0.044142,-0.001820,0.000055,0.001821,0.000654,0.012598,0.000416,-0.000380,3.924037
1.868000,0.228296,-0.002881,-0.033928,0.171073,0.001570,-0.012898,0.171073,-0.001570,0.012898,0.229226,-0.002927,-0.034535,0.159103,0.001168,-0.012501,4.431325,0.003773,-0.460816,-0.019448,0.040499,0.043538,0.040499,0.043538,-0.000930,0.000046,0.000931,0.000607,0.011970,0.000402,-0.000397,3.703464
1.900000,0.234499,-0.003037,-0.034379,0.172289,0.001557,-0.012552,0.172289,-0.001557,0.012552,0.234560,-0.003073,-0.034940,0.161014,0.001167,-0.012165,4.490129,0.004358,-0.461307,-0.015216,0.040821,0.043199,0.040821,0.043199,-0.000061,0.000036,0.000071,0.000561,0.011275,0.000390,-0.000387,3.816157
1.932000,0.240744,-0.003198,-0.034817,0.173460,0.001546,-0.012192,0.173460,-0.001546,0.012192,0.239957,-0.003224,-0.035335,0.162949,0.001165,-0.011834,4.549283,0.004904,-0.452903,-0.012046,0.041240,0.043122,0.041240,0.043122,0.000787,0.000026,0.000787,0.000518,0.010511,0.000381,-0.000358,3.767819
1.968000,0.247029,-0.003363,-0.035242,0.174590,0.001536,-0.011824,0.174590,-0.001536,0.011824,0.245419,-0.003379,-0.035718,0.164908,0.001163,-0.011508,4.608785,0.005415,-0.435378,-0.009739,0.041777,0.043297,0.041777,0.043297,0.001610,0.000016,0.001611,0.000476,0.009682,0.000373,-0.000316,3.691860
2.000000,0.253354,-0.003532,-0.035654,0.175684,0.001527,-0.011453,0.175684,-0.001527,0.011453,0.250947,-0.003539,-0.036091,0.166891,0.001161,-0.011189,4.668633,0.005895,-0.408963,-0.008061,0.042445,0.043701,0.042445,0.043701,0.002407,0.000007,0.002407,0.000437,0.008793,0.000366,-0.000264,3.998197
2.032000,0.259717,-0.003706,-0.036052,0.176756,0.001515,-0.011087,0.176756,-0.001515,0.011087,0.256541,-0.003703,-0.036454,0.168897,0.001157,-0.010875,4.728827,0.006348,-0.374408,-0.006730,0.043249,0.044297,0.043249,0.044297,0.003176,-0.000003,0.003176,0.000402,0.007859,0.000358,-0.000212,4.007141
2.068000,0.266119,-0.003884,-0.036438,0.177825,0.001502,-0.010730,0.177825,-0.001502,0.010730,0.262202,-0.003872,-0.036806,0.170925,0.001154,-0.010568,4.789365,0.006775,-0.332957,-0.005559,0.044179,0.045043,0.044179,0.045043,0.003917,-0.000012,0.003917,0.000368,0.006900,0.000348,-0.000162,3.887963
2.100000,0.272559,-0.004067,-0.036811,0.178907,0.001485,-0.010382,0.178907,-0.001485,0.010382,0.267931,-0.004046,-0.037148,0.172976,0.001149,-0.010266,4.850246,0.007181,0.782187,-0.022644,0.064948,0.068310,0.064948,0.068310,0.004628,-0.000021,0.004628,0.000337,0.005931,0.000336,-0.000116,3.945382
2.132000,0.279059,-0.004255,-0.037173,0.180491,0.001468,-0.010083,0.180491,-0.001468,0.010083,0.273729,-0.004224,-0.037480,0.175050,0.001144,-0.009970,4.911469,0.007568,0.837040,-0.020876,0.066141,0.069233,0.066141,0.069233,0.005330,-0.000031,0.005330,0.000307,0.005441,0.000324,-0.000113,4.041926
2.168000,0.285632,-0.004448,-0.037527,0.182551,0.001451,-0.009826,0.182551,-0.001451,0.009826,0.279596,-0.004407,-0.037803,0.177145,0.001139,-0.009679,4.973033,0.007937,0.863230,-0.017843,0.066872,0.069512,0.066872,0.069512,0.006036,-0.000041,0.006036,0.000276,0.005406,0.000312,-0.000147,3.766026
2.200000,0.292279,-0.004648,-0.037871,0.184593,0.001431,-0.009568,0.184593,-0.001431,0.009568,0.285534,-0.004595,-0.038116,0.179263,0.001133,-0.009394,5.034937,0.008291,0.860520,-0.013428,0.067147,0.069134,0.067147,0.069134,0.006745,-0.000053,0.006745,0.000245,0.005330,0.000298,-0.000174,3.985681
2.232000,0.292279,-0.004648,-0.037871,0.184593,0.001431,-0.009568,0.184593,-0.001431,0.009568,0.291542,-0.004787,-0.038420,0.181401,0.001127,-0.009115,5.097179,0.008632,0.860325,-0.009274,0.067451,0.068824,0.067451,0.068824,0.000737,0.000139,0.000750,0.000549,0.003192,0.000304,-0.000453,3.767285
2.268000,0.298997,-0.004853,-0.038205,0.186579,0.001411,-0.009301,0.186579,-0.001411,0.009301,0.297621,-0.004984,-0.038715,0.183561,0.001120,-0.008841,5.159759,0.008961,0.865547,-0.005682,0.067818,0.068658,0.067818,0.068658,0.001376,0.000131,0.001382,0.000510,0.003018,0.000291,-0.000460,3.716160
2.300000,0.305783,-0.005063,-0.038529,0.188496,0.001391,-0.009023,0.188496,-0.001391,0.009023,0.303773,-0.005186,-0.039001,0.185742,0.001113,-0.008573,5.222674,0.009279,0.877284,-0.002781,0.068258,0.068670,0.068258,0.068670,0.002010,0.000123,0.002014,0.000472,0.002754,0.000278,-0.000450,3.963458
2.332000,0.312636,-0.005279,-0.038843,0.190356,0.001372,-0.008737,0.190356,-0.001372,0.008737,0.309998,-0.005393,-0.039278,0.187943,0.001105,-0.008310,5.285925,0.009588,0.895398,0.001478,0.068921,0.068703,0.068921,0.068703,0.002638,0.000114,0.002641,0.000435,0.002413,0.000267,-0.000427,4.697643
2.368000,0.319555,-0.005501,-0.039147,0.192173,0.001354,-0.008445,0.192173,-0.001354,0.008445,0.316296,-0.005604,-0.039546,0.190165,0.001097,-0.008052,5.349508,0.009888,0.918936,0.001592,0.069382,0.069147,0.069382,0.069147,0.003259,0.000103,0.003261,0.000399,0.002008,0.000257,-0.000393,3.776471
2.400000,0.326538,-0.005727,-0.039439,0.193964,0.001337,-0.008146,0.193964,-0.001337,0.008146,0.322669,-0.005821,-0.039806,0.192406,0.001089,-0.007799,5.413425,0.010182,0.947247,0.002312,0.069978,0.069637,0.069978,0.069637,0.003869,0.000094,0.003870,0.000367,0.001558,0.000248,-0.000347,3.840874
2.432000,0.333584,-0.005959,-0.039721,0.195742,0.001319,-0.007853,0.195742,-0.001319,0.007853,0.329116,-0.006042,-0.040058,0.194668,0.001080,-0.007551,5.477672,0.010468,0.979652,0.005133,0.070806,0.070050,0.070806,0.070050,0.004468,0.000083,0.004469,0.000337,0.001074,0.000239,-0.000302,4.596078
2.468000,0.340694,-0.006196,-0.039993,0.197512,0.001301,-0.007565,0.197512,-0.001301,0.007565,0.335639,-0.006269,-0.040301,0.196948,0.001071,-0.007308,5.542249,0.010749,1.015725,0.004210,0.071428,0.070809,0.071428,0.070809,0.005055,0.000073,0.005056,0.000308,0.000564,0.000230,-0.000257,3.926399
2.500000,0.347868,-0.006438,-0.040255,0.199269,0.001281,-0.007281,0.199269,-0.001281,0.007281,0.342238,-0.006500,-0.040537,0.199248,0.001061,-0.007069,5.607155,0.011025,2.157325,-0.004446,0.092155,0.092781,0.092155,0.092781,0.005630,0.000062,0.005630,0.000282,0.000021,0.000220,-0.000212,4.322651
2.532000,0.355121,-0.006685,-0.040507,0.201452,0.001260,-0.007025,0.201452,-0.001260,0.007025,0.348914,-0.006736,-0.040765,0.201567,0.001051,-0.006836,5.672388,0.011297,2.205966,-0.005317,0.092983,0.093730,0.092983,0.093730,0.006207,0.000051,0.006207,0.000258,-0.000115,0.000209,-0.000189,3.866442
2.568000,0.362475,-0.006940,-0.040752,0.204241,0.001240,-0.006803,0.204241,-0.001240,0.006803,0.355668,-0.006978,-0.040985,0.203905,0.001041,-0.006607,5.737946,0.011565,2.231393,-0.004032,0.093538,0.094104,0.093538,0.094104,0.006807,0.000038,0.006807,0.000233,0.000336,0.000199,-0.000196,4.075606
2.600000,0.369928,-0.007201,-0.040988,0.206989,0.001219,-0.006588,0.206989,-0.001219,0.006588,0.362500,-0.007224,-0.041198,0.206261,0.001030,-0.006382,5.803829,0.011829,2.220836,0.000517,0.093664,0.093592,0.093664,0.093592,0.007428,0.000023,0.007428,0.000210,0.000728,0.000189,-0.000206,5.108633
2.632000,0.377476,-0.007468,-0.041217,0.209652,0.001197,-0.006367,0.209652,-0.001197,0.006367,0.369410,-0.007475,-0.041403,0.208634,0.001020,-0.006162,5.870036,0.012090,2.211395,0.003046,0.093670,0.093242,0.093670,0.093242,0.008066,0.000007,0.008066,0.000186,0.001018,0.000177,-0.000205,5.310859
2.668000,0.385116,-0.007742,-0.041438,0.212228,0.001174,-0.006137,0.212228,-0.001174,0.006137,0.376400,-0.007732,-0.041601,0.211026,0.001008,-0.005946,5.936563,0.012349,2.205961,0.003441,0.093598,0.093115,0.093598,0.093115,0.008716,-0.000010,0.008716,0.000163,0.001202,0.000166,-0.000191,4.229974
