t,x_real,y_real,psi_real,u_real,v_real,r_real,vx,vy,wz,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,tau_u_applied,tau_r_applied,cmd_left,cmd_right,u_left,u_right,err_x,err_y,err_pos,err_psi,err_u,err_v,err_r,solve_ms
6.0763e-05,0.000211557,4.77331e-18,7.28348e-18,3.03508e-05,1.39182e-18,5.01518e-18,3.03508e-05,-1.39182e-18,-5.01518e-18,0.00021,0,0,0.1,-0,0,1.72739,-0.541677,3.22661,-0.675672,0.0636442,0.15528,0.0636442,0.15528,1.5575e-06,4.77331e-18,1.5575e-06,7.28348e-18,-0.0999696,1.39182e-18,5.01518e-18,0.021733
0.0306559,0.000298576,1.35075e-06,-3.36439e-05,0.0021793,3.38114e-05,-0.000840975,0.0021793,-3.38114e-05,0.000840975,0.003544,-0,-9.4e-05,0.100021,8e-06,-0.002811,1.74538,-0.529773,3.31193,-0.238441,0.0967932,0.128945,0.0967932,0.128945,-0.00324542,1.35075e-06,0.00324542,6.03561e-05,-0.0978417,2.58114e-05,0.00197003,0.020503
0.0639712,0.000693722,5.20354e-06,-0.000152877,0.0104883,0.000106398,-0.00320929,0.0104883,-0.000106398,0.00320929,0.006879,-0,-0.000272,0.100085,2e-05,-0.005355,1.78163,-0.493035,3.29778,-0.597336,0.0708242,0.151571,0.0708242,0.151571,-0.00618528,5.20354e-06,0.00618528,0.000119123,-0.0895967,8.63984e-05,0.00214571,0.019705
0.0972951,0.00140042,9.22376e-06,-0.000343403,0.0191504,0.000115243,-0.00514301,0.0191504,-0.000115243,0.00514301,0.010216,-1e-06,-0.000527,0.100191,3.8e-05,-0.007654,1.81836,-0.459403,3.27201,-0.438863,0.0818659,0.141182,0.0818659,0.141182,-0.00881558,1.02238e-05,0.00881559,0.000183597,-0.0810406,7.72434e-05,0.00251099,0.018856
0.130648,0.00140042,9.22376e-06,-0.000343403,0.0191504,0.000115243,-0.00514301,0.0191504,-0.000115243,0.00514301,0.013558,-1e-06,-0.000852,0.100339,5.9e-05,-0.009729,1.85558,-0.428506,3.39455,-0.394493,0.0873175,0.140386,0.0873175,0.140386,-0.0121576,1.02238e-05,0.0121576,0.000508597,-0.0811886,5.62434e-05,0.00458599,0.020618
0.164047,0.00241176,1.26725e-05,-0.000619931,0.0276287,0.000111592,-0.00756895,0.0276287,-0.000111592,0.00756895,0.016906,-2e-06,-0.001238,0.100528,8.3e-05,-0.0116,1.89328,-0.400023,3.36532,-0.58967,0.0726772,0.152186,0.0726772,0.152186,-0.0144942,1.46725e-05,0.0144942,0.000618069,-0.0728993,2.85915e-05,0.00403105,0.039227
0.197368,0.00372218,1.40948e-05,-0.000964949,0.0359396,7.1506e-05,-0.00948436,0.0359396,-7.1506e-05,0.00948436,0.020261,-4e-06,-0.001681,0.100757,0.00011,-0.013283,1.93145,-0.373677,3.33432,-0.182964,0.101048,0.125696,0.101048,0.125696,-0.0165388,1.80948e-05,0.0165388,0.000716051,-0.0648174,-3.8494e-05,0.00379864,0.020174
0.230647,0.00532878,1.44069e-05,-0.0013928,0.0441722,6.19052e-05,-0.0117533,0.0441722,-6.19052e-05,0.0117533,0.023624,-6e-06,-0.002174,0.101028,0.000138,-0.014792,1.9701,-0.349228,3.29704,-0.266279,0.0945772,0.130506,0.0945772,0.130506,-0.0182952,2.04069e-05,0.0182952,0.000781199,-0.0568558,-7.60948e-05,0.00303869,0.020575
0.264027,0.00722221,1.25685e-05,-0.0018602,0.0521577,3.79832e-05,-0.0129543,0.0521577,-3.79832e-05,0.0129543,0.026996,-9e-06,-0.002712,0.101339,0.000169,-0.016142,2.00922,-0.326472,3.25786,-0.525674,0.0753131,0.146439,0.0753131,0.146439,-0.0197738,2.15685e-05,0.0197738,0.000851802,-0.0491813,-0.000131017,0.0031877,0.021455
0.297354,0.00939533,1.00085e-05,-0.00236467,0.0599349,5.55349e-05,-0.0139478,0.0599349,-5.55349e-05,0.0139478,0.03038,-1.3e-05,-0.00329,0.10169,0.000202,-0.017345,2.0488,-0.305229,3.21647,-0.284045,0.0918577,0.130299,0.0918577,0.130299,-0.0209847,2.30085e-05,0.0209847,0.000925326,-0.0417551,-0.000146465,0.00339716,0.022206
0.330642,0.0118434,8.9739e-06,-0.00293344,0.0675808,0.000147931,-0.0157008,0.0675808,-0.000147931,0.0157008,0.033776,-1.8e-05,-0.003904,0.102081,0.000235,-0.018412,2.08883,-0.285348,3.171,-0.237031,0.0943303,0.126457,0.0943303,0.126457,-0.0219326,2.69739e-05,0.0219326,0.00097056,-0.0345002,-8.70688e-05,0.00271117,0.021764
0.364017,0.0145558,8.1193e-06,-0.00353521,0.0749402,0.00021915,-0.0166736,0.0749402,-0.00021915,0.0166736,0.037186,-2.4e-05,-0.004549,0.102511,0.000269,-0.019353,2.12933,-0.266699,3.12487,-0.323034,0.087413,0.131285,0.087413,0.131285,-0.0226302,3.21193e-05,0.0226302,0.00101379,-0.0275708,-4.98502e-05,0.00267943,0.019271
0.397351,0.0175229,6.805e-06,-0.00416282,0.08203,0.000280153,-0.0173883,0.08203,-0.000280153,0.0173883,0.040611,-3.2e-05,-0.005222,0.10298,0.000304,-0.020177,2.17027,-0.249168,3.0773,-0.140749,0.0993445,0.118482,0.0993445,0.118482,-0.0230881,3.8805e-05,0.0230881,0.00105918,-0.02095,-2.38469e-05,0.00278868,0.020565
0.430641,0.020736,4.44617e-06,-0.00481643,0.0888776,0.000336284,-0.0181254,0.0888776,-0.000336284,0.0181254,0.044052,-4e-05,-0.005918,0.103487,0.000339,-0.020892,2.21166,-0.23266,3.0297,-0.405113,0.0797574,0.134991,0.0797574,0.134991,-0.023316,4.44462e-05,0.023316,0.00110157,-0.0146094,-2.7161e-06,0.00276665,0.020375
0.464011,0.0241866,2.81383e-07,-0.00549142,0.0954854,0.000378673,-0.0186972,0.0954854,-0.000378673,0.0186972,0.04751,-5e-05,-0.006635,0.104033,0.000375,-0.021507,2.2535,-0.217094,2.98071,-0.0585169,0.10329,0.111274,0.10329,0.111274,-0.0233234,5.02814e-05,0.0233234,0.00114358,-0.00854764,3.67337e-06,0.0028098,0.02174
0.497305,0.0278674,-6.23093e-06,-0.00618589,0.101894,0.000419981,-0.0192978,0.101894,-0.000419981,0.0192978,0.050988,-6.1e-05,-0.007369,0.104617,0.00041,-0.022029,2.29577,-0.202398,2.92987,-0.343743,0.082309,0.129334,0.082309,0.129334,-0.0231206,5.47691e-05,0.0231206,0.00118311,-0.00272293,9.98103e-06,0.00273118,0.020393
0.530644,0.0278674,-6.23093e-06,-0.00618589,0.101894,0.000419981,-0.0192978,0.101894,-0.000419981,0.0192978,0.054485,-7.4e-05,-0.008118,0.105238,0.000446,-0.022464,2.33847,-0.188514,3.06978,-0.16078,0.0978172,0.119686,0.0978172,0.119686,-0.0266176,6.77691e-05,0.0266176,0.00193211,-0.00334393,-2.6019e-05,0.00316618,0.020252
0.564033,0.0317713,-1.53071e-05,-0.00689724,0.108097,0.000457518,-0.0197003,0.108097,-0.000457518,0.0197003,0.058004,-8.8e-05,-0.008879,0.105897,0.000481,-0.022819,2.38161,-0.175389,3.02003,-0.298566,0.0872145,0.127916,0.0872145,0.127916,-0.0262327,7.26929e-05,0.0262328,0.00198176,0.00220029,-2.3482e-05,0.0031187,0.020212
0.597342,0.0358961,-2.69023e-05,-0.00762636,0.114237,0.0005128,-0.0202503,0.114237,-0.0005128,0.0202503,0.061545,-0.000105,-0.009649,0.106593,0.000516,-0.023099,2.42518,-0.16298,2.96671,-0.109923,0.0994883,0.114495,0.0994883,0.114495,-0.0256489,7.80977e-05,0.025649,0.00202264,0.00764385,-3.19983e-06,0.00284875,0.019843
0.630723,0.0402385,-4.09431e-05,-0.00837414,0.120286,0.000575867,-0.0207352,0.120286,-0.000575867,0.0207352,0.065111,-0.000123,-0.010426,0.107325,0.00055,-0.02331,2.46917,-0.151248,2.91196,-0.247131,0.0888716,0.122689,0.0888716,0.122689,-0.0248725,8.20569e-05,0.0248727,0.00205186,0.0129614,2.58666e-05,0.00257479,0.036407
0.664088,0.0447902,-5.80813e-05,-0.00912469,0.126117,0.000633008,-0.020855,0.126117,-0.000633008,0.020855,0.068701,-0.000142,-0.011208,0.108094,0.000584,-0.023458,2.51359,-0.140159,2.85548,-0.218107,0.0898869,0.119793,0.0898869,0.119793,-0.0239108,8.39187e-05,0.0239109,0.00208331,0.0180232,4.90084e-05,0.00260299,0.035465
0.697453,0.0495436,-7.78328e-05,-0.00988643,0.13173,0.000707395,-0.0211328,0.13173,-0.000707395,0.0211328,0.072317,-0.000164,-0.011993,0.108898,0.000617,-0.023546,2.55842,-0.129684,2.79993,-0.0320325,0.101876,0.106276,0.101876,0.106276,-0.0227734,8.61672e-05,0.0227736,0.00210657,0.0228316,9.0395e-05,0.00241324,0.036088
0.730705,0.05449,-0.000100485,-0.0106559,0.137105,0.000784341,-0.0213681,0.137105,-0.000784341,0.0213681,0.075961,-0.000188,-0.012779,0.109738,0.000649,-0.02358,2.60367,-0.119797,2.74499,-0.345929,0.0786842,0.126335,0.0786842,0.126335,-0.021471,8.75152e-05,0.0214712,0.0021231,0.0273667,0.000135341,0.00221193,0.038041
0.764031,0.0596209,-0.000126813,-0.0114193,0.142243,0.0008442,-0.0212051,0.142243,-0.0008442,0.0212051,0.079633,-0.000215,-0.013564,0.110614,0.000681,-0.023564,2.64933,-0.110473,2.68935,-0.00922533,0.101466,0.102738,0.101466,0.102738,-0.0200121,8.81875e-05,0.0200123,0.00214474,0.0316287,0.0001632,0.0023589,0.036262
0.797342,0.0649302,-0.000156,-0.0122002,0.147209,0.00093334,-0.0216774,0.147209,-0.00093334,0.0216774,0.083336,-0.000243,-0.014347,0.111524,0.000711,-0.023503,2.6954,-0.101691,2.63454,-0.164199,0.0896368,0.112334,0.0896368,0.112334,-0.0184058,8.70001e-05,0.018406,0.00214676,0.0356847,0.00022234,0.00182556,0.019736
0.830644,0.0704102,-0.000189806,-0.0129677,0.151961,0.000980623,-0.0213348,0.151961,-0.000980623,0.0213348,0.087069,-0.000274,-0.015127,0.112469,0.000741,-0.023399,2.74188,-0.09343,2.58067,-0.119433,0.0918086,0.108349,0.0918086,0.108349,-0.0166588,8.41943e-05,0.016659,0.00215934,0.0394916,0.000239623,0.00206424,0.020382
0.864036,0.0760551,-0.000227733,-0.0137334,0.156552,0.00104346,-0.021276,0.156552,-0.00104346,0.021276,0.090834,-0.000307,-0.015903,0.113449,0.00077,-0.023257,2.78876,-0.085669,2.52542,-0.127999,0.0901903,0.107954,0.0901903,0.107954,-0.0147789,7.92666e-05,0.0147791,0.00216963,0.0431032,0.000273459,0.001981,0.019987
0.897358,0.0818595,-0.000269982,-0.0144938,0.16099,0.00110564,-0.0211322,0.16099,-0.00110564,0.0211322,0.094632,-0.000343,-0.016672,0.114462,0.000798,-0.023081,2.83604,-0.078389,2.47128,-0.290495,0.0775439,0.117961,0.0775439,0.117961,-0.0127725,7.30185e-05,0.0127727,0.00217816,0.0465275,0.000307642,0.00194883,0.049994
0.930621,0.087818,-0.000316015,-0.0152627,0.165278,0.00118561,-0.0213283,0.165278,-0.00118561,0.0213283,0.098465,-0.000381,-0.017434,0.115509,0.000825,-0.022873,2.88373,-0.071573,2.41765,0.0741224,0.102343,0.0920146,0.102343,0.0920146,-0.010647,6.49851e-05,0.0106472,0.0021713,0.0497688,0.000360614,0.00154474,0.020706
0.964053,0.087818,-0.000316015,-0.0152627,0.165278,0.00118561,-0.0213283,0.165278,-0.00118561,0.0213283,0.102333,-0.000422,-0.018189,0.11659,0.00085,-0.022637,2.93181,-0.0652,2.57764,-0.105181,0.0927562,0.107325,0.0927562,0.107325,-0.014515,0.000105985,0.0145154,0.0029263,0.0486878,0.000335614,0.00130874,0.020511
0.997346,0.0939239,-0.000367083,-0.0160186,0.169386,0.00124132,-0.0210604,0.169386,-0.00124132,0.0210604,0.106238,-0.000466,-0.018935,0.117703,0.000875,-0.022375,2.98028,-0.059253,2.52708,-0.113362,0.0912543,0.106986,0.0912543,0.106986,-0.0123141,9.8917e-05,0.0123145,0.00291639,0.0516834,0.000366322,0.00131463,0.03062
1.03065,0.100175,-0.000423382,-0.0167574,0.173416,0.00128582,-0.0205336,0.173416,-0.00128582,0.0205336,0.11018,-0.000513,-0.019671,0.11885,0.000899,-0.022091,3.02915,-0.053713,2.47368,-0.277743,0.0785137,0.117151,0.0785137,0.117151,-0.0100051,8.96176e-05,0.0100055,0.00291364,0.0545662,0.000386821,0.00155741,0.021426
1.06403,0.106567,-0.000484269,-0.0174905,0.177346,0.00135284,-0.0203721,0.177346,-0.00135284,0.0203721,0.114161,-0.000562,-0.020397,0.120028,0.000922,-0.021787,3.0784,-0.048561,2.42206,0.0869907,0.103308,0.0911885,0.103308,0.0911885,-0.00759405,7.77308e-05,0.00759445,0.00290647,0.0573179,0.000430836,0.00141493,0.021225
1.09731,0.113094,-0.00054925,-0.0182329,0.181109,0.00143661,-0.0206042,0.181109,-0.00143661,0.0206042,0.118182,-0.000614,-0.021113,0.121239,0.000943,-0.021466,3.12804,-0.04378,2.36995,-0.264465,0.0775211,0.114454,0.0775211,0.114454,-0.00508781,6.47505e-05,0.00508822,0.00288007,0.0598704,0.00049361,0.000861828,0.021147
1.13069,0.11975,-0.000620219,-0.0189509,0.184698,0.00147275,-0.0199894,0.184698,-0.00147275,0.0199894,0.122243,-0.00067,-0.021817,0.122481,0.000964,-0.02113,3.17807,-0.039349,2.32027,-0.0759168,0.0901015,0.100718,0.0901015,0.100718,-0.00249278,4.97814e-05,0.00249328,0.0028661,0.0622169,0.000508746,0.00114065,0.036335
1.16398,0.126531,-0.000695884,-0.0196743,0.18816,0.00153927,-0.0200771,0.18816,-0.00153927,0.0200771,0.126347,-0.000728,-0.02251,0.123755,0.000983,-0.02078,3.22849,-0.03525,2.27074,0.0980229,0.101356,0.0876217,0.101356,0.0876217,0.000183636,3.21163e-05,0.000186423,0.00283575,0.0644053,0.000556269,0.000702933,0.020688
1.19739,0.13343,-0.000777422,-0.0203832,0.191479,0.00158057,-0.0197274,0.191479,-0.00158057,0.0197274,0.130493,-0.00079,-0.023191,0.12506,0.001001,-0.02042,3.27928,-0.031465,2.22247,-0.259138,0.0751187,0.111509,0.0751187,0.111509,0.00293718,1.25776e-05,0.00293721,0.00280783,0.0664191,0.000579575,0.000692594,0.020379
1.23065,0.140444,-0.000865046,-0.0210706,0.194675,0.00160953,-0.0191112,0.194675,-0.00160953,0.0191112,0.134684,-0.000855,-0.023859,0.126396,0.001019,-0.02005,3.33046,-0.027976,2.1755,-0.0674108,0.0880372,0.0975163,0.0880372,0.0975163,0.00576049,-1.00457e-05,0.0057605,0.00278837,0.0682788,0.000590526,0.000938778,0.021693
1.26402,0.147569,-0.000957291,-0.0217662,0.197751,0.00168115,-0.0193177,0.197751,-0.00168115,0.0193177,0.138919,-0.000923,-0.024515,0.127763,0.001035,-0.019673,3.38201,-0.024764,2.12808,-0.0648761,0.0873412,0.0964804,0.0873412,0.0964804,0.00865024,-3.42912e-05,0.00865031,0.00274879,0.0699881,0.000646153,0.000355336,0.020231
1.29734,0.154798,-0.00105528,-0.0224499,0.200657,0.0017235,-0.0190105,0.200657,-0.0017235,0.0190105,0.143201,-0.000995,-0.025158,0.129159,0.00105,-0.01929,3.43394,-0.021811,2.08369,0.0869248,0.0972129,0.0849468,0.0972129,0.0849468,0.0115972,-6.0284e-05,0.0115974,0.0027081,0.0714979,0.0006735,0.000279512,0.01995
1.33065,0.162126,-0.00115959,-0.0231093,0.203404,0.00174729,-0.0183684,0.203404,-0.00174729,0.0183684,0.147529,-0.00107,-0.025788,0.130585,0.001064,-0.018902,3.48625,-0.019101,2.04138,-0.249963,0.0723459,0.10769,0.0723459,0.10769,0.0145966,-8.95852e-05,0.0145969,0.00267868,0.0728187,0.000683286,0.00053364,0.020441
1.36398,0.162126,-0.00115959,-0.0231093,0.203404,0.00174729,-0.0183684,0.203404,-0.00174729,0.0183684,0.151906,-0.001148,-0.026405,0.132041,0.001078,-0.018511,3.53892,-0.016615,2.22588,-0.0841357,0.0877797,0.0995882,0.0877797,0.0995882,0.0102196,-1.15852e-05,0.0102197,0.00329568,0.0713627,0.000669286,0.00014264,0.019913
1.39737,0.169544,-0.00126911,-0.0237612,0.205951,0.00179025,-0.0180823,0.205951,-0.00179025,0.0180823,0.156331,-0.00123,-0.027009,0.133527,0.00109,-0.018119,3.59197,-0.014338,2.18729,-0.0616409,0.0886643,0.0973281,0.0886643,0.0973281,0.0132132,-3.91117e-05,0.0132133,0.00324783,0.0724242,0.000700247,3.67006e-05,0.020318
1.43065,0.177057,-0.00138372,-0.024415,0.208548,0.00184942,-0.0181774,0.208548,-0.00184942,0.0181774,0.160807,-0.001316,-0.0276,0.135041,0.001101,-0.017725,3.64539,-0.012253,2.14795,0.0521665,0.0959539,0.0886108,0.0959539,0.0886108,0.0162497,-6.77173e-05,0.0162498,0.00318505,0.0735066,0.000748418,-0.000452353,0.020142
1.46398,0.184662,-0.00150445,-0.0250571,0.211136,0.00187903,-0.0178578,0.211136,-0.00187903,0.0178578,0.165333,-0.001405,-0.028177,0.136583,0.001111,-0.017331,3.69918,-0.010347,2.10946,-0.252605,0.0734492,0.109074,0.0734492,0.109074,0.019329,-9.94523e-05,0.0193293,0.00311991,0.0745526,0.00076803,-0.000526833,0.019095
1.49735,0.192357,-0.00163192,-0.0256759,0.213626,0.00188905,-0.0172293,0.213626,-0.00188905,0.0172293,0.169911,-0.001499,-0.028742,0.138154,0.001121,-0.016939,3.75333,-0.008603,2.07185,0.0999019,0.097902,0.083798,0.097902,0.083798,0.0224457,-0.000132925,0.0224461,0.00306612,0.0754722,0.000768045,-0.000290276,0.020151
1.53064,0.200138,-0.00176479,-0.0262981,0.216048,0.00193174,-0.0172652,0.216048,-0.00193174,0.0172652,0.174542,-0.001595,-0.029294,0.139753,0.001129,-0.016548,3.80786,-0.00701,2.03534,-0.270335,0.0707334,0.10897,0.0707334,0.10897,0.0255964,-0.000169788,0.025597,0.00299594,0.0762945,0.00080274,-0.000717239,0.019494
1.56405,0.208003,-0.00190417,-0.0269009,0.218365,0.00194706,-0.0167778,0.218365,-0.00194706,0.0167778,0.179226,-0.001696,-0.029832,0.14138,0.001137,-0.016159,3.86274,-0.005553,1.99999,0.0888167,0.0958267,0.0832534,0.0958267,0.0832534,0.0287772,-0.000208169,0.0287779,0.00293111,0.0769847,0.000810058,-0.000618766,0.020764
1.59732,0.215948,-0.00204876,-0.0275123,0.220589,0.00199343,-0.0169693,0.220589,-0.00199343,0.0169693,0.183966,-0.001801,-0.030358,0.143034,0.001143,-0.015773,3.91799,-0.004221,1.96636,-0.0801749,0.0832461,0.0946105,0.0832461,0.0946105,0.0319818,-0.000247761,0.0319827,0.00284574,0.0775547,0.000850427,-0.00119626,0.020142
1.63064,0.223967,-0.00220017,-0.0281007,0.222676,0.001997,-0.0163828,0.222676,-0.001997,0.0163828,0.18876,-0.001909,-0.030871,0.144715,0.001149,-0.015391,3.9736,-0.003002,1.93531,-0.0999582,0.0812442,0.0954301,0.0812442,0.0954301,0.0352071,-0.000291166,0.0352083,0.0027703,0.0779607,0.000848002,-0.000991803,0.020338
1.66402,0.232057,-0.00235746,-0.0286814,0.224637,0.00201744,-0.016138,0.224637,-0.00201744,0.016138,0.193611,-0.002022,-0.031371,0.146423,0.001154,-0.015013,4.02957,-0.001887,1.90687,0.0606462,0.0921531,0.0835373,0.0921531,0.0835373,0.0384457,-0.000335457,0.0384471,0.00268963,0.0782141,0.000863437,-0.00112495,0.020094
1.69733,0.240213,-0.0025208,-0.0292486,0.226491,0.00203339,-0.0157874,0.226491,-0.00203339,0.0157874,0.19852,-0.002139,-0.031859,0.148158,0.001158,-0.014639,4.08589,-0.000864,1.87912,-0.25998,0.0685008,0.105492,0.0685008,0.105492,0.0416926,-0.000381798,0.0416944,0.00261045,0.0783326,0.000875389,-0.00114843,0.027332
1.73065,0.248432,-0.00268986,-0.029806,0.228266,0.00205121,-0.015477,0.228266,-0.00205121,0.015477,0.203486,-0.00226,-0.032335,0.149918,0.001162,-0.014269,4.14258,7.4e-05,1.85511,0.102651,0.0941587,0.0795457,0.0941587,0.0795457,0.0449464,-0.000429861,0.0449484,0.00252897,0.0783485,0.000889214,-0.00120798,0.02427
1.76401,0.256714,-0.00286455,-0.0303578,0.229983,0.00207678,-0.0153696,0.229983,-0.00207678,0.0153696,0.208512,-0.002384,-0.032799,0.151705,0.001164,-0.013905,4.19962,0.000937,1.83122,-0.114502,0.0782384,0.0945539,0.0782384,0.0945539,0.0482016,-0.000480553,0.048204,0.0024412,0.0782783,0.000912775,-0.00146461,0.035194
1.79736,0.256714,-0.00286455,-0.0303578,0.229983,0.00207678,-0.0153696,0.229983,-0.00207678,0.0153696,0.213597,-0.002514,-0.03325,0.153517,0.001166,-0.013546,4.25702,0.001732,2.04266,0.063391,0.0948244,0.0858653,0.0948244,0.0858653,0.0431166,-0.000350553,0.043118,0.0028922,0.0764663,0.000910775,-0.00182361,0.035283
1.83064,0.265054,-0.00304537,-0.030895,0.231627,0.00207941,-0.0149193,0.231627,-0.00207941,0.0149193,0.218743,-0.002647,-0.03369,0.155354,0.001167,-0.013192,4.31477,0.002465,2.02333,-0.13084,0.080668,0.099175,0.080668,0.099175,0.0463108,-0.000398368,0.0463125,0.00279499,0.0762733,0.00091241,-0.00172731,0.019922
1.86403,0.273456,-0.00323251,-0.0314159,0.233335,0.0020825,-0.0145135,0.233335,-0.0020825,0.0145135,0.223951,-0.002785,-0.034118,0.157216,0.001168,-0.012844,4.37287,0.003143,2.00407,-0.0933708,0.0830028,0.0962189,0.0830028,0.0962189,0.0495048,-0.00044751,0.0495068,0.00270213,0.0761194,0.000914498,-0.00166952,0.036892
1.89742,0.281921,-0.00342556,-0.03193,0.235095,0.00209195,-0.0142771,0.235095,-0.00209195,0.0142771,0.229221,-0.002927,-0.034535,0.159103,0.001168,-0.012501,4.43133,0.003773,1.98415,-0.129478,0.0800312,0.0983731,0.0800312,0.0983731,0.0526998,-0.000498557,0.0527021,0.00260505,0.0759918,0.000923947,-0.00177609,0.035584
1.93077,0.290446,-0.00362428,-0.0324434,0.236773,0.00210951,-0.0142658,0.236773,-0.00210951,0.0142658,0.234555,-0.003073,-0.03494,0.161014,0.001167,-0.012165,4.49013,0.004358,1.96654,0.0892295,0.0952477,0.0825997,0.0952477,0.0825997,0.0558909,-0.000551284,0.0558936,0.00249656,0.0757588,0.000942506,-0.00210078,0.034626
1.96409,0.299028,-0.0038289,-0.0329565,0.238363,0.00211989,-0.0142538,0.238363,-0.00211989,0.0142538,0.239952,-0.003224,-0.035335,0.162949,0.001165,-0.011834,4.54928,0.004904,1.9513,0.0212514,0.0901889,0.087175,0.0901889,0.087175,0.059076,-0.000604903,0.0590791,0.00237852,0.075414,0.000954894,-0.00241975,0.035101
1.99731,0.307664,-0.00404056,-0.0334457,0.239865,0.00209554,-0.0136323,0.239865,-0.00209554,0.0136323,0.245414,-0.003379,-0.035718,0.164908,0.001163,-0.011508,4.60879,0.005415,1.93858,-0.286595,0.0676751,0.108364,0.0676751,0.108364,0.0622498,-0.000661565,0.0622534,0.00227229,0.0749573,0.000932545,-0.00212429,0.020424
2.03071,0.316351,-0.00425826,-0.0339242,0.241299,0.00208891,-0.0132938,0.241299,-0.00208891,0.0132938,0.250942,-0.003539,-0.036091,0.166891,0.001161,-0.011189,4.66863,0.005895,1.92753,0.226572,0.104064,0.0718901,0.104064,0.0718901,0.065409,-0.00071926,0.065413,0.00216679,0.0744078,0.000927915,-0.00210483,0.035351
2.06398,0.325089,-0.00448096,-0.0344121,0.242708,0.00211548,-0.0135542,0.242708,-0.00211548,0.0135542,0.256536,-0.003703,-0.036454,0.168897,0.001157,-0.010875,4.72883,0.006348,1.91716,-0.278933,0.06783,0.107463,0.06783,0.107463,0.0685528,-0.000777964,0.0685572,0.00204193,0.0738108,0.000958482,-0.00267921,0.01962
2.09733,0.333876,-0.0047103,-0.0348754,0.244075,0.00209353,-0.0128875,0.244075,-0.00209353,0.0128875,0.262197,-0.003872,-0.036806,0.170925,0.001154,-0.010568,4.78937,0.006775,1.90975,0.0594836,0.0921239,0.0836742,0.0921239,0.0836742,0.0716785,-0.000838304,0.0716834,0.00193057,0.0731497,0.000939526,-0.00231947,0.019877
2.13075,0.34271,-0.00494475,-0.0353449,0.245405,0.00211289,-0.0130528,0.245405,-0.00211289,0.0130528,0.267926,-0.004046,-0.037148,0.172976,0.001149,-0.010266,4.85025,0.007181,1.90426,0.0245043,0.0895539,0.0860724,0.0895539,0.0860724,0.0747839,-0.000898747,0.0747893,0.00180312,0.0724287,0.000963893,-0.00278679,0.021302
2.16402,0.35159,-0.00518569,-0.0357922,0.246675,0.00209079,-0.0124557,0.246675,-0.00209079,0.0124557,0.273724,-0.004224,-0.03748,0.17505,0.001144,-0.00997,4.91147,0.007568,1.89953,-0.105926,0.0801433,0.0951969,0.0801433,0.0951969,0.0778658,-0.000961686,0.0778717,0.00168783,0.071625,0.00094679,-0.0024857,0.035752
2.19733,0.360514,-0.00543229,-0.0362303,0.247903,0.00208472,-0.0121711,0.247903,-0.00208472,0.0121711,0.279591,-0.004407,-0.037803,0.177145,0.001139,-0.009679,4.97303,0.007937,1.89864,0.0293089,0.0897905,0.0856255,0.0897905,0.0856255,0.0809226,-0.00102529,0.0809291,0.00157274,0.0707579,0.000945724,-0.00249214,0.035858
2.23068,0.360514,-0.00543229,-0.0362303,0.247903,0.00208472,-0.0121711,0.247903,-0.00208472,0.0121711,0.285529,-0.004595,-0.038116,0.179263,0.001133,-0.009394,5.03494,0.008291,2.13951,-0.129294,0.082952,0.10116,0.082952,0.10116,0.0749846,-0.000837288,0.0749893,0.00188574,0.0686399,0.000951724,-0.00277714,0.034719
2.26403,0.36948,-0.00568453,-0.0366579,0.249083,0.00208009,-0.0119104,0.249083,-0.00208009,0.0119104,0.291537,-0.004787,-0.03842,0.181401,0.001127,-0.009115,5.09718,0.008632,2.14279,0.035905,0.0947228,0.0896678,0.0947228,0.0896678,0.0779427,-0.000897527,0.0779479,0.00176208,0.0676815,0.000953088,-0.00279543,0.021347
2.29731,0.378492,-0.00594221,-0.0370833,0.250356,0.00208019,-0.0118095,0.250356,-0.00208019,0.0118095,0.297616,-0.004984,-0.038715,0.183561,0.00112,-0.008841,5.15976,0.008961,2.14533,-0.114095,0.0841498,0.100213,0.0841498,0.100213,0.0808759,-0.000958212,0.0808815,0.00163168,0.0667946,0.000960192,-0.00296851,0.019536
2.33069,0.387551,-0.00620596,-0.0374981,0.251671,0.00206829,-0.0115493,0.251671,-0.00206829,0.0115493,0.303768,-0.005186,-0.039001,0.185742,0.001113,-0.008573,5.22267,0.009279,2.14799,0.0492407,0.0957503,0.088819,0.0957503,0.088819,0.0837831,-0.00101996,0.0837893,0.00150285,0.0659292,0.000955292,-0.00297634,0.035012
2.36404,0.396656,-0.00647546,-0.0379096,0.252946,0.00205873,-0.0114284,0.252946,-0.00205873,0.0114284,0.309993,-0.005393,-0.039278,0.187943,0.001105,-0.00831,5.28592,0.009588,2.15361,0.0108223,0.0931608,0.0916377,0.0931608,0.0916377,0.086663,-0.00108246,0.0866697,0.00136839,0.0650026,0.000953729,-0.00311836,0.038948
2.39736,0.405805,-0.00675134,-0.0383046,0.25419,0.00203267,-0.0110034,0.25419,-0.00203267,0.0110034,0.316291,-0.005604,-0.039546,0.190165,0.001097,-0.008052,5.34951,0.009888,2.1596,-0.136826,0.0827863,0.10204,0.0827863,0.10204,0.0895144,-0.00114734,0.0895218,0.00124137,0.0640252,0.000935668,-0.00295136,0.022328
