t,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,T1_ref,T2_ref,cmd_left_ref,cmd_right_ref
0.000000,0.000214,-0.000000,-0.047140,-0.000017,-0.000001,0.000000,-0.000624,0.000000,-0.000312,-0.000312,0.000000,0.000000
0.033333,0.000214,-0.000000,-0.047140,0.000008,-0.000001,-0.000000,0.032017,-0.000013,0.015984,0.016033,0.051929,0.051931
0.066667,0.000215,-0.000000,-0.047140,0.000083,-0.000002,-0.000000,0.066281,-0.000025,0.033092,0.033188,0.052610,0.052613
0.100000,0.000220,-0.000000,-0.047140,0.000207,-0.000004,-0.000000,0.102153,-0.000037,0.051006,0.051148,0.053321,0.053327
0.133333,0.000229,-0.000001,-0.047140,0.000381,-0.000007,-0.000000,0.139623,-0.000049,0.069718,0.069905,0.054063,0.054071
0.166667,0.000246,-0.000002,-0.047140,0.000604,-0.000011,-0.000001,0.178677,-0.000060,0.089224,0.089454,0.054835,0.054845
0.200000,0.000270,-0.000004,-0.047140,0.000875,-0.000015,-0.000001,0.219304,-0.000071,0.109516,0.109788,0.055638,0.055648
0.233333,0.000304,-0.000006,-0.047140,0.001194,-0.000020,-0.000001,0.261491,-0.000081,0.130590,0.130901,0.056469,0.056481
0.266667,0.000350,-0.000009,-0.047140,0.001561,-0.000026,-0.000002,0.305226,-0.000091,0.152438,0.152788,0.057330,0.057344
0.300000,0.000409,-0.000013,-0.047140,0.001976,-0.000032,-0.000002,0.350496,-0.000100,0.175056,0.175441,0.058219,0.058234
0.333333,0.000482,-0.000017,-0.047141,0.002438,-0.000040,-0.000003,0.397290,-0.000109,0.198436,0.198854,0.059137,0.059153
0.366667,0.000572,-0.000023,-0.047141,0.002947,-0.000048,-0.000003,0.445594,-0.000117,0.222572,0.223022,0.060082,0.060100
0.400000,0.000679,-0.000030,-0.047141,0.003502,-0.000056,-0.000003,0.495397,-0.000124,0.247459,0.247938,0.061055,0.061074
0.433333,0.000805,-0.000038,-0.047141,0.004103,-0.000065,-0.000004,0.546686,-0.000131,0.273091,0.273595,0.062055,0.062075
0.466667,0.000952,-0.000047,-0.047141,0.004751,-0.000075,-0.000004,0.599449,-0.000137,0.299461,0.299989,0.063082,0.063102
0.500000,0.001122,-0.000058,-0.047141,0.005444,-0.000086,-0.000005,0.653674,-0.000143,0.326563,0.327111,0.064134,0.064156
0.533333,0.001315,-0.000070,-0.047141,0.006182,-0.000097,-0.000005,0.709348,-0.000147,0.354391,0.354957,0.065213,0.065235
0.566667,0.001534,-0.000084,-0.047142,0.006965,-0.000109,-0.000006,0.766459,-0.000151,0.382940,0.383520,0.066317,0.066339
0.600000,0.001779,-0.000099,-0.047142,0.007792,-0.000121,-0.000006,0.824995,-0.000154,0.412202,0.412793,0.067446,0.067469
0.633333,0.002053,-0.000116,-0.047142,0.008664,-0.000134,-0.000007,0.884943,-0.000156,0.442172,0.442771,0.068600,0.068623
0.666667,0.002356,-0.000135,-0.047142,0.009579,-0.000147,-0.000007,0.946292,-0.000157,0.472844,0.473447,0.069777,0.069801
0.700000,0.002690,-0.000156,-0.047142,0.010538,-0.000162,-0.000008,1.009028,-0.000157,0.504212,0.504816,0.070979,0.071002
0.733333,0.003058,-0.000179,-0.047143,0.011540,-0.000176,-0.000008,1.073140,-0.000156,0.536270,0.536870,0.072204,0.072227
0.766667,0.003459,-0.000204,-0.047143,0.012585,-0.000191,-0.000009,1.138614,-0.000154,0.569011,0.569604,0.073452,0.073474
0.800000,0.003896,-0.000231,-0.047143,0.013673,-0.000207,-0.000009,1.205440,-0.000151,0.602429,0.603011,0.074722,0.074744
0.833333,0.004369,-0.000261,-0.047144,0.014802,-0.000223,-0.000009,1.273604,-0.000147,0.636519,0.637085,0.076014,0.076035
0.866667,0.004881,-0.000293,-0.047144,0.015974,-0.000240,-0.000010,1.343095,-0.000142,0.671274,0.671821,0.077328,0.077349
0.900000,0.005433,-0.000327,-0.047144,0.017187,-0.000257,-0.000010,1.413899,-0.000136,0.706688,0.707211,0.078663,0.078683
0.933333,0.006025,-0.000364,-0.047145,0.018441,-0.000274,-0.000010,1.486005,-0.000129,0.742755,0.743250,0.080019,0.080038
0.966667,0.006660,-0.000403,-0.047145,0.019736,-0.000292,-0.000010,1.559400,-0.000120,0.779469,0.779931,0.081396,0.081413
1.000000,0.007339,-0.000445,-0.047145,0.021072,-0.000311,-0.000010,1.634072,-0.000110,0.816825,0.817248,0.082792,0.082808
1.033333,0.008063,-0.000490,-0.047146,0.022448,-0.000330,-0.000010,1.710009,-0.000099,0.854814,0.855195,0.084208,0.084222
1.066667,0.008833,-0.000538,-0.047146,0.023863,-0.000349,-0.000010,1.787199,-0.000086,0.893433,0.893766,0.085643,0.085655
1.100000,0.009651,-0.000589,-0.047146,0.025318,-0.000369,-0.000010,1.865628,-0.000073,0.932674,0.932954,0.087097,0.087107
1.133333,0.010519,-0.000642,-0.047147,0.026813,-0.000389,-0.000010,1.945285,-0.000058,0.972532,0.972753,0.088569,0.088578
1.166667,0.011436,-0.000699,-0.047147,0.028346,-0.000409,-0.000010,2.026158,-0.000041,1.013000,1.013158,0.090060,0.090065
1.200000,0.012405,-0.000758,-0.047147,0.029917,-0.000430,-0.000009,2.108234,-0.000023,1.054072,1.054161,0.091567,0.091571
1.233333,0.013428,-0.000821,-0.047147,0.031527,-0.000451,-0.000009,2.191500,-0.000004,1.095743,1.095757,0.093092,0.093093
1.266667,0.014504,-0.000888,-0.047148,0.033174,-0.000473,-0.000008,2.275945,0.000017,1.138006,1.137940,0.094634,0.094632
1.300000,0.015636,-0.000957,-0.047148,0.034859,-0.000495,-0.000008,2.361557,0.000040,1.180855,1.180702,0.096192,0.096186
1.333333,0.016824,-0.001030,-0.047148,0.036582,-0.000517,-0.000007,2.448322,0.000064,1.224284,1.224039,0.097766,0.097757
1.366667,0.018070,-0.001106,-0.047148,0.038341,-0.000539,-0.000006,2.536229,0.000089,1.268286,1.267943,0.099356,0.099343
1.400000,0.019376,-0.001186,-0.047149,0.040136,-0.000562,-0.000005,2.625265,0.000117,1.312857,1.312408,0.100960,0.100944
1.433333,0.020742,-0.001270,-0.047149,0.041968,-0.000585,-0.000004,2.715418,0.000145,1.357989,1.357429,0.102580,0.102560
1.466667,0.022169,-0.001357,-0.047149,0.043835,-0.000608,-0.000003,2.806676,0.000176,1.403677,1.403000,0.104214,0.104190
1.500000,0.023659,-0.001448,-0.047149,0.045738,-0.000632,-0.000002,2.899026,0.000208,1.449914,1.449112,0.105862,0.105833
1.533333,0.025214,-0.001543,-0.047149,0.047676,-0.000655,-0.000000,2.992456,0.000242,1.496694,1.495762,0.107523,0.107490
1.566667,0.026833,-0.001642,-0.047149,0.049649,-0.000679,0.000001,3.086954,0.000278,1.544012,1.542942,0.109198,0.109160
1.600000,0.028518,-0.001744,-0.047149,0.051656,-0.000703,0.000003,3.182508,0.000316,1.591861,1.590646,0.110886,0.110843
1.633333,0.030271,-0.001851,-0.047149,0.053698,-0.000728,0.000005,3.279104,0.000355,1.640236,1.638869,0.112586,0.112538
1.666667,0.032092,-0.001962,-0.047149,0.055773,-0.000752,0.000007,3.376732,0.000397,1.689129,1.687603,0.114299,0.114245
1.700000,0.033983,-0.002076,-0.047148,0.057882,-0.000777,0.000009,3.475377,0.000440,1.738535,1.736842,0.116023,0.115964
1.733333,0.035944,-0.002195,-0.047148,0.060024,-0.000802,0.000011,3.575029,0.000486,1.788448,1.786581,0.117758,0.117694
1.766667,0.037978,-0.002318,-0.047148,0.062199,-0.000827,0.000014,3.675675,0.000533,1.838862,1.836813,0.119505,0.119434
1.800000,0.040084,-0.002446,-0.047147,0.064406,-0.000852,0.000016,3.777303,0.000582,1.889771,1.887532,0.121263,0.121186
1.833333,0.042265,-0.002577,-0.047147,0.066645,-0.000877,0.000019,3.879899,0.000634,1.941168,1.938731,0.123031,0.122947
1.866667,0.044520,-0.002713,-0.047146,0.068917,-0.000902,0.000022,3.983453,0.000687,1.993048,1.990405,0.124808,0.124718
1.900000,0.046851,-0.002854,-0.047145,0.071219,-0.000928,0.000025,4.087951,0.000743,2.045404,2.042548,0.126596,0.126499
1.933333,0.049260,-0.002999,-0.047144,0.073553,-0.000953,0.000028,4.193382,0.000800,2.098230,2.095152,0.128393,0.128288
1.966667,0.051747,-0.003149,-0.047143,0.075917,-0.000979,0.000032,4.299733,0.000860,2.151521,2.148212,0.130199,0.130087
2.000000,0.054313,-0.003303,-0.047142,0.078312,-0.001004,0.000035,4.406991,0.000923,2.205270,2.201721,0.132013,0.131894
2.033333,0.056959,-0.003461,-0.047141,0.080737,-0.001030,0.000039,4.515145,0.000987,2.259471,2.255674,0.133836,0.133709
2.066667,0.059686,-0.003625,-0.047139,0.083192,-0.001056,0.000043,4.624182,0.001054,2.314118,2.310064,0.135667,0.135532
2.100000,0.062496,-0.003793,-0.047138,0.085677,-0.001081,0.000047,4.734089,0.001123,2.369204,2.364885,0.137506,0.137362
2.133333,0.065389,-0.003966,-0.047136,0.088190,-0.001107,0.000052,4.844856,0.001194,2.424725,2.420131,0.139352,0.139200
2.166667,0.068366,-0.004144,-0.047135,0.090732,-0.001133,0.000056,4.956468,0.001268,2.480673,2.475795,0.141205,0.141044
2.200000,0.071428,-0.004327,-0.047133,0.093303,-0.001158,0.000061,5.068914,0.001345,2.537043,2.531871,0.143065,0.142895
2.233333,0.074576,-0.004514,-0.047130,0.095902,-0.001184,0.000066,5.182182,0.001424,2.593829,2.588353,0.144932,0.144752
2.266667,0.077811,-0.004707,-0.047128,0.098529,-0.001210,0.000071,5.296259,0.001505,2.651024,2.645235,0.146805,0.146615
2.300000,0.081133,-0.004904,-0.047126,0.101183,-0.001235,0.000077,5.411133,0.001589,2.708622,2.702511,0.148683,0.148484
2.333333,0.084545,-0.005107,-0.047123,0.103864,-0.001261,0.000082,5.526791,0.001675,2.766618,2.760173,0.150567,0.150358
2.366667,0.088046,-0.005314,-0.047120,0.106572,-0.001286,0.000088,5.643222,0.001765,2.825004,2.818217,0.152456,0.152237
2.400000,0.091638,-0.005527,-0.047117,0.109306,-0.001312,0.000095,5.760412,0.001856,2.883776,2.876636,0.154351,0.154121
2.433333,0.095321,-0.005745,-0.047114,0.112067,-0.001337,0.000101,5.878351,0.001951,2.942927,2.935423,0.156250,0.156009
2.466667,0.099097,-0.005968,-0.047110,0.114853,-0.001362,0.000108,5.997025,0.002048,3.002451,2.994573,0.158153,0.157902
2.500000,0.102966,-0.006196,-0.047107,0.117665,-0.001387,0.000114,6.116422,0.002148,3.062342,3.054079,0.160061,0.159798
2.533333,0.106929,-0.006430,-0.047103,0.120501,-0.001412,0.000122,6.236529,0.002251,3.122594,3.113935,0.161973,0.161698
2.566667,0.110986,-0.006669,-0.047099,0.123363,-0.001437,0.000129,6.357335,0.002357,3.183201,3.174135,0.163888,0.163602
2.600000,0.115139,-0.006913,-0.047094,0.126249,-0.001462,0.000137,6.478827,0.002466,3.244156,3.234672,0.165806,0.165508
2.633333,0.119389,-0.007162,-0.047089,0.129159,-0.001487,0.000145,6.600993,0.002577,3.305453,3.295540,0.167728,0.167418
2.666667,0.123736,-0.007417,-0.047085,0.132093,-0.001511,0.000153,6.723821,0.002692,3.367088,3.356733,0.169652,0.169330
2.700000,0.128181,-0.007677,-0.047079,0.135050,-0.001535,0.000161,6.847298,0.002810,3.429052,3.418245,0.171579,0.171244
2.733333,0.132725,-0.007943,-0.047074,0.138031,-0.001559,0.000170,6.971411,0.002930,3.491341,3.480070,0.173509,0.173160
2.766667,0.137368,-0.008214,-0.047068,0.141034,-0.001583,0.000179,7.096149,0.003054,3.553948,3.542201,0.175440,0.175078
2.800000,0.142112,-0.008491,-0.047062,0.144059,-0.001607,0.000188,7.221500,0.003181,3.616868,3.604632,0.177374,0.176998
2.833333,0.146957,-0.008773,-0.047055,0.147107,-0.001630,0.000198,7.347450,0.003311,3.680093,3.667357,0.179309,0.178919
2.866667,0.151903,-0.009061,-0.047049,0.150176,-0.001654,0.000208,7.473988,0.003445,3.743619,3.730370,0.181245,0.180842
2.900000,0.156953,-0.009354,-0.047042,0.153267,-0.001677,0.000218,7.601102,0.003581,3.807438,3.793664,0.183182,0.182765
2.933333,0.162105,-0.009653,-0.047034,0.156379,-0.001700,0.000229,7.728778,0.003721,3.871545,3.857233,0.185121,0.184689
2.966667,0.167361,-0.009957,-0.047026,0.159512,-0.001722,0.000239,7.857005,0.003865,3.935934,3.921071,0.187060,0.186613
3.000000,0.172722,-0.010267,-0.047018,0.162665,-0.001745,0.000250,7.985771,0.004011,4.000599,3.985171,0.188999,0.188537
3.033333,0.178188,-0.010583,-0.047010,0.165838,-0.001767,0.000262,8.115062,0.004161,4.065534,4.049528,0.190939,0.190462
3.066667,0.183760,-0.010905,-0.047001,0.169031,-0.001789,0.000274,8.244868,0.004315,4.130732,4.114136,0.192879,0.192386
3.100000,0.189439,-0.011232,-0.046991,0.172243,-0.001810,0.000286,8.375174,0.004472,4.196187,4.178987,0.194819,0.194310
3.133333,0.195225,-0.011565,-0.046982,0.175475,-0.001832,0.000298,8.505971,0.004633,4.261894,4.244076,0.196758,0.196233
3.166667,0.201119,-0.011903,-0.046971,0.178725,-0.001853,0.000311,8.637243,0.004797,4.327847,4.309397,0.198697,0.198155
3.200000,0.207121,-0.012247,-0.046961,0.181993,-0.001873,0.000324,8.768981,0.004965,4.394038,4.374942,0.200635,0.200076
3.233333,0.213233,-0.012597,-0.046950,0.185280,-0.001894,0.000337,8.901171,0.005137,4.460463,4.440707,0.202571,0.201996
3.266667,0.219454,-0.012953,-0.046938,0.188584,-0.001914,0.000351,9.033800,0.005312,4.527115,4.506685,0.204507,0.203915
3.300000,0.225786,-0.013315,-0.046926,0.191906,-0.001934,0.000365,9.166857,0.005491,4.593988,4.572869,0.206442,0.205831
3.333333,0.232228,-0.013682,-0.046914,0.195245,-0.001954,0.000380,9.300330,0.005674,4.661076,4.639253,0.208374,0.207746
3.366667,0.238782,-0.014055,-0.046901,0.198600,-0.001973,0.000394,9.434205,0.005861,4.728373,4.705832,0.210305,0.209659
3.400000,0.245447,-0.014434,-0.046888,0.201972,-0.001992,0.000410,9.568472,0.006051,4.795873,4.772598,0.212234,0.211570
3.433333,0.252226,-0.014819,-0.046874,0.205360,-0.002010,0.000425,9.703116,0.006246,4.863570,4.839546,0.214161,0.213478
3.466667,0.259117,-0.015210,-0.046859,0.208764,-0.002029,0.000441,9.838127,0.006445,4.931457,4.906670,0.216086,0.215384
3.500000,0.266122,-0.015606,-0.046844,0.212183,-0.002047,0.000457,9.973491,0.006647,4.999529,4.973962,0.218008,0.217287
3.533333,0.273241,-0.016008,-0.046829,0.215617,-0.002064,0.000474,10.109197,0.006854,5.067780,5.041417,0.219928,0.219187
3.566667,0.280474,-0.016416,-0.046813,0.219066,-0.002081,0.000491,10.245232,0.007065,5.136203,5.109029,0.221845,0.221084
3.600000,0.287823,-0.016830,-0.046796,0.222530,-0.002098,0.000508,10.381584,0.007280,5.204792,5.176792,0.223759,0.222978
3.633333,0.295287,-0.017250,-0.046779,0.226007,-0.002115,0.000526,10.518249,0.007499,5.273547,5.244703,0.225669,0.224869
3.666667,0.302867,-0.017676,-0.046761,0.229498,-0.002131,0.000545,10.655243,0.007723,5.342473,5.312770,0.227577,0.226756
3.700000,0.310564,-0.018107,-0.046743,0.233003,-0.002147,0.000563,10.792555,0.007951,5.411568,5.380988,0.229483,0.228640
3.733333,0.318377,-0.018545,-0.046724,0.236520,-0.002163,0.000582,10.930176,0.008183,5.480824,5.449352,0.231385,0.230521
3.766667,0.326308,-0.018988,-0.046704,0.240051,-0.002178,0.000602,11.068096,0.008419,5.550239,5.517857,0.233283,0.232399
3.800000,0.334356,-0.019437,-0.046683,0.243594,-0.002192,0.000621,11.206304,0.008660,5.619806,5.586498,0.235179,0.234272
3.833333,0.342523,-0.019892,-0.046662,0.247150,-0.002207,0.000642,11.344790,0.008906,5.689521,5.655269,0.237071,0.236142
3.866667,0.350808,-0.020352,-0.046641,0.250718,-0.002221,0.000662,11.483543,0.009155,5.759378,5.724165,0.238960,0.238009
3.900000,0.359213,-0.020819,-0.046618,0.254298,-0.002234,0.000683,11.622554,0.009410,5.829373,5.793181,0.240844,0.239871
3.933333,0.367736,-0.021291,-0.046595,0.257889,-0.002247,0.000705,11.761813,0.009669,5.899500,5.862312,0.242725,0.241729
3.966667,0.376380,-0.021769,-0.046571,0.261491,-0.002260,0.000727,11.901308,0.009933,5.969755,5.931553,0.244603,0.243583
4.000000,0.385143,-0.022253,-0.046547,0.265105,-0.002273,0.000749,12.041030,0.010201,6.040132,6.000898,0.246476,0.245432
4.033333,0.394027,-0.022743,-0.046521,0.268729,-0.002284,0.000772,12.180969,0.010474,6.110627,6.070342,0.248345,0.247277
4.066667,0.403032,-0.023238,-0.046495,0.272363,-0.002296,0.000796,12.321113,0.010752,6.181233,6.139880,0.250209,0.249118
4.100000,0.412158,-0.023740,-0.046468,0.276008,-0.002307,0.000819,12.461454,0.011034,6.251947,6.209507,0.252069,0.250954
4.133333,0.421406,-0.024247,-0.046440,0.279662,-0.002318,0.000843,12.601981,0.011322,6.322764,6.279217,0.253925,0.252785
4.166667,0.430775,-0.024760,-0.046412,0.283326,-0.002328,0.000868,12.742683,0.011614,6.393677,6.349006,0.255776,0.254611
4.200000,0.440267,-0.025278,-0.046383,0.287000,-0.002338,0.000893,12.883550,0.011912,6.464683,6.418868,0.257623,0.256432
4.233333,0.449881,-0.025802,-0.046352,0.290682,-0.002347,0.000919,13.024573,0.012214,6.535775,6.488797,0.259464,0.258248
4.266667,0.459618,-0.026332,-0.046321,0.294373,-0.002356,0.000945,13.165740,0.012522,6.606950,6.558790,0.261301,0.260059
4.300000,0.469477,-0.026868,-0.046289,0.298073,-0.002364,0.000971,13.307042,0.012834,6.678202,6.628839,0.263133,0.261865
4.333333,0.479461,-0.027409,-0.046257,0.301780,-0.002372,0.000998,13.448468,0.013152,6.749526,6.698941,0.264960,0.263665
4.366667,0.489567,-0.027956,-0.046223,0.305496,-0.002380,0.001026,13.590008,0.013475,6.820917,6.769090,0.266781,0.265459
4.400000,0.499798,-0.028509,-0.046188,0.309219,-0.002387,0.001054,13.731652,0.013803,6.892370,6.839281,0.268597,0.267248
4.433333,0.510153,-0.029067,-0.046153,0.312950,-0.002393,0.001082,13.873389,0.014137,6.963880,6.909509,0.270408,0.269032
4.466667,0.520632,-0.029631,-0.046116,0.316688,-0.002400,0.001111,14.015210,0.014475,7.035442,6.979768,0.272213,0.270809
4.500000,0.531235,-0.030200,-0.046079,0.320432,-0.002405,0.001141,14.157104,0.014820,7.107051,7.050053,0.274013,0.272581
4.533333,0.541964,-0.030775,-0.046040,0.324183,-0.002411,0.001171,14.299060,0.015169,7.178701,7.120359,0.275807,0.274347
4.566667,0.552817,-0.031355,-0.046000,0.327940,-0.002416,0.001201,14.441070,0.015524,7.250389,7.190681,0.277595,0.276106
4.600000,0.563796,-0.031941,-0.045960,0.331704,-0.002420,0.001232,14.583121,0.015885,7.322108,7.261013,0.279378,0.277860
4.633333,0.574900,-0.032532,-0.045918,0.335472,-0.002424,0.001263,14.725205,0.016251,7.393854,7.331351,0.281154,0.279607
4.666667,0.586130,-0.033129,-0.045876,0.339247,-0.002427,0.001295,14.867310,0.016622,7.465621,7.401689,0.282925,0.281348
4.700000,0.597486,-0.033731,-0.045832,0.343026,-0.002430,0.001328,15.009428,0.017000,7.537405,7.472022,0.284689,0.283082
4.733333,0.608967,-0.034339,-0.045787,0.346810,-0.002433,0.001361,15.151546,0.017383,7.609201,7.542345,0.286448,0.284810
4.766667,0.620575,-0.034952,-0.045741,0.350599,-0.002435,0.001395,15.293656,0.017771,7.681004,7.612652,0.288200,0.286532
4.800000,0.632309,-0.035570,-0.045694,0.354392,-0.002437,0.001429,15.435746,0.018166,7.752808,7.682939,0.289945,0.288247
4.833333,0.644169,-0.036193,-0.045646,0.358189,-0.002438,0.001463,15.577808,0.018566,7.824608,7.753200,0.291685,0.289955
4.866667,0.656156,-0.036822,-0.045597,0.361990,-0.002439,0.001499,15.719829,0.018972,7.896400,7.823429,0.293418,0.291656
4.900000,0.668269,-0.037455,-0.045546,0.365794,-0.002440,0.001534,15.861801,0.019384,7.968178,7.893623,0.295144,0.293351
4.933333,0.680509,-0.038094,-0.045494,0.369602,-0.002439,0.001571,16.003713,0.019803,8.039938,7.963775,0.296864,0.295038
4.966667,0.692876,-0.038738,-0.045441,0.373412,-0.002439,0.001607,16.145554,0.020227,8.111674,8.033880,0.298577,0.296719
5.000000,0.705370,-0.039388,-0.045387,0.377225,-0.002438,0.001645,16.287315,0.020657,8.183382,8.103933,0.300283,0.298392
5.033333,0.717991,-0.040042,-0.045332,0.381040,-0.002437,0.001683,16.428986,0.021093,8.255056,8.173930,0.301982,0.300058
5.066667,0.730740,-0.040701,-0.045275,0.384858,-0.002435,0.001721,16.570555,0.021535,8.326691,8.243864,0.303675,0.301717
5.100000,0.743615,-0.041365,-0.045217,0.388677,-0.002433,0.001760,16.712013,0.021983,8.398282,8.313730,0.305360,0.303369
5.133333,0.756618,-0.042034,-0.045158,0.392497,-0.002431,0.001800,16.853349,0.022438,8.469825,8.383524,0.307039,0.305013
5.166667,0.769747,-0.042708,-0.045097,0.396319,-0.002428,0.001840,16.994554,0.022899,8.541313,8.453240,0.308711,0.306650
5.200000,0.783005,-0.043387,-0.045035,0.400142,-0.002424,0.001881,17.135617,0.023366,8.612743,8.522873,0.310375,0.308280
5.233333,0.796389,-0.044071,-0.044971,0.403965,-0.002421,0.001923,17.276527,0.023840,8.684109,8.592418,0.312032,0.309902
5.266667,0.809901,-0.044759,-0.044907,0.407789,-0.002417,0.001965,17.417275,0.024320,8.755406,8.661869,0.313682,0.311516
5.300000,0.823541,-0.045452,-0.044840,0.411613,-0.002412,0.002007,17.557851,0.024806,8.826629,8.731222,0.315324,0.313123
5.333333,0.837307,-0.046150,-0.044773,0.415437,-0.002407,0.002051,17.698243,0.025298,8.897773,8.800471,0.316959,0.314722
5.366667,0.851201,-0.046852,-0.044704,0.419260,-0.002402,0.002094,17.838443,0.025798,8.968832,8.869610,0.318587,0.316313
5.400000,0.865223,-0.047559,-0.044633,0.423082,-0.002397,0.002139,17.978439,0.026303,9.039803,8.938636,0.320207,0.317896
5.433333,0.879372,-0.048270,-0.044561,0.426904,-0.002391,0.002184,18.118221,0.026816,9.110679,9.007542,0.321820,0.319471
5.466667,0.893648,-0.048986,-0.044488,0.430724,-0.002385,0.002230,18.257780,0.027335,9.181457,9.076324,0.323425,0.321039
5.500000,0.908051,-0.049706,-0.044413,0.434543,-0.002378,0.002276,18.397105,0.027860,9.252130,9.144975,0.325022,0.322598
5.533333,0.922582,-0.050430,-0.044336,0.438360,-0.002371,0.002323,18.536185,0.028392,9.322693,9.213492,0.326611,0.324149
5.566667,0.937239,-0.051159,-0.044258,0.442174,-0.002364,0.002370,18.675011,0.028931,9.393143,9.281868,0.328193,0.325692
5.600000,0.952024,-0.051892,-0.044178,0.445987,-0.002357,0.002419,18.813572,0.029477,9.463473,9.350100,0.329767,0.327227
5.633333,0.966936,-0.052629,-0.044096,0.449796,-0.002349,0.002467,18.951858,0.030029,9.533678,9.418180,0.331333,0.328754
5.666667,0.981974,-0.053370,-0.044013,0.453603,-0.002341,0.002517,19.089859,0.030589,9.603754,9.486105,0.332891,0.330272
5.700000,0.997140,-0.054116,-0.043929,0.457406,-0.002333,0.002567,19.227565,0.031155,9.673696,9.553869,0.334441,0.331782
5.733333,1.012432,-0.054865,-0.043842,0.461206,-0.002324,0.002618,19.364965,0.031728,9.743498,9.621467,0.335983,0.333284
5.766667,1.027850,-0.055618,-0.043754,0.465002,-0.002315,0.002669,19.502049,0.032308,9.813155,9.688894,0.337516,0.334777
5.800000,1.043395,-0.056375,-0.043664,0.468794,-0.002306,0.002721,19.638807,0.032895,9.882663,9.756144,0.339042,0.336261
5.833333,1.059067,-0.057136,-0.043573,0.472582,-0.002297,0.002774,19.775228,0.033489,9.952016,9.823213,0.340560,0.337738
5.866667,1.074864,-0.057900,-0.043479,0.476365,-0.002287,0.002827,19.911304,0.034090,10.021209,9.890094,0.342069,0.339205
5.900000,1.090788,-0.058668,-0.043384,0.480143,-0.002278,0.002881,20.047022,0.034698,10.090238,9.956784,0.343570,0.340664
5.933333,1.106837,-0.059440,-0.043287,0.483916,-0.002268,0.002936,20.182373,0.035313,10.159096,10.023277,0.345062,0.342114
5.966667,1.123012,-0.060215,-0.043188,0.487684,-0.002258,0.002992,20.317347,0.035935,10.227780,10.089567,0.346547,0.343555
6.000000,1.139312,-0.060994,-0.043088,0.491446,-0.002248,0.003048,20.451934,0.036565,10.296284,10.155650,0.348022,0.344988
6.033333,1.155738,-0.061776,-0.042985,0.495201,-0.002237,0.003105,20.586123,0.037201,10.364602,10.221521,0.349490,0.346412
6.066667,1.172289,-0.062562,-0.042881,0.498951,-0.002227,0.003162,20.719904,0.037845,10.432731,10.287173,0.350949,0.347826
6.100000,1.188965,-0.063351,-0.042774,0.502694,-0.002216,0.003220,20.853267,0.038496,10.500665,10.352603,0.352399,0.349232
6.133333,1.205765,-0.064143,-0.042666,0.506430,-0.002205,0.003279,20.986202,0.039155,10.568398,10.417804,0.353840,0.350629
6.166667,1.222689,-0.064938,-0.042556,0.510159,-0.002194,0.003339,21.118698,0.039820,10.635927,10.482772,0.355273,0.352017
6.200000,1.239738,-0.065736,-0.042444,0.513880,-0.002183,0.003399,21.250746,0.040493,10.703245,10.547501,0.356698,0.353396
6.233333,1.256911,-0.066537,-0.042329,0.517594,-0.002172,0.003460,21.382335,0.041174,10.770347,10.611987,0.358113,0.354766
6.266667,1.274207,-0.067340,-0.042213,0.521300,-0.002161,0.003522,21.513454,0.041861,10.837230,10.676224,0.359520,0.356126
6.300000,1.291627,-0.068147,-0.042094,0.524997,-0.002150,0.003584,21.644094,0.042557,10.903886,10.740208,0.360918,0.357478
6.333333,1.309170,-0.068956,-0.041974,0.528686,-0.002138,0.003647,21.774244,0.043259,10.970313,10.803932,0.362307,0.358820
6.366667,1.326836,-0.069768,-0.041851,0.532367,-0.002127,0.003711,21.903895,0.043969,11.036504,10.867391,0.363687,0.360153
6.400000,1.344624,-0.070583,-0.041726,0.536038,-0.002116,0.003776,22.033036,0.044687,11.102454,10.930582,0.365058,0.361476
6.433333,1.362535,-0.071400,-0.041600,0.539700,-0.002105,0.003841,22.161656,0.045412,11.168159,10.993498,0.366421,0.362791
6.466667,1.380567,-0.072219,-0.041470,0.543352,-0.002093,0.003907,22.289746,0.046145,11.233613,11.056134,0.367774,0.364096
6.500000,1.398721,-0.073041,-0.041339,0.546994,-0.002082,0.003974,22.417296,0.046885,11.298811,11.118485,0.369118,0.365391
6.533333,1.416996,-0.073865,-0.041205,0.550626,-0.002071,0.004042,22.544294,0.047633,11.363748,11.180546,0.370453,0.366677
6.566667,1.435392,-0.074691,-0.041070,0.554248,-0.002060,0.004110,22.670732,0.048388,11.428420,11.242312,0.371779,0.367953
6.600000,1.453909,-0.075519,-0.040931,0.557859,-0.002049,0.004179,22.796598,0.049151,11.492820,11.303778,0.373096,0.369220
6.633333,1.472546,-0.076350,-0.040791,0.561459,-0.002038,0.004249,22.921883,0.049922,11.556945,11.364938,0.374403,0.370477
6.666667,1.491303,-0.077182,-0.040648,0.565047,-0.002027,0.004320,23.046576,0.050700,11.620788,11.425788,0.375702,0.371725
6.700000,1.510179,-0.078015,-0.040503,0.568624,-0.002017,0.004391,23.170667,0.051486,11.684345,11.486321,0.376991,0.372963
6.733333,1.529175,-0.078851,-0.040355,0.572189,-0.002006,0.004463,23.294146,0.052280,11.747612,11.546534,0.378270,0.374191
