t,x_real,y_real,psi_real,u_real,v_real,r_real,vx,vy,wz,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,tau_u_applied,tau_r_applied,cmd_left,cmd_right,u_left,u_right,err_x,err_y,err_pos,err_psi,err_u,err_v,err_r,solve_ms
0.000000,0.000213,0.000000,0.000000,-0.000012,-0.000000,-0.000000,-0.000012,0.000000,0.000000,0.000213,0.000000,0.000000,0.100000,-0.000000,-0.019897,3.683546,-0.252445,6.805151,-0.752119,0.059109,0.171516,0.059109,0.171516,-0.000000,0.000000,0.000000,0.000000,-0.100012,-0.000000,0.019897,10.014945
0.032000,0.000334,0.000002,-0.000056,0.003026,0.000055,-0.001411,0.003026,-0.000055,0.001411,0.003547,-0.000000,-0.000670,0.100021,0.000065,-0.020307,3.713088,-0.251607,7.163184,-0.803823,0.064532,0.180039,0.064532,0.180039,-0.003213,0.000002,0.003213,0.000614,-0.096995,-0.000010,0.018896,3.814602
0.068000,0.000803,0.000009,-0.000267,0.012475,0.000183,-0.005611,0.012475,-0.000183,0.005611,0.010219,-0.000001,-0.002050,0.100191,0.000190,-0.021041,3.776140,-0.243021,7.418594,-0.736837,0.078348,0.180419,0.078348,0.180419,-0.009416,0.000010,0.009416,0.001783,-0.087716,-0.000007,0.015430,3.590583
0.100000,0.001631,0.000017,-0.000638,0.022456,0.000233,-0.010030,0.022456,-0.000233,0.010030,0.010219,-0.000001,-0.002050,0.100191,0.000190,-0.021041,3.776140,-0.243021,7.418594,-0.736837,0.078348,0.180419,0.078348,0.180419,-0.008588,0.000018,0.008588,0.001412,-0.077735,0.000043,0.011011,3.590583
0.132000,0.002815,0.000023,-0.001154,0.032332,0.000203,-0.014134,0.032332,-0.000203,0.014134,0.013561,-0.000001,-0.002756,0.100338,0.000250,-0.021345,3.809626,-0.237434,7.375131,-0.644583,0.085661,0.174723,0.085661,0.174723,-0.010746,0.000024,0.010746,0.001602,-0.068006,-0.000047,0.007211,3.551171
0.168000,0.004343,0.000025,-0.001795,0.041930,0.000128,-0.017606,0.041930,-0.000128,0.017606,0.020264,-0.000004,-0.004197,0.100757,0.000363,-0.021834,3.880459,-0.226010,7.209796,-0.464905,0.097091,0.161774,0.097091,0.161774,-0.015921,0.000029,0.015921,0.002402,-0.058827,-0.000235,0.004228,3.536960
0.200000,0.006206,0.000023,-0.002532,0.051218,0.000064,-0.020355,0.051218,-0.000064,0.020355,0.020264,-0.000004,-0.004197,0.100757,0.000363,-0.021834,3.880459,-0.226010,7.209796,-0.464905,0.097091,0.161774,0.097091,0.161774,-0.014058,0.000027,0.014058,0.001665,-0.049539,-0.000299,0.001479,3.536960
0.232000,0.008390,0.000019,-0.003343,0.060196,0.000056,-0.022419,0.060196,-0.000056,0.022419,0.023627,-0.000006,-0.004928,0.101027,0.000417,-0.022022,3.917781,-0.220224,7.096971,-0.391487,0.100472,0.155432,0.100472,0.155432,-0.015237,0.000025,0.015237,0.001585,-0.040831,-0.000361,-0.000397,3.652325
0.268000,0.010886,0.000014,-0.004205,0.068850,0.000116,-0.023879,0.068850,-0.000116,0.023879,0.030383,-0.000013,-0.006407,0.101689,0.000518,-0.022290,3.996176,-0.208615,6.818584,-0.282728,0.102761,0.143561,0.102761,0.143561,-0.019497,0.000027,0.019497,0.002202,-0.032839,-0.000402,-0.001589,3.692856
0.300000,0.013679,0.000009,-0.005101,0.077138,0.000231,-0.024836,0.077138,-0.000231,0.024836,0.033779,-0.000018,-0.007151,0.102080,0.000566,-0.022374,4.037226,-0.202831,6.657535,-0.245010,0.102031,0.138022,0.102031,0.138022,-0.020100,0.000027,0.020100,0.002050,-0.024942,-0.000335,-0.002462,3.393033
0.332000,0.016756,0.000005,-0.006018,0.085031,0.000370,-0.025452,0.085031,-0.000370,0.025452,0.033779,-0.000018,-0.007151,0.102080,0.000566,-0.022374,4.037226,-0.202831,6.657535,-0.245010,0.102031,0.138022,0.102031,0.138022,-0.017023,0.000023,0.017023,0.001133,-0.017049,-0.000196,-0.003078,3.393033
0.368000,0.020100,0.000002,-0.006949,0.092480,0.000499,-0.025833,0.092480,-0.000499,0.025833,0.040614,-0.000032,-0.008646,0.102978,0.000657,-0.022448,4.122971,-0.191387,6.305226,-0.188283,0.098287,0.127124,0.098287,0.127124,-0.020514,0.000034,0.020514,0.001697,-0.010498,-0.000158,-0.003385,3.764903
0.400000,0.023694,-0.000003,-0.007887,0.099447,0.000598,-0.026054,0.099447,-0.000598,0.026054,0.044055,-0.000040,-0.009395,0.103485,0.000699,-0.022441,4.167641,-0.185755,6.704377,-0.229140,0.104414,0.137870,0.104414,0.137870,-0.020361,0.000037,0.020361,0.001508,-0.004038,-0.000101,-0.003613,3.585346
0.432000,0.023694,-0.000003,-0.007887,0.099447,0.000598,-0.026054,0.099447,-0.000598,0.026054,0.044055,-0.000040,-0.009395,0.103485,0.000699,-0.022441,4.167641,-0.185755,6.704377,-0.229140,0.104414,0.137870,0.104414,0.137870,-0.020361,0.000037,0.020361,0.001508,-0.004038,-0.000101,-0.003613,3.585346
0.468000,0.027536,-0.000012,-0.008836,0.106344,0.000668,-0.026347,0.106344,-0.000668,0.026347,0.050991,-0.000061,-0.010889,0.104615,0.000779,-0.022348,4.260521,-0.174728,6.324978,-0.178377,0.099584,0.126828,0.099584,0.126828,-0.023455,0.000049,0.023455,0.002053,0.001729,-0.000111,-0.003999,3.622481
0.500000,0.031625,-0.000024,-0.009798,0.113201,0.000717,-0.026698,0.113201,-0.000717,0.026698,0.054488,-0.000074,-0.011632,0.105236,0.000816,-0.022265,4.308707,-0.169352,6.107665,-0.148371,0.096832,0.120119,0.096832,0.120119,-0.022863,0.000050,0.022863,0.001834,0.007965,-0.000099,-0.004433,3.702586
0.532000,0.035943,-0.000041,-0.010766,0.119597,0.000754,-0.026890,0.119597,-0.000754,0.026890,0.054488,-0.000074,-0.011632,0.105236,0.000816,-0.022265,4.308707,-0.169352,6.107665,-0.148371,0.096832,0.120119,0.096832,0.120119,-0.018545,0.000033,0.018545,0.000866,0.014361,-0.000062,-0.004625,3.702586
0.568000,0.040474,-0.000064,-0.011734,0.125546,0.000796,-0.026893,0.125546,-0.000796,0.026893,0.061548,-0.000105,-0.013110,0.106590,0.000885,-0.022032,4.408511,-0.158909,5.665090,-0.098791,0.090081,0.106534,0.090081,0.106534,-0.021074,0.000041,0.021074,0.001376,0.018956,-0.000089,-0.004861,3.596234
0.600000,0.045204,-0.000091,-0.012695,0.131065,0.000856,-0.026708,0.131065,-0.000856,0.026708,0.065114,-0.000123,-0.013842,0.107322,0.000917,-0.021885,4.460106,-0.153854,5.442169,-0.080812,0.085949,0.099846,0.085949,0.099846,-0.019910,0.000032,0.019911,0.001147,0.023743,-0.000061,-0.004823,3.481282
0.632000,0.050114,-0.000122,-0.013643,0.136123,0.000937,-0.026352,0.136123,-0.000937,0.026352,0.068704,-0.000142,-0.014569,0.108091,0.000947,-0.021720,4.512815,-0.148915,5.221274,-0.067493,0.081337,0.093336,0.081337,0.093336,-0.018590,0.000020,0.018590,0.000926,0.028032,-0.000010,-0.004632,3.570214
0.668000,0.055188,-0.000157,-0.014573,0.140706,0.001033,-0.025868,0.140706,-0.001033,0.025868,0.072320,-0.000164,-0.015290,0.108895,0.000976,-0.021538,4.566625,-0.144095,5.004631,-0.057932,0.076351,0.087009,0.076351,0.087009,-0.017132,0.000007,0.017132,0.000717,0.031811,0.000057,-0.004330,3.482610
0.700000,0.060410,-0.000194,-0.015483,0.144828,0.001132,-0.025312,0.144828,-0.001132,0.025312,0.075964,-0.000188,-0.016004,0.109736,0.001003,-0.021340,4.621525,-0.139395,4.793548,-0.050857,0.071122,0.080811,0.071122,0.080811,-0.015554,-0.000006,0.015554,0.000521,0.035092,0.000129,-0.003972,3.431627
0.732000,0.065763,-0.000236,-0.016372,0.148491,0.001223,-0.024724,0.148491,-0.001223,0.024724,0.079636,-0.000215,-0.016712,0.110611,0.001029,-0.021127,4.677504,-0.134818,4.589649,-0.045252,0.065780,0.074712,0.065780,0.074712,-0.013873,-0.000021,0.013873,0.000340,0.037880,0.000194,-0.003597,3.379599
0.768000,0.071230,-0.000281,-0.017239,0.151706,0.001297,-0.024127,0.151706,-0.001297,0.024127,0.083339,-0.000243,-0.017413,0.111522,0.001053,-0.020901,4.734549,-0.130364,4.394284,-0.040497,0.060423,0.068706,0.060423,0.068706,-0.012109,-0.000038,0.012109,0.000174,0.040184,0.000244,-0.003226,3.293664
0.800000,0.076798,-0.000331,-0.018085,0.154517,0.001354,-0.023535,0.154517,-0.001354,0.023535,0.087072,-0.000274,-0.018106,0.112467,0.001076,-0.020664,4.792651,-0.126032,4.207549,-0.036257,0.055094,0.062778,0.055094,0.062778,-0.010274,-0.000057,0.010274,0.000021,0.042050,0.000278,-0.002871,5.161038
0.832000,0.082455,-0.000385,-0.018910,0.156996,0.001397,-0.022950,0.156996,-0.001397,0.022950,0.090837,-0.000307,-0.018790,0.113446,0.001097,-0.020415,4.851796,-0.121821,4.668042,-0.068302,0.065748,0.079049,0.065748,0.079049,-0.008382,-0.000078,0.008383,-0.000120,0.043550,0.000300,-0.002535,3.536328
0.868000,0.088207,-0.000445,-0.019719,0.159612,0.001438,-0.022470,0.159612,-0.001438,0.022470,0.094635,-0.000343,-0.019467,0.114460,0.001118,-0.020156,4.911975,-0.117732,4.494140,-0.063854,0.061010,0.073836,0.061010,0.073836,-0.006428,-0.000102,0.006429,-0.000252,0.045152,0.000320,-0.002314,4.020690
0.900000,0.088207,-0.000445,-0.019719,0.159612,0.001438,-0.022470,0.159612,-0.001438,0.022470,0.098468,-0.000381,-0.020134,0.115507,0.001136,-0.019888,4.973174,-0.113763,4.311764,-0.057041,0.056116,0.067968,0.056116,0.067968,-0.010261,-0.000064,0.010262,0.000415,0.044105,0.000302,-0.002582,3.451826
0.932000,0.094057,-0.000509,-0.020512,0.162377,0.001481,-0.022072,0.162377,-0.001481,0.022072,0.102336,-0.000422,-0.020793,0.116587,0.001154,-0.019612,5.035384,-0.109910,4.120309,-0.048295,0.050985,0.061401,0.050985,0.061401,-0.008279,-0.000087,0.008279,0.000281,0.045790,0.000327,-0.002460,3.724766
0.968000,0.099994,-0.000579,-0.021291,0.164800,0.001523,-0.021648,0.164800,-0.001523,0.021648,0.106241,-0.000466,-0.021442,0.117701,0.001170,-0.019329,5.098593,-0.106174,3.937241,-0.040565,0.045842,0.054924,0.045842,0.054924,-0.006247,-0.000113,0.006248,0.000151,0.047099,0.000353,-0.002319,4.876638
1.000000,0.106005,-0.000653,-0.022053,0.166863,0.001564,-0.021185,0.166863,-0.001564,0.021185,0.110183,-0.000513,-0.022081,0.118847,0.001185,-0.019040,5.162789,-0.102550,3.764495,-0.034231,0.040711,0.048664,0.040711,0.048664,-0.004178,-0.000140,0.004180,0.000028,0.048016,0.000379,-0.002145,3.661793
1.032000,0.112077,-0.000732,-0.022796,0.168578,0.001603,-0.020688,0.168578,-0.001603,0.020688,0.114164,-0.000562,-0.022711,0.120026,0.001199,-0.018745,5.227962,-0.099037,3.602989,-0.029252,0.035635,0.042683,0.035635,0.042683,-0.002087,-0.000170,0.002094,-0.000085,0.048552,0.000404,-0.001943,3.704741
1.068000,0.118197,-0.000815,-0.023521,0.169947,0.001641,-0.020165,0.169947,-0.001641,0.020165,0.118185,-0.000614,-0.023331,0.121237,0.001212,-0.018445,5.294100,-0.095632,3.453992,-0.025521,0.030686,0.037054,0.030686,0.037054,0.000012,-0.000201,0.000201,-0.000190,0.048710,0.000429,-0.001720,3.773111
1.100000,0.124355,-0.000902,-0.024227,0.171011,0.001674,-0.019627,0.171011,-0.001674,0.019627,0.122246,-0.000670,-0.023941,0.122479,0.001224,-0.018142,5.361191,-0.092332,3.317290,-0.022757,0.025909,0.031782,0.025909,0.031782,0.002109,-0.000232,0.002122,-0.000286,0.048532,0.000450,-0.001485,3.399046
1.132000,0.130542,-0.000993,-0.024913,0.171821,0.001702,-0.019085,0.171821,-0.001702,0.019085,0.126350,-0.000728,-0.024540,0.123753,0.001234,-0.017835,5.429226,-0.089134,3.192216,-0.020693,0.021336,0.026851,0.021336,0.026851,0.004192,-0.000265,0.004200,-0.000373,0.048068,0.000468,-0.001250,3.696057
1.168000,0.136750,-0.001087,-0.025579,0.172435,0.001725,-0.018547,0.172435,-0.001725,0.018547,0.130496,-0.000790,-0.025130,0.125058,0.001244,-0.017525,5.498192,-0.086034,3.077591,-0.019079,0.016977,0.022220,0.016977,0.022220,0.006254,-0.000297,0.006261,-0.000449,0.047377,0.000481,-0.001022,3.714556
1.200000,0.142974,-0.001186,-0.026227,0.172876,0.001741,-0.018019,0.172876,-0.001741,0.018019,0.134687,-0.000855,-0.025709,0.126394,0.001253,-0.017214,5.568080,-0.083031,2.973342,-0.017805,0.012867,0.017904,0.012867,0.017904,0.008287,-0.000331,0.008294,-0.000518,0.046482,0.000488,-0.000805,4.023259
1.232000,0.149208,-0.001289,-0.026856,0.173152,0.001752,-0.017501,0.173152,-0.001752,0.017501,0.138922,-0.000923,-0.026277,0.127761,0.001260,-0.016901,5.638876,-0.080120,3.504128,-0.042326,0.030397,0.040836,0.030397,0.040836,0.010286,-0.000366,0.010292,-0.000579,0.045391,0.000492,-0.000600,6.427724
1.268000,0.155459,-0.001395,-0.027469,0.173633,0.001763,-0.017055,0.173633,-0.001763,0.017055,0.143204,-0.000995,-0.026835,0.129157,0.001267,-0.016586,5.710572,-0.077299,3.417138,-0.040737,0.027347,0.037607,0.027347,0.037607,0.012255,-0.000400,0.012262,-0.000634,0.044476,0.000496,-0.000469,4.228878
1.300000,0.161740,-0.001506,-0.028069,0.174452,0.001773,-0.016696,0.174452,-0.001773,0.016696,0.147532,-0.001070,-0.027383,0.130584,0.001273,-0.016271,5.783155,-0.074565,3.327997,-0.037688,0.024344,0.034047,0.024344,0.034047,0.014208,-0.000436,0.014215,-0.000686,0.043868,0.000500,-0.000425,3.971051
1.332000,0.161740,-0.001506,-0.028069,0.174452,0.001773,-0.016696,0.174452,-0.001773,0.016696,0.151909,-0.001148,-0.027920,0.132040,0.001278,-0.015956,5.856615,-0.071914,3.231405,-0.032571,0.021266,0.029860,0.021266,0.029860,0.009831,-0.000358,0.009838,-0.000149,0.042412,0.000495,-0.000740,3.955927
1.368000,0.168044,-0.001621,-0.028657,0.175088,0.001778,-0.016339,0.175088,-0.001778,0.016339,0.156334,-0.001230,-0.028447,0.133525,0.001282,-0.015642,5.930941,-0.069343,3.145216,-0.027636,0.018515,0.025974,0.018515,0.025974,0.011710,-0.000391,0.011717,-0.000210,0.041563,0.000496,-0.000697,3.661057
1.400000,0.174364,-0.001740,-0.029231,0.175541,0.001777,-0.015972,0.175541,-0.001777,0.015972,0.160810,-0.001316,-0.028963,0.135039,0.001285,-0.015328,6.006122,-0.066851,3.070188,-0.023246,0.016091,0.022492,0.016091,0.022492,0.013554,-0.000424,0.013560,-0.000268,0.040502,0.000492,-0.000644,3.908743
1.432000,0.180694,-0.001863,-0.029792,0.175847,0.001774,-0.015589,0.175847,-0.001774,0.015589,0.165336,-0.001405,-0.029469,0.136582,0.001288,-0.015015,6.082148,-0.064433,3.005742,-0.019558,0.013963,0.019446,0.013963,0.019446,0.015358,-0.000458,0.015365,-0.000323,0.039265,0.000486,-0.000574,3.667047
1.468000,0.187030,-0.001991,-0.030338,0.176037,0.001768,-0.015189,0.176037,-0.001768,0.015189,0.169914,-0.001499,-0.029964,0.138153,0.001290,-0.014703,6.159007,-0.062086,2.951300,-0.016658,0.012110,0.016852,0.012110,0.016852,0.017116,-0.000492,0.017123,-0.000374,0.037884,0.000478,-0.000486,3.656608
1.500000,0.193371,-0.002121,-0.030869,0.176146,0.001762,-0.014777,0.176146,-0.001762,0.014777,0.174545,-0.001595,-0.030449,0.139752,0.001291,-0.014393,6.236688,-0.059809,2.906042,-0.014478,0.010518,0.014693,0.010518,0.014693,0.018826,-0.000526,0.018833,-0.000420,0.036394,0.000471,-0.000384,3.472549
1.532000,0.199713,-0.002256,-0.031385,0.176199,0.001757,-0.014358,0.176199,-0.001757,0.014358,0.179229,-0.001696,-0.030923,0.141379,0.001291,-0.014084,6.315182,-0.057599,1.456947,-0.422515,0.009193,0.012949,0.009193,0.012949,0.020484,-0.000560,0.020492,-0.000462,0.034820,0.000466,-0.000274,3.655009
1.568000,0.206036,-0.002390,-0.031907,0.175727,0.001818,-0.014461,0.175727,-0.001818,0.014461,0.183969,-0.001801,-0.031388,0.143033,0.001291,-0.013778,6.394477,-0.055452,2.859099,0.003170,0.011107,0.010180,0.011107,0.010180,0.022067,-0.000589,0.022075,-0.000519,0.032694,0.000527,-0.000683,3.853158
1.600000,0.212314,-0.002523,-0.032458,0.174464,0.001925,-0.015290,0.174464,-0.001925,0.015290,0.188763,-0.001909,-0.031842,0.144714,0.001290,-0.013474,6.474563,-0.053366,1.512992,0.438768,0.017551,0.005796,0.017551,0.005796,0.023551,-0.000614,0.023559,-0.000616,0.029750,0.000635,-0.001816,3.789089
1.632000,0.218566,-0.002668,-0.032966,0.173768,0.001701,-0.014225,0.173768,-0.001701,0.014225,0.193614,-0.002022,-0.032286,0.146422,0.001288,-0.013173,6.555430,-0.051339,1.498071,0.434441,0.016340,0.008692,0.016340,0.008692,0.024952,-0.000646,0.024960,-0.000680,0.027346,0.000413,-0.001052,3.562139
1.668000,0.224749,-0.002824,-0.033382,0.171892,0.001363,-0.011693,0.171892,-0.001363,0.011693,0.198523,-0.002139,-0.032720,0.148157,0.001286,-0.012874,6.637066,-0.049369,3.524445,0.008934,0.037523,0.035331,0.037523,0.035331,0.026226,-0.000685,0.026234,-0.000662,0.023735,0.000077,0.001181,4.342883
1.700000,0.230920,-0.002982,-0.033743,0.171422,0.001365,-0.010074,0.171422,-0.001365,0.010074,0.203489,-0.002260,-0.033144,0.149917,0.001283,-0.012578,6.719461,-0.047453,3.603092,-0.048021,0.033306,0.044880,0.033306,0.044880,0.027431,-0.000722,0.027440,-0.000599,0.021505,0.000082,0.002504,3.897878
1.732000,0.237128,-0.003134,-0.034086,0.172425,0.001612,-0.009533,0.172425,-0.001612,0.009533,0.208515,-0.002384,-0.033559,0.151704,0.001280,-0.012286,6.802605,-0.045589,3.643934,-0.084464,0.030193,0.050383,0.030193,0.050383,0.028613,-0.000750,0.028622,-0.000527,0.020721,0.000332,0.002753,3.748437
1.768000,0.243374,-0.003283,-0.034420,0.173486,0.001821,-0.009291,0.173486,-0.001821,0.009291,0.213600,-0.002514,-0.033963,0.153516,0.001276,-0.011996,6.886487,-0.043774,3.640102,-0.093769,0.028855,0.051297,0.028855,0.051297,0.029774,-0.000769,0.029784,-0.000457,0.019970,0.000545,0.002705,3.601893
1.800000,0.243374,-0.003283,-0.034420,0.173486,0.001821,-0.009291,0.173486,-0.001821,0.009291,0.218746,-0.002647,-0.034358,0.155353,0.001271,-0.011709,6.971096,-0.042008,3.638115,-0.095253,0.028589,0.051398,0.028589,0.051398,0.024628,-0.000636,0.024636,-0.000062,0.018133,0.000550,0.002418,4.924618
1.832000,0.249658,-0.003432,-0.034757,0.174552,0.001903,-0.009332,0.174552,-0.001903,0.009332,0.223954,-0.002785,-0.034744,0.157215,0.001266,-0.011426,7.056424,-0.040288,3.639779,-0.088570,0.029512,0.050707,0.029512,0.050707,0.025704,-0.000647,0.025713,-0.000013,0.017337,0.000637,0.002094,3.755617
1.868000,0.255981,-0.003587,-0.035102,0.175599,0.001839,-0.009585,0.175599,-0.001839,0.009585,0.229224,-0.002927,-0.035120,0.159102,0.001261,-0.011147,7.142458,-0.038612,3.646040,-0.075117,0.031461,0.049402,0.031461,0.049402,0.026757,-0.000660,0.026765,0.000018,0.016497,0.000578,0.001562,3.735335
1.900000,0.262339,-0.003751,-0.035461,0.176623,0.001675,-0.009934,0.176623,-0.001675,0.009934,0.234558,-0.003073,-0.035487,0.161013,0.001255,-0.010870,7.229189,-0.036978,3.657147,-0.057729,0.034052,0.047797,0.034052,0.047797,0.027781,-0.000678,0.027789,0.000026,0.015610,0.000420,0.000936,3.907710
1.932000,0.268733,-0.003926,-0.035830,0.177623,0.001486,-0.010234,0.177623,-0.001486,0.010234,0.239955,-0.003224,-0.035845,0.162949,0.001248,-0.010598,7.316607,-0.035385,3.673301,-0.040471,0.036762,0.046359,0.036762,0.046359,0.028778,-0.000702,0.028787,0.000015,0.014674,0.000238,0.000364,3.973614
1.968000,0.275162,-0.004110,-0.036203,0.178598,0.001343,-0.010375,0.178598,-0.001343,0.010375,0.245417,-0.003379,-0.036194,0.164908,0.001242,-0.010329,7.404701,-0.033830,3.694601,-0.026701,0.039184,0.045484,0.039184,0.045484,0.029745,-0.000731,0.029754,-0.000009,0.013690,0.000101,-0.000046,3.627004
2.000000,0.281626,-0.004299,-0.036574,0.179559,0.001284,-0.010305,0.179559,-0.001284,0.010305,0.250945,-0.003539,-0.036533,0.166890,0.001234,-0.010063,7.493462,-0.032314,3.720856,-0.018321,0.041098,0.045395,0.041098,0.045395,0.030681,-0.000760,0.030690,-0.000041,0.012669,0.000050,-0.000242,3.669404
2.032000,0.288124,-0.004491,-0.036935,0.180523,0.001307,-0.010048,0.180523,-0.001307,0.010048,0.256539,-0.003703,-0.036864,0.168896,0.001227,-0.009801,7.582878,-0.030833,3.751540,-0.015169,0.042525,0.046058,0.042525,0.046058,0.031585,-0.000788,0.031595,-0.000071,0.011627,0.000080,-0.000247,3.779737
2.068000,0.294658,-0.004684,-0.037283,0.181507,0.001381,-0.009684,0.181507,-0.001381,0.009684,0.262200,-0.003872,-0.037187,0.170925,0.001219,-0.009543,7.672941,-0.029386,4.463356,-0.027432,0.063860,0.069399,0.063860,0.069399,0.032458,-0.000812,0.032468,-0.000096,0.010582,0.000162,-0.000141,3.836190
2.100000,0.301243,-0.004878,-0.037619,0.182906,0.001460,-0.009338,0.182906,-0.001460,0.009338,0.267929,-0.004046,-0.037501,0.172976,0.001210,-0.009289,7.763639,-0.027973,4.505933,-0.027084,0.065159,0.070585,0.065159,0.070585,0.033314,-0.000832,0.033325,-0.000118,0.009930,0.000250,-0.000049,3.809411
2.132000,0.307901,-0.005075,-0.037945,0.184891,0.001507,-0.009080,0.184891,-0.001507,0.009080,0.273727,-0.004224,-0.037806,0.175049,0.001201,-0.009038,7.854963,-0.026592,4.537797,-0.026763,0.066130,0.071461,0.066130,0.071461,0.034174,-0.000851,0.034184,-0.000139,0.009842,0.000306,-0.000042,5.393334
2.168000,0.314630,-0.005278,-0.038265,0.186888,0.001503,-0.008895,0.186888,-0.001503,0.008895,0.279594,-0.004407,-0.038103,0.177145,0.001192,-0.008791,7.946903,-0.025241,4.551502,-0.024247,0.066786,0.071604,0.066786,0.071604,0.035036,-0.000871,0.035047,-0.000162,0.009743,0.000311,-0.000104,3.955267
2.200000,0.321430,-0.005487,-0.038581,0.188861,0.001451,-0.008768,0.188861,-0.001451,0.008768,0.285532,-0.004595,-0.038392,0.179262,0.001183,-0.008547,8.039449,-0.023920,4.565907,-0.019748,0.067659,0.071572,0.067659,0.071572,0.035898,-0.000892,0.035909,-0.000189,0.009599,0.000268,-0.000221,3.800731
2.232000,0.321430,-0.005487,-0.038581,0.188861,0.001451,-0.008768,0.188861,-0.001451,0.008768,0.291540,-0.004787,-0.038673,0.181401,0.001173,-0.008308,8.132591,-0.022626,4.582390,-0.013558,0.068755,0.071434,0.068755,0.071434,0.029890,-0.000700,0.029898,0.000092,0.007460,0.000278,-0.000460,3.571296
2.268000,0.328299,-0.005704,-0.038892,0.190791,0.001377,-0.008654,0.190791,-0.001377,0.008654,0.297619,-0.004984,-0.038946,0.183561,0.001162,-0.008071,8.226319,-0.021360,4.601767,-0.006844,0.069979,0.071327,0.069979,0.071327,0.030680,-0.000720,0.030688,0.000054,0.007230,0.000215,-0.000583,3.703957
2.300000,0.335235,-0.005928,-0.039198,0.192681,0.001305,-0.008507,0.192681,-0.001305,0.008507,0.303771,-0.005186,-0.039211,0.185742,0.001152,-0.007839,8.320623,-0.020121,4.624132,-0.000981,0.071195,0.071388,0.071195,0.071388,0.031464,-0.000742,0.031473,0.000013,0.006939,0.000153,-0.000668,3.775723
2.332000,0.342239,-0.006159,-0.039496,0.194539,0.001257,-0.008297,0.194539,-0.001257,0.008297,0.309996,-0.005393,-0.039469,0.187943,0.001141,-0.007610,8.415494,-0.018906,4.649352,0.003088,0.072308,0.071706,0.072308,0.071706,0.032243,-0.000766,0.032252,-0.000027,0.006596,0.000116,-0.000687,4.296969
2.368000,0.349308,-0.006395,-0.039784,0.196381,0.001240,-0.008020,0.196381,-0.001240,0.008020,0.316294,-0.005604,-0.039718,0.190165,0.001130,-0.007385,8.510921,-0.017716,4.677089,0.005062,0.073282,0.072298,0.073282,0.072298,0.033014,-0.000791,0.033024,-0.000066,0.006216,0.000110,-0.000635,3.809538
2.400000,0.356444,-0.006635,-0.040060,0.198219,0.001246,-0.007693,0.198219,-0.001246,0.007693,0.322667,-0.005821,-0.039961,0.192406,0.001119,-0.007163,8.606896,-0.016548,4.706896,0.005325,0.074142,0.073113,0.074142,0.073113,0.033777,-0.000814,0.033787,-0.000099,0.005813,0.000127,-0.000530,3.777998
2.432000,0.363646,-0.006879,-0.040325,0.200059,0.001262,-0.007352,0.200059,-0.001262,0.007352,0.329114,-0.006042,-0.040196,0.194667,0.001107,-0.006945,8.703408,-0.015404,4.738688,0.004761,0.074974,0.074059,0.074974,0.074059,0.034532,-0.000837,0.034542,-0.000129,0.005392,0.000155,-0.000407,3.661709
2.468000,0.370914,-0.007128,-0.040577,0.201902,0.001272,-0.007027,0.201902,-0.001272,0.007027,0.335637,-0.006269,-0.040424,0.196948,0.001095,-0.006730,8.800447,-0.014280,4.772452,0.004231,0.075859,0.075050,0.075859,0.075050,0.035277,-0.000859,0.035287,-0.000153,0.004954,0.000177,-0.000297,3.734271
2.500000,0.378248,-0.007381,-0.040819,0.203745,0.001266,-0.006736,0.203745,-0.001266,0.006736,0.342236,-0.006500,-0.040645,0.199248,0.001083,-0.006519,8.898005,-0.013178,5.593047,-0.003439,0.096470,0.097048,0.096470,0.097048,0.036012,-0.000881,0.036023,-0.000174,0.004497,0.000183,-0.000217,4.072189
2.532000,0.385670,-0.007640,-0.041051,0.206111,0.001241,-0.006467,0.206111,-0.001241,0.006467,0.348912,-0.006736,-0.040858,0.201567,0.001070,-0.006311,8.996071,-0.012096,5.637703,-0.001366,0.097730,0.097959,0.097730,0.097959,0.036758,-0.000904,0.036769,-0.000193,0.004544,0.000171,-0.000156,3.787849
2.568000,0.393196,-0.007907,-0.041276,0.209021,0.001205,-0.006270,0.209021,-0.001205,0.006270,0.355666,-0.006978,-0.041065,0.203905,0.001057,-0.006107,9.094636,-0.011033,5.665190,-0.000621,0.098457,0.098561,0.098457,0.098561,0.037530,-0.000929,0.037541,-0.000211,0.005116,0.000148,-0.000163,5.919712
2.600000,0.400825,-0.008181,-0.041495,0.211893,0.001166,-0.006082,0.211893,-0.001166,0.006082,0.362498,-0.007224,-0.041266,0.206260,0.001044,-0.005906,9.193690,-0.009989,5.673119,0.000703,0.098759,0.098642,0.098759,0.098642,0.038327,-0.000957,0.038339,-0.000229,0.005633,0.000122,-0.000176,3.808458
2.632000,0.408554,-0.008462,-0.041707,0.214698,0.001130,-0.005888,0.214698,-0.001130,0.005888,0.369408,-0.007475,-0.041459,0.208634,0.001031,-0.005708,9.293224,-0.008962,5.681048,0.003158,0.099153,0.098629,0.099153,0.098629,0.039146,-0.000987,0.039159,-0.000248,0.006064,0.000099,-0.000180,3.511922
