t,x_real,y_real,psi_real,u_real,v_real,r_real,vx,vy,wz,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,tau_u_applied,tau_r_applied,cmd_left,cmd_right,u_left,u_right,err_x,err_y,err_pos,err_psi,err_u,err_v,err_r,solve_ms
8.006e-05,0.000214831,9.15452e-19,-1.45511e-18,-2.284e-06,-6.02969e-19,-4.95339e-19,-2.284e-06,6.02969e-19,4.95339e-19,0.000215,0,0,0.1,-0,-0.019897,3.68355,-0.252445,5.19777,-3.65357,-0.182661,0.277531,-0.182661,0.277531,-1.68609e-07,9.15452e-19,1.68609e-07,-1.45511e-18,-0.100002,-6.02969e-19,0.019897,0.015988
0.0333605,0.000307001,1.49473e-05,-0.000268099,0.00230419,0.000374054,-0.00670207,0.00230419,-0.000374054,0.00670207,0.003549,-0,-0.00067,0.100021,6.5e-05,-0.020307,3.71309,-0.251607,5.27435,3.0104,0.254685,-0.14479,0.254685,-0.14479,-0.003242,1.49473e-05,0.00324203,0.000401901,-0.0977168,0.000309054,0.0136049,0.010341
0.0666613,0.000658076,3.07123e-05,-0.000757741,0.00934873,0.000486427,-0.0138486,0.00934873,-0.000486427,0.0138486,0.006884,-0,-0.001354,0.100085,0.000129,-0.020695,3.74396,-0.248488,5.27497,-3.93164,-0.196141,0.287909,-0.196141,0.287909,-0.00622592,3.07123e-05,0.006226,0.000596259,-0.0907363,0.000357427,0.00684641,0.010392
0.10004,0.0012676,3.45532e-05,-0.001321,0.016535,8.96735e-05,-0.0147336,0.016535,-8.96735e-05,0.0147336,0.010221,-1e-06,-0.00205,0.100191,0.00019,-0.021041,3.77614,-0.243021,5.26856,2.97741,0.253347,-0.142896,0.253347,-0.142896,-0.0089534,3.55532e-05,0.00895347,0.000728996,-0.083656,-0.000100326,0.00630737,0.01165
0.133372,0.0012676,3.45532e-05,-0.001321,0.016535,8.96735e-05,-0.0147336,0.016535,-8.96735e-05,0.0147336,0.013563,-1e-06,-0.002756,0.100338,0.00025,-0.021345,3.80963,-0.237434,5.3881,-1.76083,-0.0561929,0.202515,-0.0561929,0.202515,-0.0122954,3.55532e-05,0.0122954,0.001435,-0.083803,-0.000160326,0.00661137,0.015866
0.166657,0.00212944,2.18367e-05,-0.00185146,0.0235541,-0.000227092,-0.0157749,0.0235541,0.000227092,0.0157749,0.016911,-2e-06,-0.003473,0.100527,0.000307,-0.021609,3.8444,-0.231755,5.38246,-0.0930881,0.0832749,0.0994296,0.0832749,0.0994296,-0.0147816,2.38367e-05,0.0147816,0.00162154,-0.0769729,-0.000534092,0.00583411,0.010242
0.200043,0.00324114,6.08443e-06,-0.00233023,0.0304942,-0.000422982,-0.0127226,0.0304942,0.000422982,0.0127226,0.020266,-4e-06,-0.004197,0.100757,0.000363,-0.021834,3.88046,-0.22601,5.37338,-2.306,-0.0972183,0.227172,-0.0972183,0.227172,-0.0170249,1.00844e-05,0.0170249,0.00186677,-0.0702628,-0.000785982,0.00911135,0.010373
0.23345,0.00459994,3.34311e-06,-0.00292365,0.0373657,1.2998e-05,-0.0164209,0.0373657,-1.2998e-05,0.0164209,0.023629,-6e-06,-0.004928,0.101027,0.000417,-0.022022,3.91778,-0.220224,5.3621,2.75711,0.245755,-0.127523,0.245755,-0.127523,-0.0190291,9.34311e-06,0.0190291,0.00200435,-0.0636613,-0.000404002,0.00560107,0.012845
0.266713,0.0062007,1.92524e-05,-0.00375129,0.0440927,0.000559583,-0.0225726,0.0440927,-0.000559583,0.0225726,0.027001,-9e-06,-0.005665,0.101338,0.000469,-0.022173,3.95636,-0.214419,5.34862,-2.043,-0.0787853,0.215195,-0.0787853,0.215195,-0.0208003,2.82524e-05,0.0208003,0.00191371,-0.0572453,9.05827e-05,-0.000399608,0.010865
0.300046,0.00803826,9.44726e-06,-0.00426495,0.0506805,-1.95289e-05,-0.0148828,0.0506805,1.95289e-05,0.0148828,0.030385,-1.3e-05,-0.006407,0.101689,0.000518,-0.02229,3.99618,-0.208615,5.33367,1.5839,0.193014,-0.0430535,0.193014,-0.0430535,-0.0223467,2.24473e-05,0.0223468,0.00214205,-0.0510085,-0.000537529,0.00740723,0.011188
0.333386,0.0101075,1.01463e-05,-0.00490242,0.0571244,0.000257906,-0.0174201,0.0571244,-0.000257906,0.0174201,0.033781,-1.8e-05,-0.007151,0.10208,0.000566,-0.022374,4.03723,-0.202831,5.31611,-3.48354,-0.171485,0.272707,-0.171485,0.272707,-0.0236735,2.81463e-05,0.0236735,0.00224858,-0.0449556,-0.000308094,0.00495391,0.010083
0.366717,0.0124028,4.2601e-06,-0.00549258,0.0634105,0.000165845,-0.0163298,0.0634105,-0.000165845,0.0163298,0.037191,-2.4e-05,-0.007898,0.102509,0.000612,-0.022426,4.07949,-0.197083,5.29894,2.6715,0.24157,-0.123212,0.24157,-0.123212,-0.0247882,2.82601e-05,0.0247882,0.00240542,-0.0390985,-0.000446155,0.00609623,0.019012
0.400019,0.0149179,1.53057e-05,-0.00643435,0.0695246,0.000716028,-0.0258357,0.0695246,-0.000716028,0.0258357,0.040616,-3.2e-05,-0.008646,0.102978,0.000657,-0.022448,4.12297,-0.191387,5.27995,-1.85526,-0.0660739,0.205535,-0.0660739,0.205535,-0.0256981,4.73057e-05,0.0256981,0.00221165,-0.0334534,5.90281e-05,-0.00338769,0.01844
0.433392,0.0176461,3.4018e-06,-0.00715905,0.075458,0.000198625,-0.0202583,0.075458,-0.000198625,0.0202583,0.044057,-4e-05,-0.009395,0.103485,0.000699,-0.022441,4.16764,-0.185755,5.26138,0.165259,0.102469,0.0731968,0.102469,0.0731968,-0.0264109,4.34018e-05,0.0264109,0.00223595,-0.028027,-0.000500375,0.00218271,0.018508
0.46673,0.0205811,-7.50159e-07,-0.00804858,0.0812092,0.000503962,-0.0245975,0.0812092,-0.000503962,0.0245975,0.047515,-5e-05,-0.010142,0.104031,0.00074,-0.022408,4.2135,-0.180198,4.11921,-1.19457,0,0.151724,0,0.151724,-0.0269339,4.92498e-05,0.026934,0.00209342,-0.0228218,-0.000236038,-0.00218948,0.020215
0.50003,0.023691,-7.07997e-06,-0.00901061,0.0861502,0.000550538,-0.0264613,0.0861502,-0.000550538,0.0264613,0.050993,-6.1e-05,-0.010889,0.104615,0.000779,-0.022348,4.26052,-0.174728,4.95464,1.43685,0.179639,0,0.179639,0,-0.027302,5.392e-05,0.027302,0.00187839,-0.0184648,-0.000228462,-0.00411326,0.019906
0.533376,0.0269595,-2.44249e-05,-0.00993615,0.0905247,0.000417968,-0.0260719,0.0905247,-0.000417968,0.0260719,0.05449,-7.4e-05,-0.011632,0.105236,0.000816,-0.022265,4.30871,-0.169352,4.81507,-1.39637,0,0.175239,0,0.175239,-0.0275305,4.95751e-05,0.0275305,0.00169585,-0.0147113,-0.000398032,-0.00380694,0.018713
0.566778,0.0269595,-2.44249e-05,-0.00993615,0.0905247,0.000417968,-0.0260719,0.0905247,-0.000417968,0.0260719,0.058009,-8.8e-05,-0.012373,0.105895,0.000851,-0.022159,4.35804,-0.164077,5.37687,-0.557238,0.0339533,0.13404,0.0339533,0.13404,-0.0310495,6.35751e-05,0.0310496,0.00243685,-0.0153703,-0.000433032,-0.00391294,0.041158
0.600081,0.0304031,-4.61115e-05,-0.0108791,0.0953923,0.000364945,-0.0257743,0.0953923,-0.000364945,0.0257743,0.06155,-0.000105,-0.01311,0.10659,0.000885,-0.022032,4.40851,-0.158909,4.74894,1.37719,0.17312,0,0.17312,0,-0.0311469,5.88885e-05,0.031147,0.00223085,-0.0111977,-0.000520055,-0.00374229,0.019023
0.6334,0.0340325,-6.48412e-05,-0.0119328,0.100518,0.000631144,-0.0291902,0.100518,-0.000631144,0.0291902,0.065116,-0.000123,-0.013842,0.107322,0.000917,-0.021885,4.46011,-0.153854,5.07392,-1.47144,0,0.183325,0,0.183325,-0.0310835,5.81588e-05,0.0310835,0.00190919,-0.00680372,-0.000285856,-0.00730523,0.023372
0.666725,0.0378313,-9.92278e-05,-0.0127988,0.105278,0.000377318,-0.0244584,0.105278,-0.000377318,0.0244584,0.068706,-0.000142,-0.014569,0.108091,0.000947,-0.02172,4.51281,-0.148915,4.29207,1.2447,0.157834,0,0.157834,0,-0.0308747,4.27722e-05,0.0308747,0.00177016,-0.00281296,-0.000569682,-0.00273837,0.019383
0.700067,0.0417962,-0.000124797,-0.0137388,0.109878,0.000722539,-0.025849,0.109878,-0.000722539,0.025849,0.072322,-0.000164,-0.01529,0.108895,0.000976,-0.021538,4.56663,-0.144095,5.12347,-1.48581,0,0.184838,0,0.184838,-0.0305258,3.92033e-05,0.0305258,0.00155115,0.000983013,-0.000253461,-0.00431098,0.010993
0.733409,0.0459026,-0.000155906,-0.0145608,0.113855,0.000758748,-0.0230483,0.113855,-0.000758748,0.0230483,0.075966,-0.000188,-0.016004,0.109736,0.001003,-0.02134,4.62153,-0.139395,4.65908,1.35113,0.170205,0,0.170205,0,-0.0300634,3.20935e-05,0.0300634,0.00144318,0.00411879,-0.000244252,-0.00170835,0.011204
0.766669,0.0501681,-0.000176935,-0.015502,0.118236,0.00118153,-0.0259683,0.118236,-0.00118153,0.0259683,0.079638,-0.000215,-0.016712,0.110611,0.001029,-0.021127,4.6775,-0.134818,5.24519,-1.5211,0,0.188506,0,0.188506,-0.0294699,3.80647e-05,0.0294699,0.00121003,0.00762457,0.000152526,-0.00484129,0.01082
0.800438,0.0545812,-0.000209951,-0.0163241,0.122355,0.00104501,-0.0229656,0.122355,-0.00104501,0.0229656,0.083341,-0.000243,-0.017413,0.111522,0.001053,-0.020901,4.73455,-0.130364,5.30256,2.25175,0.223919,-0.0948494,0.223919,-0.0948494,-0.0287598,3.30493e-05,0.0287598,0.00108892,0.0108328,-7.99347e-06,-0.00206456,0.065773
0.833322,0.0591579,-0.000247466,-0.0171733,0.126877,0.00111069,-0.023755,0.126877,-0.00111069,0.023755,0.087074,-0.000274,-0.018106,0.112467,0.001076,-0.020664,4.79265,-0.126032,5.28555,-3.51018,-0.173453,0.273344,-0.173453,0.273344,-0.0279161,2.65339e-05,0.0279161,0.000932712,0.0144101,3.46893e-05,-0.00309099,0.012162
0.866649,0.0638985,-0.00029444,-0.0180035,0.131433,0.000980428,-0.0226026,0.131433,-0.000980428,0.0226026,0.090839,-0.000307,-0.01879,0.113446,0.001097,-0.020415,4.8518,-0.121821,5.26718,3.01218,0.254674,-0.145023,0.254674,-0.145023,-0.0269405,1.25603e-05,0.0269405,0.000786531,0.0179871,-0.000116572,-0.00218762,0.010261
0.900047,0.0687987,-0.000338711,-0.0190059,0.135872,0.0013282,-0.0281615,0.135872,-0.0013282,0.0281615,0.094637,-0.000343,-0.019467,0.11446,0.001118,-0.020156,4.91197,-0.117732,5.24787,-2.0653,-0.0825853,0.21488,-0.0825853,0.21488,-0.0258383,4.28889e-06,0.0258383,0.000461143,0.0214116,0.000210196,-0.00800552,0.010474
0.933375,0.0738536,-0.00039742,-0.0198732,0.140183,0.00106918,-0.0237319,0.140183,-0.00106918,0.0237319,0.09847,-0.000381,-0.020134,0.115507,0.001136,-0.019888,4.97317,-0.113763,4.13887,1.20027,0.152428,0,0.152428,0,-0.0246164,-1.64198e-05,0.0246164,0.000260804,0.0246757,-6.68168e-05,-0.0038439,0.009733
0.96667,0.0738536,-0.00039742,-0.0198732,0.140183,0.00106918,-0.0237319,0.140183,-0.00106918,0.0237319,0.102338,-0.000422,-0.020793,0.116587,0.001154,-0.019612,5.03538,-0.10991,5.40481,-0.259468,0.0680155,0.11317,0.0680155,0.11317,-0.0284844,2.45802e-05,0.0284844,0.000919804,0.0235957,-8.48168e-05,-0.0041199,0.010441
1.00006,0.0790276,-0.000461185,-0.0207387,0.143585,0.00119099,-0.0245064,0.143585,-0.00119099,0.0245064,0.106243,-0.000466,-0.021442,0.117701,0.00117,-0.019329,5.09859,-0.106174,5.40138,0.015234,0.0933334,0.0906995,0.0933334,0.0906995,-0.0272154,4.81503e-06,0.0272154,0.000703318,0.0258836,2.09895e-05,-0.00517737,0.010223
1.0334,0.0843289,-0.000535833,-0.0215124,0.147029,0.00103284,-0.0214318,0.147029,-0.00103284,0.0214318,0.110185,-0.000513,-0.022081,0.118847,0.001185,-0.01904,5.16279,-0.10255,5.39739,0.0580391,0.0968685,0.0868243,0.0968685,0.0868243,-0.0258561,-2.28328e-05,0.0258562,0.000568587,0.0281819,-0.000152159,-0.00239182,0.010971
1.06668,0.0897816,-0.000611589,-0.0222672,0.151244,0.00120953,-0.0210207,0.151244,-0.00120953,0.0210207,0.114166,-0.000562,-0.022711,0.120026,0.001199,-0.018745,5.22796,-0.099037,4.93943,-1.43244,0,0.179164,0,0.179164,-0.0243844,-4.95893e-05,0.0243844,0.000443846,0.031218,1.05282e-05,-0.00227569,0.010496
1.10005,0.0953795,-0.000687334,-0.0230052,0.155285,0.00140905,-0.0204991,0.155285,-0.00140905,0.0204991,0.118187,-0.000614,-0.023331,0.121237,0.001212,-0.018445,5.2941,-0.095632,5.36369,1.67113,0.197796,-0.0495263,0.197796,-0.0495263,-0.0228075,-7.3334e-05,0.0228076,0.000325826,0.0340483,0.000197052,-0.00205407,0.014078
1.13341,0.101103,-0.00075543,-0.0238909,0.158801,0.00182354,-0.0243705,0.158801,-0.00182354,0.0243705,0.122248,-0.00067,-0.023941,0.122479,0.001224,-0.018142,5.36119,-0.092332,5.35535,-0.52932,0.0366325,0.1317,0.0366325,0.1317,-0.0211449,-8.54301e-05,0.0211451,5.01046e-05,0.036322,0.000599542,-0.00622846,0.013289
1.16666,0.10696,-0.000847481,-0.0245896,0.162496,0.00142636,-0.0197616,0.162496,-0.00142636,0.0197616,0.126352,-0.000728,-0.02454,0.123753,0.001234,-0.017835,5.42923,-0.089134,5.03297,-1.45956,0,0.182067,0,0.182067,-0.019392,-0.000119481,0.0193923,-4.95593e-05,0.0387429,0.000192359,-0.00192664,0.010859
1.20006,0.112948,-0.000942029,-0.0253624,0.166152,0.00151554,-0.0212394,0.166152,-0.00151554,0.0212394,0.130498,-0.00079,-0.02513,0.125058,0.001244,-0.017525,5.49819,-0.086034,5.33068,1.80391,0.203785,-0.060924,0.203785,-0.060924,-0.0175499,-0.000152029,0.0175505,-0.000232403,0.0410943,0.00027154,-0.00371442,0.009772
1.23336,0.119056,-0.00104023,-0.0262026,0.169497,0.00166916,-0.0234421,0.169497,-0.00166916,0.0234421,0.134689,-0.000855,-0.025709,0.126394,0.001253,-0.017214,5.56808,-0.083031,4.24064,-1.22979,0,0.156036,0,0.156036,-0.0156327,-0.000185229,0.0156338,-0.000493635,0.0431034,0.000416159,-0.00622811,0.010179
1.26664,0.125276,-0.00115897,-0.0268556,0.172643,0.00129358,-0.0182482,0.172643,-0.00129358,0.0182482,0.138924,-0.000923,-0.026277,0.127761,0.00126,-0.016901,5.63888,-0.08012,5.31632,0.067518,0.0956858,0.0838561,0.0956858,0.0838561,-0.013648,-0.000235968,0.01365,-0.000578562,0.0448816,3.3577e-05,-0.00134722,0.011305
1.30003,0.131586,-0.00127061,-0.0276072,0.175147,0.0016664,-0.0208201,0.175147,-0.0016664,0.0208201,0.143206,-0.000995,-0.026835,0.129157,0.001267,-0.016586,5.71057,-0.077299,5.3213,-0.170061,0.0744106,0.104262,0.0744106,0.104262,-0.0116197,-0.000275607,0.0116229,-0.000772216,0.0459904,0.000399396,-0.00423407,0.009677
1.33337,0.138017,-0.00138742,-0.0283418,0.178465,0.00175534,-0.0204059,0.178465,-0.00175534,0.0204059,0.147534,-0.00107,-0.027383,0.130584,0.001273,-0.016271,5.78315,-0.074565,5.31247,-0.0662527,0.0838696,0.0954842,0.0838696,0.0954842,-0.00951698,-0.000317423,0.00952227,-0.000958843,0.0478814,0.000482338,-0.00413488,0.009875
1.36664,0.144565,-0.00151035,-0.0290751,0.181728,0.00181363,-0.0203818,0.181728,-0.00181363,0.0203818,0.151911,-0.001148,-0.02792,0.13204,0.001278,-0.015956,5.85661,-0.071914,4.1833,1.21316,0.154012,0,0.154012,0,-0.00734617,-0.000362351,0.0073551,-0.0011551,0.0496875,0.000535626,-0.00442576,0.009811
1.40004,0.144565,-0.00151035,-0.0290751,0.181728,0.00181363,-0.0203818,0.181728,-0.00181363,0.0203818,0.156336,-0.00123,-0.028447,0.133525,0.001282,-0.015642,5.93094,-0.069343,5.51146,-0.691113,0.0216288,0.145447,0.0216288,0.145447,-0.0117712,-0.000280351,0.0117745,-0.000628101,0.0482025,0.000531626,-0.00473976,0.010153
1.4334,0.151194,-0.00164957,-0.0296587,0.184102,0.00157814,-0.0166126,0.184102,-0.00157814,0.0166126,0.160812,-0.001316,-0.028963,0.135039,0.001285,-0.015328,6.00612,-0.066851,5.52002,-0.186735,0.078303,0.110139,0.078303,0.110139,-0.0096176,-0.00033357,0.00962339,-0.000695687,0.0490629,0.000293136,-0.00128464,0.018589
1.4667,0.157922,-0.00179308,-0.0302345,0.186734,0.00159885,-0.0158541,0.186734,-0.00159885,0.0158541,0.165338,-0.001405,-0.029469,0.136582,0.001288,-0.015015,6.08215,-0.064433,5.52433,-0.0579969,0.0900791,0.0999296,0.0900791,0.0999296,-0.00741575,-0.000388082,0.00742589,-0.000765526,0.0501524,0.000310854,-0.000839108,0.015013
1.50006,0.164769,-0.00193661,-0.0308432,0.190035,0.00181951,-0.0168962,0.190035,-0.00181951,0.0168962,0.169916,-0.001499,-0.029964,0.138153,0.00129,-0.014703,6.15901,-0.062086,5.5184,0.681843,0.144982,0.0231498,0.144982,0.0231498,-0.0051471,-0.000437608,0.00516567,-0.000879223,0.0518825,0.000529513,-0.00219322,0.010009
1.53337,0.171731,-0.00208496,-0.0314321,0.193262,0.00190769,-0.0164105,0.193262,-0.00190769,0.0164105,0.174547,-0.001595,-0.030449,0.139752,0.001291,-0.014393,6.23669,-0.059809,5.51345,-0.550588,0.0396144,0.136269,0.0396144,0.136269,-0.0028155,-0.000489965,0.00285782,-0.000983058,0.0535103,0.000616689,-0.00201747,0.012938
1.56669,0.178807,-0.00224376,-0.0319237,0.196405,0.00182721,-0.0137956,0.196405,-0.00182721,0.0137956,0.179231,-0.001696,-0.030923,0.141379,0.001291,-0.014084,6.31518,-0.057599,5.50905,-0.320131,0.0649402,0.119984,0.0649402,0.119984,-0.000424164,-0.000547757,0.000692786,-0.00100067,0.0550263,0.000536215,0.000288415,0.026763
1.60003,0.185992,-0.00240674,-0.0324726,0.199459,0.00189996,-0.0151301,0.199459,-0.00189996,0.0151301,0.183971,-0.001801,-0.031388,0.143033,0.001291,-0.013778,6.39448,-0.055452,4.34468,1.25996,0.159656,0,0.159656,0,0.00202088,-0.000605742,0.00210972,-0.0010846,0.056426,0.000608963,-0.00135215,0.012992
1.6334,0.193272,-0.00258021,-0.0330082,0.202142,0.00182401,-0.0149802,0.202142,-0.00182401,0.0149802,0.188765,-0.001909,-0.031842,0.144714,0.00129,-0.013474,6.47456,-0.053366,4.29873,-1.24663,0,0.158066,0,0.158066,0.00450697,-0.000671208,0.00455667,-0.00116623,0.0574279,0.000534009,-0.00150624,0.014768
1.66667,0.2006,-0.00276619,-0.0334415,0.203553,0.00160011,-0.0120508,0.203553,-0.00160011,0.0120508,0.193616,-0.002022,-0.032286,0.146422,0.001288,-0.013173,6.55543,-0.051339,5.53258,0.718507,0.147581,0.0187176,0.147581,0.0187176,0.00698416,-0.00074419,0.00702369,-0.0011555,0.0571312,0.000312111,0.00112221,0.010201
1.70004,0.207992,-0.00294902,-0.0339399,0.205247,0.00184578,-0.0139025,0.205247,-0.00184578,0.0139025,0.198525,-0.002139,-0.03272,0.148157,0.001286,-0.012874,6.63707,-0.049369,5.55188,-0.470091,0.0502427,0.131546,0.0502427,0.131546,0.00946654,-0.000810019,0.00950113,-0.00121992,0.0570901,0.000559781,-0.00102852,0.009792
1.73337,0.215484,-0.00314157,-0.0343706,0.208017,0.00176464,-0.0119592,0.208017,-0.00176464,0.0119592,0.203491,-0.00226,-0.033144,0.149917,0.001283,-0.012578,6.71946,-0.047453,5.55659,-0.409241,0.0570621,0.127396,0.0570621,0.127396,0.0119926,-0.000881571,0.0120249,-0.00122658,0.0581003,0.000481643,0.000618781,0.015273
1.76669,0.223075,-0.00333763,-0.0348723,0.210782,0.00185661,-0.0138335,0.210782,-0.00185661,0.0138335,0.208517,-0.002384,-0.033559,0.151704,0.00128,-0.012286,6.8026,-0.045589,5.56044,0.704534,0.147207,0.0217351,0.147207,0.0217351,0.014558,-0.000953628,0.0145892,-0.00131333,0.0590779,0.000576612,-0.00154749,0.0098
1.80004,0.223075,-0.00333763,-0.0348723,0.210782,0.00185661,-0.0138335,0.210782,-0.00185661,0.0138335,0.213602,-0.002514,-0.033963,0.153516,0.001276,-0.011996,6.88649,-0.043774,5.79839,0.310227,0.125346,0.0742367,0.125346,0.0742367,0.00947297,-0.000823628,0.00950871,-0.000909334,0.0572659,0.000580612,-0.00183749,0.011058
1.8334,0.230763,-0.00354463,-0.0353102,0.21348,0.00176751,-0.0124221,0.21348,-0.00176751,0.0124221,0.218748,-0.002647,-0.034358,0.155353,0.001271,-0.011709,6.9711,-0.042008,5.80641,-0.820416,0.0155737,0.158724,0.0155737,0.158724,0.0120151,-0.000897634,0.0120486,-0.000952213,0.0581275,0.000496514,-0.000713118,0.011623
1.86671,0.238553,-0.00376286,-0.0356525,0.216306,0.00162767,-0.00961594,0.216306,-0.00162767,0.00961594,0.223956,-0.002785,-0.034744,0.157215,0.001266,-0.011426,7.05642,-0.040288,5.81282,-0.34196,0.0715621,0.127891,0.0715621,0.127891,0.0145971,-0.000977858,0.0146299,-0.000908479,0.0590911,0.000361667,0.00181006,0.018619
1.9001,0.246447,-0.00398275,-0.0360684,0.219191,0.00174748,-0.0113492,0.219191,-0.00174748,0.0113492,0.229226,-0.002927,-0.03512,0.159102,0.001261,-0.011147,7.14246,-0.038612,5.81792,1.79976,0.210264,-0.0492732,0.210264,-0.0492732,0.0172209,-0.00105575,0.0172533,-0.000948439,0.0600888,0.000486476,-0.000202199,0.018116
1.93346,0.254442,-0.00420814,-0.0365226,0.222004,0.00181248,-0.0126393,0.222004,-0.00181248,0.0126393,0.23456,-0.003073,-0.035487,0.161013,0.001255,-0.01087,7.22919,-0.036978,5.82509,-2.29402,-0.0870495,0.232255,-0.0870495,0.232255,0.0198817,-0.00113514,0.0199141,-0.00103565,0.0609911,0.000557479,-0.00176932,0.025031
1.96668,0.262534,-0.00445537,-0.0367527,0.224743,0.00139857,-0.00674991,0.224743,-0.00139857,0.00674991,0.239957,-0.003224,-0.035845,0.162949,0.001248,-0.010598,7.31661,-0.035385,5.83243,2.03503,0.22114,-0.0675816,0.22114,-0.0675816,0.0225773,-0.00123137,0.0226109,-0.000907732,0.0617945,0.000150566,0.00384809,0.010391
2.00005,0.270723,-0.00469021,-0.0371622,0.22741,0.00185997,-0.0110577,0.22741,-0.00185997,0.0110577,0.245419,-0.003379,-0.036194,0.164908,0.001242,-0.010329,7.4047,-0.03383,5.23133,-1.51708,0,0.188092,0,0.188092,0.0253043,-0.00131121,0.0253382,-0.000968224,0.0625025,0.000617968,-0.000728672,0.009995
2.0334,0.278999,-0.00494242,-0.0373948,0.229863,0.00158404,-0.00669535,0.229863,-0.00158404,0.00669535,0.250947,-0.003539,-0.036533,0.16689,0.001234,-0.010063,7.49346,-0.032314,5.85467,-0.0853181,0.0959636,0.109799,0.0959636,0.109799,0.0280523,-0.00140342,0.0280874,-0.000861824,0.062973,0.000350038,0.00336765,0.009832
2.0669,0.287347,-0.00518682,-0.0377885,0.231847,0.00191813,-0.0107245,0.231847,-0.00191813,0.0107245,0.256541,-0.003703,-0.036864,0.168896,0.001227,-0.009801,7.58288,-0.030833,5.87554,0.685014,0.15171,0.0360388,0.15171,0.0360388,0.0308057,-0.00148382,0.0308414,-0.000924515,0.0629509,0.000691131,-0.000923473,0.019002
2.09999,0.295783,-0.00544187,-0.0381527,0.234299,0.00183454,-0.0102241,0.234299,-0.00183454,0.0102241,0.262202,-0.003872,-0.037187,0.170925,0.001219,-0.009543,7.67294,-0.029386,5.88936,-0.0861857,0.096738,0.110648,0.096738,0.110648,0.0335808,-0.00156987,0.0336175,-0.000965652,0.063374,0.000615539,-0.000681089,0.009878
2.13335,0.304307,-0.00571132,-0.0384361,0.236764,0.00159956,-0.00793293,0.236764,-0.00159956,0.00793293,0.267931,-0.004046,-0.037501,0.172976,0.00121,-0.009289,7.76364,-0.027973,5.90361,0.134037,0.114633,0.0930223,0.114633,0.0930223,0.0363761,-0.00166532,0.0364142,-0.000935128,0.0637879,0.000389558,0.00135607,0.009759
2.1667,0.312918,-0.00599021,-0.0387087,0.239181,0.00149297,-0.00761431,0.239181,-0.00149297,0.00761431,0.273729,-0.004224,-0.037806,0.175049,0.001201,-0.009038,7.85496,-0.026592,5.91996,-0.644385,0.0424806,0.149984,0.0424806,0.149984,0.0391891,-0.00176621,0.0392289,-0.00090271,0.0641318,0.00029197,0.00142369,0.009691
2.20007,0.321614,-0.00627413,-0.0390202,0.241548,0.00150021,-0.00850125,0.241548,-0.00150021,0.00850125,0.279596,-0.004407,-0.038103,0.177145,0.001192,-0.008791,7.9469,-0.025241,5.93649,-0.279566,0.0809065,0.126014,0.0809065,0.126014,0.0420181,-0.00186713,0.0420595,-0.000917181,0.0644028,0.000308207,0.000289746,0.019271
2.2334,0.321614,-0.00627413,-0.0390202,0.241548,0.00150021,-0.00850125,0.241548,-0.00150021,0.00850125,0.285534,-0.004595,-0.038392,0.179262,0.001183,-0.008547,8.03945,-0.02392,5.72621,1.6606,0.20241,0,0.20241,0,0.0360801,-0.00167913,0.0361191,-0.000628181,0.0622858,0.000317207,4.57459e-05,0.021941
2.26667,0.330393,-0.00656124,-0.0393987,0.243864,0.00159348,-0.0104758,0.243864,-0.00159348,0.0104758,0.291542,-0.004787,-0.038673,0.181401,0.001173,-0.008308,8.13259,-0.022626,5.6392,-1.63537,0,0.199961,0,0.199961,0.0388513,-0.00177424,0.0388918,-0.000725745,0.0624632,0.00042048,-0.00216778,0.010838
2.30006,0.339246,-0.00686526,-0.0395912,0.245941,0.00130367,-0.00575938,0.245941,-0.00130367,0.00575938,0.297621,-0.004984,-0.038946,0.183561,0.001162,-0.008071,8.22632,-0.02136,6.25613,0.872625,0.169338,0.026224,0.169338,0.026224,0.0416249,-0.00188126,0.0416674,-0.000645155,0.0623803,0.000141673,0.00231162,0.02231
2.3334,0.348165,-0.00716063,-0.0399167,0.247789,0.00161304,-0.00862293,0.247789,-0.00161304,0.00862293,0.303773,-0.005186,-0.039211,0.185742,0.001152,-0.007839,8.32062,-0.020121,6.28573,-0.234853,0.0938794,0.129993,0.0938794,0.129993,0.0443923,-0.00197463,0.0444362,-0.0007057,0.0620472,0.000461042,-0.00078393,0.010123
2.36667,0.35717,-0.00746181,-0.0401881,0.250117,0.00167365,-0.00778262,0.250117,-0.00167365,0.00778262,0.309998,-0.005393,-0.039469,0.187943,0.001141,-0.00761,8.41549,-0.018906,6.30954,-0.462928,0.0738058,0.145656,0.0738058,0.145656,0.0471718,-0.00206881,0.0472172,-0.000719086,0.0621739,0.000532651,-0.000172616,0.010337
2.40009,0.366266,-0.00777026,-0.0404692,0.25267,0.00162826,-0.00773174,0.25267,-0.00162826,0.00773174,0.316296,-0.005604,-0.039718,0.190165,0.00113,-0.007385,8.51092,-0.017716,6.32923,0.475146,0.146799,0.0731764,0.146799,0.0731764,0.04997,-0.00216626,0.0500169,-0.000751177,0.0625054,0.000498255,-0.000346744,0.010442
