cmd_left,cmd_right
0.0,0.0
0.0117,0.0117
0.0175,0.0175
0.0233,0.0233
0.0292,0.0292
0.035,0.035
0.0408,0.0408
0.0467,0.0467
0.0525,0.0525
0.0583,0.0583
0.0642,0.0642
0.07,0.07
0.0758,0.0758
0.0817,0.0817
0.0875,0.0875
0.0933,0.0933
0.0992,0.0992
0.105,0.105
0.1108,0.1108
0.1167,0.1167
0.1225,0.1225
0.1283,0.1283
0.1342,0.1342
0.14,0.14
0.1458,0.1458
0.1517,0.1517
0.1575,0.1575
0.1633,0.1633
0.1692,0.1692
0.175,0.175
0.1808,0.1808
0.1867,0.1867
0.1925,0.1925
0.1983,0.1983
0.2042,0.2042
0.21,0.21
0.2158,0.2158
0.2217,0.2217
0.2275,0.2275
0.2333,0.2333
0.2392,0.2392
0.245,0.245
0.2508,0.2508
0.2567,0.2567
0.2625,0.2625
0.2683,0.2683
0.2742,0.2742
0.28,0.28
0.2858,0.2858
0.2917,0.2917
0.2975,0.2975
0.3033,0.3033
0.3092,0.3092
0.315,0.315
0.3208,0.3208
0.3267,0.3267
0.3325,0.3325
0.3383,0.3383
0.3442,0.3442
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.35,0.35
0.3558,0.3558
0.3617,0.3617
0.3675,0.3675
0.3733,0.3733
0.3792,0.3792
0.385,0.385
0.3908,0.3908
0.3967,0.3967
0.4025,0.4025
0.4083,0.4083
0.4142,0.4142
0.42,0.42
0.4258,0.4258
0.4317,0.4317
0.4375,0.4375
0.4433,0.4433
0.4492,0.4492
0.455,0.455
0.4608,0.4608
0.4667,0.4667
0.4725,0.4725
0.4783,0.4783
0.4842,0.4842
0.49,0.49
0.4958,0.4958
0.5017,0.5017
0.5075,0.5075
0.5133,0.5133
0.5192,0.5192
0.525,0.525
0.5308,0.5308
0.5367,0.5367
0.5425,0.5425
0.5483,0.5483
0.5542,0.5542
0.56,0.56
0.5658,0.5658
0.5717,0.5717
0.5775,0.5775
0.5833,0.5833
0.5892,0.5892
0.595,0.595
0.6008,0.6008
0.6067,0.6067
0.6125,0.6125
0.6183,0.6183
0.6242,0.6242
0.63,0.63
0.6358,0.6358
0.6417,0.6417
0.6475,0.6475
0.6533,0.6533
0.6592,0.6592
0.665,0.665
0.6708,0.6708
0.6767,0.6767
0.6825,0.6825
0.6883,0.6883
0.6942,0.6942
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.7,0.7
0.6844,0.6844
0.6689,0.6689
0.6533,0.6533
0.6378,0.6378
0.6222,0.6222
0.6067,0.6067
0.5911,0.5911
0.5756,0.5756
0.56,0.56
0.5444,0.5444
0.5289,0.5289
0.5133,0.5133
0.4978,0.4978
0.4822,0.4822
0.4667,0.4667
0.4511,0.4511
0.4356,0.4356
0.42,0.42
0.4044,0.4044
0.3889,0.3889
0.3733,0.3733
0.3578,0.3578
0.3422,0.3422
0.3267,0.3267
0.3111,0.3111
0.2956,0.2956
0.28,0.28
0.2644,0.2644
0.2489,0.2489
0.2333,0.2333
0.2178,0.2178
0.2022,0.2022
0.1867,0.1867
0.1711,0.1711
0.1556,0.1556
0.14,0.14
0.1244,0.1244
0.1089,0.1089
0.0933,0.0933
0.0778,0.0778
0.0622,0.0622
0.0467,0.0467
0.0311,0.0311
0.0156,0.0156
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.0117,-0.0117
-0.0175,-0.0175
-0.0233,-0.0233
-0.0292,-0.0292
-0.035,-0.035
-0.0408,-0.0408
-0.0467,-0.0467
-0.0525,-0.0525
-0.0583,-0.0583
-0.0642,-0.0642
-0.07,-0.07
-0.0758,-0.0758
-0.0817,-0.0817
-0.0875,-0.0875
-0.0933,-0.0933
-0.0992,-0.0992
-0.105,-0.105
-0.1108,-0.1108
-0.1167,-0.1167
-0.1225,-0.1225
-0.1283,-0.1283
-0.1342,-0.1342
-0.14,-0.14
-0.1458,-0.1458
-0.1517,-0.1517
-0.1575,-0.1575
-0.1633,-0.1633
-0.1692,-0.1692
-0.175,-0.175
-0.1808,-0.1808
-0.1867,-0.1867
-0.1925,-0.1925
-0.1983,-0.1983
-0.2042,-0.2042
-0.21,-0.21
-0.2158,-0.2158
-0.2217,-0.2217
-0.2275,-0.2275
-0.2333,-0.2333
-0.2392,-0.2392
-0.245,-0.245
-0.2508,-0.2508
-0.2567,-0.2567
-0.2625,-0.2625
-0.2683,-0.2683
-0.2742,-0.2742
-0.28,-0.28
-0.2858,-0.2858
-0.2917,-0.2917
-0.2975,-0.2975
-0.3033,-0.3033
-0.3092,-0.3092
-0.315,-0.315
-0.3208,-0.3208
-0.3267,-0.3267
-0.3325,-0.3325
-0.3383,-0.3383
-0.3442,-0.3442
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
-0.35,-0.35
