t,tau_u_applied,tau_r_applied,T1_applied,T2_applied
26.233333333,81.672340698,2.794692109,46.210578251,35.461762447
26.266666667,81.795521086,2.771800558,46.228146231,35.567374855
26.300000000,81.919523916,2.748970681,46.246244036,35.673279879
26.333333333,82.044331054,2.726204850,46.264867163,35.779463892
26.366666667,82.169924401,2.703505367,46.284010983,35.885913419
26.400000000,82.296285894,2.680874459,46.303670752,35.992615142
26.433333333,82.423397506,2.658314286,46.323841610,36.099555895
26.466666667,82.551241253,2.635826939,46.344518585,36.206722668
26.500000000,82.679799194,2.613414440,46.365696596,36.314102598
26.533333333,82.809053431,2.591078744,46.387370454,36.421682977
26.566666667,82.938986116,2.568821742,46.409534869,36.529451247
26.600000000,83.069579448,2.546645258,46.432184450,36.637394998
26.633333333,83.200815678,2.524551052,46.455313708,36.745501970
26.666666667,83.332677111,2.502540823,46.478917060,36.853760050
26.700000000,83.465146104,2.480616206,46.502988832,36.962157272
26.733333333,83.598205074,2.458778776,46.527523261,37.070681814
26.766666667,83.731836496,2.437030050,46.552514497,37.179321999
26.800000000,83.866022903,2.415371483,46.577956611,37.288066292
26.833333333,84.000746891,2.393804475,46.603843590,37.396903302
26.866666667,84.135991121,2.372330368,46.630169345,37.505821775
26.900000000,84.271738315,2.350950450,46.656927715,37.614810600
26.933333333,84.407971265,2.329665952,46.684112464,37.723858802
26.966666667,84.544672828,2.308478054,46.711717288,37.832955540
27.000000000,84.681825932,2.287387883,46.739735819,37.942090113
27.033333333,84.819413572,2.266396515,46.768161622,38.051251950
27.066666667,84.957418818,2.245504973,46.796988204,38.160430614
27.100000000,85.095824810,2.224714236,46.826209012,38.269615798
27.133333333,85.234614764,2.204025229,46.855817438,38.378797326
27.166666667,85.373771967,2.183438835,46.885806819,38.487965148
27.200000000,85.513279786,2.162955887,46.916170444,38.597109342
27.233333333,85.653121662,2.142577175,46.946901552,38.706220110
27.266666667,85.793281113,2.122303445,46.977993335,38.815287778
27.300000000,85.933741738,2.102135398,47.009438943,38.924302796
27.333333333,86.074487214,2.082073696,47.041231483,39.033255731
27.366666667,86.215501298,2.062118956,47.073364025,39.142137272
27.400000000,86.356767827,2.042271758,47.105829601,39.250938226
27.433333333,86.498270720,2.022532641,47.138621208,39.359649512
27.466666667,86.639993979,2.002902106,47.171731809,39.468262169
27.500000000,86.781921687,1.983380619,47.205154341,39.576767346
27.533333333,86.924038013,1.963968605,47.238881708,39.685156305
27.566666667,87.066327206,1.944666457,47.272906789,39.793420417
27.600000000,87.208773601,1.925474532,47.307222440,39.901551162
27.633333333,87.351361620,1.906393155,47.341821492,40.009540128
27.666666667,87.494075766,1.887422615,47.376696758,40.117379008
27.700000000,87.636900630,1.868563172,47.411841030,40.225059600
27.733333333,87.779820889,1.849815052,47.447247084,40.332573805
27.766666667,87.922821304,1.831178455,47.482907680,40.439913624
27.800000000,88.065886725,1.812653546,47.518815565,40.547071159
27.833333333,88.209002086,1.794240465,47.554963475,40.654038611
27.866666667,88.352152409,1.775939323,47.591344134,40.760808276
